Probe_Set	Phy_position	CPA	chiptype
SNP_A-2260116	212033	0.4832	chip1
SNP_A-2293731	228776	1.5838	chip2
SNP_A-4277655	244934	1.4889	chip2
SNP_A-1848123	247458	1.0587	chip2
SNP_A-2136817	252639	1.4339	chip2
SNP_A-2040286	252668	0.4528	chip2
SNP_A-4242445	286055	1.1801	chip2
SNP_A-2115585	299743	0.6984	chip2
SNP_A-1915656	303660	1	chip1
SNP_A-2109633	317680	0.6284	chip1
SNP_A-2297192	318089	1.074	chip2
SNP_A-1788376	340397	2.4198	chip1
SNP_A-1888879	340805	1.3899	chip2
SNP_A-1938296	341341	0.5901	chip2
SNP_A-2087210	363730	1.6401	chip2
SNP_A-2228209	366294	0.8096	chip1
SNP_A-4206128	373238	1.214	chip1
SNP_A-4195287	392195	0.6993	chip1
SNP_A-2177576	401282	1.7147	chip2
SNP_A-2306324	433221	0.8495	chip1
SNP_A-2109351	460717	0.6172	chip2
SNP_A-1878513	489160	0.4989	chip1
SNP_A-1881148	489487	0.5773	chip1
SNP_A-2079593	507632	1.1398	chip2
SNP_A-1795586	513530	0.5573	chip2
SNP_A-1785183	526083	0.4531	chip2
SNP_A-4289846	530100	0.9643	chip2
SNP_A-2100084	558984	1.1485	chip1
SNP_A-2300094	585095	1.0534	chip1
SNP_A-2297657	606608	2.035	chip2
SNP_A-2182099	626513	0.4256	chip1
SNP_A-1784789	701173	0.9397	chip2
SNP_A-4273273	816406	0.5304	chip2
SNP_A-4280974	831602	0.5885	chip2
SNP_A-2241019	832161	0.8043	chip2
SNP_A-2236793	838128	1	chip1
SNP_A-4216130	847499	1.0332	chip1
SNP_A-2223136	882523	0.3318	chip1
SNP_A-2039520	890673	0.694	chip1
SNP_A-1903910	890697	0.9418	chip1
SNP_A-2145232	892603	1.0465	chip2
SNP_A-4281680	938571	2.3176	chip2
SNP_A-2310640	989222	1.2687	chip2
SNP_A-1796491	1053211	1.6277	chip1
SNP_A-2303699	1053728	0.8836	chip2
SNP_A-2209663	1054465	1.1689	chip1
SNP_A-2204107	1058160	0.8429	chip2
SNP_A-2079472	1074378	1.4036	chip2
SNP_A-1788414	1078720	1	chip2
SNP_A-2147278	1126396	2.6729	chip1
SNP_A-1894698	1261136	1.7191	chip2
SNP_A-1892442	1311575	0.9912	chip2
SNP_A-1875831	1325641	1	chip2
SNP_A-2071981	1326355	1.4524	chip2
SNP_A-4303441	1378260	0.429	chip2
SNP_A-4241636	1463963	1.1364	chip2
SNP_A-2293701	1481033	2.5574	chip2
SNP_A-1869396	1486945	0.7236	chip2
SNP_A-1953897	1531189	1.7387	chip2
SNP_A-1916209	1627419	1.1931	chip1
SNP_A-1812522	1721750	1.332	chip2
SNP_A-2301912	1724353	1	chip1
SNP_A-2213628	1734146	1.6914	chip2
SNP_A-2304453	1735211	1.6557	chip1
SNP_A-1937744	1788061	1.1815	chip1
SNP_A-4278137	1818912	0.878	chip2
SNP_A-2276374	1824720	0.9746	chip2
SNP_A-2272718	1833762	0.5564	chip2
SNP_A-1796192	1867392	0.624	chip2
SNP_A-2302280	1867427	1.2981	chip2
SNP_A-2273988	1867450	0.7664	chip2
SNP_A-2099949	1880169	0.8892	chip1
SNP_A-2233178	1884930	0.5674	chip1
SNP_A-2177587	1917232	1.0358	chip1
