Probe_Set	Phy_position	CPA	chiptype
SNP_A-2136377	19099	0.6445	chip1
SNP_A-4263983	26568	1	chip2
SNP_A-4234978	33533	1.6058	chip1
SNP_A-1836800	34101	0.5129	chip1
SNP_A-1975820	54508	0.8562	chip2
SNP_A-2150366	59713	1.2291	chip1
SNP_A-2217754	61566	1.7933	chip2
SNP_A-1946907	64508	0.6317	chip2
SNP_A-2155703	64983	0.9985	chip2
SNP_A-2242382	69535	0.9298	chip1
SNP_A-2159136	69719	1.2734	chip1
SNP_A-2062859	77113	0.8379	chip1
SNP_A-4198063	77134	0.5844	chip1
SNP_A-4230111	92571	1.5443	chip1
SNP_A-1830717	94407	1.26	chip2
SNP_A-2182481	100646	0.8149	chip2
SNP_A-1864437	106981	0.7378	chip2
SNP_A-1822303	132550	1.0483	chip1
SNP_A-1940593	133439	0.6935	chip1
SNP_A-2184274	190631	1.5947	chip2
SNP_A-2268974	211623	1.1402	chip1
SNP_A-4284874	234361	0.8258	chip2
SNP_A-2232573	292934	1.776	chip1
SNP_A-2271053	328851	1.1794	chip2
SNP_A-2271071	344051	1.2675	chip1
SNP_A-4209926	357927	0.9835	chip1
SNP_A-4278130	411086	2.922	chip2
SNP_A-2245596	420221	1	chip1
SNP_A-1858480	424079	0.8816	chip1
SNP_A-2048004	435794	0.9667	chip2
SNP_A-2052772	463898	1.3878	chip1
SNP_A-2082395	487170	0.8647	chip2
SNP_A-2224329	492911	1.0143	chip1
SNP_A-4231510	503414	0.4128	chip1
SNP_A-2270133	507376	0.5639	chip1
SNP_A-2163912	523001	0.4838	chip2
SNP_A-2070097	523399	0.4856	chip1
SNP_A-2241494	530099	0.8304	chip1
SNP_A-2028185	531182	2.1129	chip1
SNP_A-2230720	542862	0.6882	chip1
SNP_A-2009503	656212	1.5941	chip2
SNP_A-2277882	686848	0.6667	chip2
SNP_A-4220179	760161	1.0311	chip1
SNP_A-2186832	772301	0.9273	chip2
SNP_A-2169749	786405	0.8442	chip1
SNP_A-2277201	811553	0.6686	chip2
SNP_A-2214676	827273	0.8104	chip2
SNP_A-4193590	835772	1	chip1
SNP_A-1849278	841357	0.8316	chip2
SNP_A-2213647	842313	1	chip1
SNP_A-1959333	857242	1.1119	chip2
SNP_A-1861593	860914	0.8801	chip1
SNP_A-1811240	865994	0.5658	chip1
SNP_A-1783585	883287	1	chip2
SNP_A-2115927	883520	0.7919	chip1
SNP_A-2301516	900520	1.3374	chip1
SNP_A-4263984	932439	1	chip2
SNP_A-2190948	954359	0.4138	chip1
SNP_A-4195070	1035171	1.2228	chip1
SNP_A-4209927	1035323	1.2908	chip1
SNP_A-4287300	1043172	0.9191	chip2
SNP_A-1868155	1043934	1.1097	chip2
SNP_A-2243706	1044159	1.6816	chip1
SNP_A-2281541	1048659	0.7577	chip1
SNP_A-4226163	1048798	2.4843	chip1
SNP_A-2022397	1049202	0.9292	chip1
SNP_A-2300775	1053818	1.5665	chip2
SNP_A-4277632	1057249	1.2104	chip2
SNP_A-4245081	1057267	2.888	chip2
SNP_A-2313769	1058778	0.9827	chip2
SNP_A-2270212	1058819	0.7886	chip2
SNP_A-2278128	1061907	0.7833	chip2
SNP_A-4278712	1076871	1.4694	chip2
SNP_A-1838946	1078272	1.2813	chip2
SNP_A-1881508	1080625	1.1418	chip2
SNP_A-1816986	1081062	0.7431	chip2
SNP_A-2080088	1081107	0.634	chip2
SNP_A-4248623	1081501	1.6138	chip2
SNP_A-2268184	1081925	1.1488	chip2
SNP_A-2148864	1082478	1.1073	chip2
SNP_A-4289002	1083020	2.2932	chip2
SNP_A-2104660	1087915	2.2907	chip1
SNP_A-4218948	1095464	0.9684	chip1
SNP_A-1811027	1103257	1	chip2
SNP_A-2203971	1108743	1.0161	chip1
SNP_A-2101436	1110930	1.0393	chip2
SNP_A-2218136	1112634	1.6139	chip2
SNP_A-2198968	1114000	1.1336	chip2
SNP_A-2009506	1116327	0.8364	chip2
SNP_A-2009507	1116344	0.3511	chip2
SNP_A-2186469	1118925	0.8768	chip1
SNP_A-2119294	1119975	1.4853	chip1
SNP_A-2304122	1127432	0.4962	chip2
SNP_A-2049074	1151480	0.8475	chip2
SNP_A-4271933	1152022	1	chip2
SNP_A-2245518	1161112	1.1318	chip2
SNP_A-4241588	1175802	0.7802	chip2
SNP_A-2028089	1181042	1	chip2
SNP_A-2102064	1182142	1.5007	chip2
SNP_A-1929844	1182243	0.7534	chip2
SNP_A-4209928	1186238	0.6686	chip1
SNP_A-1794004	1193265	1.107	chip1
SNP_A-2072780	1212836	2.2585	chip1
SNP_A-1793594	1217469	2.3209	chip2
SNP_A-1877309	1219094	2.3105	chip1
SNP_A-1870246	1222955	0.8676	chip2
SNP_A-2271549	1223182	0.5505	chip2
SNP_A-2303569	1227014	1.296	chip2
SNP_A-2278114	1233877	0.592	chip2
SNP_A-1871521	1234267	1.4394	chip2
SNP_A-4242042	1234416	1.1572	chip2
SNP_A-4293075	1244930	0.5985	chip2
SNP_A-2192432	1264365	1.6945	chip1
SNP_A-2167488	1267826	0.7078	chip1
SNP_A-2214509	1283302	0.9924	chip2
SNP_A-2073107	1296039	0.8498	chip2
SNP_A-2116599	1298437	0.5225	chip2
SNP_A-2217649	1298536	1.5431	chip2
SNP_A-1782076	1298564	1.6978	chip2
SNP_A-1811139	1305619	1.0294	chip2
SNP_A-4241890	1318863	1.6507	chip2
SNP_A-2224042	1324721	1.4643	chip1
SNP_A-2222060	1333405	1.7476	chip2
SNP_A-1783981	1336190	0.5641	chip1
SNP_A-2302641	1336389	0.5936	chip2
SNP_A-2074521	1336796	0.9694	chip2
SNP_A-4205312	1340322	1	chip1
