Probe_Set	Phy_position	CPA	chiptype
SNP_A-1991845	180568	1.9879	chip1
SNP_A-1798395	189547	0.504	chip2
SNP_A-2124928	190422	1.1071	chip2
SNP_A-1897614	190451	0.8887	chip2
SNP_A-1804294	198834	1.0128	chip1
SNP_A-2274396	201877	0.971	chip1
SNP_A-1821413	202123	1.9492	chip1
SNP_A-2189210	202498	1.1616	chip1
SNP_A-2157013	202894	1.2094	chip2
SNP_A-2153654	202995	0.9649	chip2
SNP_A-1833504	204809	1.5742	chip1
SNP_A-1859673	209677	0.5373	chip1
SNP_A-1814287	210987	1.4698	chip2
SNP_A-2096669	213389	0.8866	chip2
SNP_A-1903258	215590	1.6265	chip2
SNP_A-4294370	215763	1.1712	chip2
SNP_A-2013078	217581	0.5132	chip1
SNP_A-2214225	217923	0.8926	chip1
SNP_A-4278060	221272	1.3452	chip2
SNP_A-2277494	227333	1.0813	chip1
SNP_A-4200008	227457	1.3658	chip1
SNP_A-4212731	227498	1	chip1
SNP_A-4266708	229189	0.8539	chip2
SNP_A-4266709	229324	1	chip2
SNP_A-2251261	229544	0.8513	chip2
SNP_A-4293065	229875	1.254	chip2
SNP_A-4292268	242717	1.261	chip2
SNP_A-2287332	251261	1.6616	chip2
SNP_A-1916043	252066	0.8432	chip1
SNP_A-1883517	255337	0.8585	chip1
SNP_A-1882222	270782	1.6259	chip2
SNP_A-4266710	271424	0.8861	chip2
SNP_A-1991846	271572	0.5768	chip2
SNP_A-4266711	272252	0.6141	chip2
SNP_A-4266712	272384	1.4416	chip2
SNP_A-4247898	273592	1.5322	chip2
SNP_A-2277531	274467	1.5821	chip2
SNP_A-2212990	283928	1.6846	chip1
SNP_A-2049435	284150	1.7046	chip1
SNP_A-4277019	286203	1.4502	chip2
SNP_A-4200728	292527	0.7322	chip1
SNP_A-2074266	305843	1.9796	chip1
SNP_A-2195961	318687	1.3058	chip2
SNP_A-2310153	320846	1.6445	chip1
SNP_A-2296954	324709	0.9507	chip2
SNP_A-1918059	325118	1	chip2
SNP_A-1816962	339748	1.2404	chip2
SNP_A-4216180	389124	1.64	chip1
SNP_A-2283085	390600	1.2188	chip1
SNP_A-1871859	390619	0.8303	chip1
SNP_A-2013081	392556	0.9942	chip2
SNP_A-1802762	397746	0.7371	chip2
SNP_A-4276384	397777	1.5506	chip2
SNP_A-4272495	397790	1.3978	chip2
SNP_A-4250198	400640	0.7215	chip2
SNP_A-1991851	405401	1.1619	chip1
SNP_A-1842217	406361	0.4748	chip2
SNP_A-1792216	407533	1.7805	chip2
SNP_A-2245278	413694	0.6746	chip1
SNP_A-4286799	417913	1.2323	chip2
SNP_A-2283646	426230	1.8691	chip1
SNP_A-2029374	426550	1.3779	chip1
SNP_A-2300409	430424	0.8094	chip1
SNP_A-2098297	431457	1.1724	chip1
SNP_A-2040341	431776	0.3613	chip1
SNP_A-1863547	434485	0.7389	chip2
SNP_A-1991853	436359	0.6659	chip1
SNP_A-2307675	438295	2.2654	chip2
SNP_A-4226878	438442	1.3273	chip1
SNP_A-1821168	439204	0.8477	chip1
SNP_A-1904285	446602	1.0099	chip1
SNP_A-4232521	447775	1.8349	chip1
SNP_A-1991854	448148	1.0078	chip1
SNP_A-2108094	457521	1	chip1
SNP_A-1919153	463266	1.9641	chip2
SNP_A-2196463	473971	1.1	chip1
SNP_A-4221500	474962	0.6671	chip1
SNP_A-1836143	481735	1.0904	chip2
SNP_A-1919415	503226	0.6166	chip2
SNP_A-2059416	521083	0.842	chip2
SNP_A-4288554	530949	0.5973	chip2
SNP_A-4241279	536302	1.2436	chip1
SNP_A-1991856	539716	1.9409	chip1
SNP_A-4212734	539908	0.7607	chip1
SNP_A-1991857	540303	1.6527	chip1
SNP_A-1938300	541687	1.3996	chip1
SNP_A-2201776	544678	1.2247	chip2
SNP_A-1888236	544902	0.9509	chip2
SNP_A-2170466	552629	0.6185	chip1
SNP_A-2129959	553023	1.9471	chip1
SNP_A-4284995	563646	1.0426	chip2
SNP_A-2077423	596117	0.7955	chip1
SNP_A-4219904	596452	0.7579	chip1
SNP_A-2126919	596696	0.9884	chip1
SNP_A-1821119	597161	0.7362	chip1
SNP_A-1787799	623684	1.4601	chip1
SNP_A-1806938	624073	0.7745	chip1
SNP_A-1831546	625189	1.0387	chip1
SNP_A-1991858	629681	0.5299	chip2
SNP_A-2225294	629796	0.812	chip2
SNP_A-1852832	632076	1.7602	chip1
SNP_A-2173468	632770	2.9919	chip1
SNP_A-1930057	632842	0.6941	chip1
SNP_A-4277703	634824	0.5397	chip2
SNP_A-2099918	644796	1.103	chip2
SNP_A-2129108	645056	1.4291	chip2
SNP_A-2149380	645828	0.9808	chip2
SNP_A-4291318	645913	0.8057	chip2
SNP_A-2074447	646238	0.4514	chip1
SNP_A-2167465	647650	1.0713	chip1
SNP_A-2219768	650032	1.7843	chip1
SNP_A-4271157	650575	1.5869	chip2
SNP_A-1874495	710237	0.8362	chip1
SNP_A-4285876	710491	1.356	chip2
SNP_A-2267966	723406	0.2792	chip2
SNP_A-2194448	728183	0.6694	chip2
SNP_A-4259848	740278	0.8053	chip2
SNP_A-2072189	748066	1.4091	chip2
SNP_A-1924609	750502	0.7607	chip1
SNP_A-4294172	765025	0.6249	chip2
SNP_A-2070513	772468	0.5109	chip2
SNP_A-4295946	772845	0.8787	chip2
SNP_A-1818882	773099	0.7112	chip2
SNP_A-2165849	773664	0.6958	chip2
SNP_A-4255131	773956	0.5812	chip2
SNP_A-1919865	782606	1.3677	chip2
SNP_A-4217635	791584	1.6065	chip1
SNP_A-1896586	791799	0.4455	chip1
SNP_A-2046480	791912	1.7703	chip1
SNP_A-1801465	801180	0.7215	chip1
SNP_A-1910425	804492	0.9842	chip2
SNP_A-1866209	804612	1.4732	chip2
SNP_A-4266714	808749	0.9435	chip2
SNP_A-2065880	833432	1.1534	chip2
SNP_A-1915229	837144	0.9672	chip1
SNP_A-4195050	843428	0.6864	chip1
SNP_A-4194476	843443	1.7077	chip1
SNP_A-2305626	843837	0.6454	chip1
SNP_A-1923203	846022	1.0679	chip1
SNP_A-2107806	846593	0.5849	chip1
SNP_A-2213254	850907	0.9879	chip2
SNP_A-2165120	852188	2.4568	chip1
SNP_A-4277468	854408	0.848	chip2
SNP_A-4266715	863110	1.2808	chip2
SNP_A-1868838	863537	0.7152	chip2
SNP_A-4258701	863986	1	chip2
