Probe_Set	Phy_position	CPA	chiptype
SNP_A-1916270	150887	0.8616	chip2
SNP_A-2283088	151240	0.5622	chip2
SNP_A-4249338	186829	0.8859	chip2
SNP_A-4282185	208285	0.9087	chip2
SNP_A-2220545	208366	0.9992	chip2
SNP_A-1878089	210071	1	chip1
SNP_A-2057202	210341	0.9714	chip1
SNP_A-2139230	215051	1.3386	chip1
SNP_A-2096516	216485	0.7243	chip1
SNP_A-2255887	245552	1.7096	chip2
SNP_A-2048515	259728	1.4626	chip2
SNP_A-4272730	263216	0.902	chip2
SNP_A-2074095	277705	0.6468	chip1
SNP_A-4200454	285046	0.6568	chip1
SNP_A-1862896	288620	1.0324	chip1
SNP_A-1933622	292224	1.5792	chip1
SNP_A-2313008	293389	1.0202	chip2
SNP_A-4283998	293811	0.5889	chip2
SNP_A-2124106	294139	0.748	chip2
SNP_A-4260606	294180	0.9129	chip2
SNP_A-4298955	306558	0.7219	chip2
SNP_A-2112041	331466	0.6553	chip1
SNP_A-1842159	334459	0.7628	chip2
SNP_A-1859792	338699	1.3549	chip2
SNP_A-1876275	341114	0.8003	chip1
SNP_A-2128511	342074	0.7397	chip1
SNP_A-2084777	342577	0.932	chip1
SNP_A-4285587	343288	1	chip2
SNP_A-1781906	346095	0.5389	chip1
SNP_A-1840016	346374	2.4202	chip1
SNP_A-4226459	347247	0.5985	chip1
SNP_A-2005354	352199	0.7542	chip2
SNP_A-2169203	355815	2.3194	chip2
SNP_A-2281344	357725	1.6481	chip1
SNP_A-4301685	365021	1.1599	chip2
SNP_A-2159381	365841	0.9472	chip2
SNP_A-1933075	369749	1.5118	chip1
SNP_A-2073822	369855	0.4904	chip1
SNP_A-1934173	370831	1.554	chip1
SNP_A-4197185	372088	1.6264	chip1
SNP_A-2072388	373336	0.5256	chip1
SNP_A-4200467	385650	1.0259	chip1
SNP_A-4230407	385661	1.0792	chip1
SNP_A-1876339	386461	1	chip2
SNP_A-2261342	388147	0.8063	chip2
SNP_A-1949075	390706	1.0055	chip1
SNP_A-1947727	400368	0.6583	chip1
SNP_A-4252220	405401	1.0147	chip2
SNP_A-4206402	408996	1.4723	chip1
SNP_A-2076612	409599	1	chip2
SNP_A-2173256	410105	0.9465	chip2
SNP_A-2230673	410806	0.963	chip2
SNP_A-2277687	411278	0.9781	chip1
SNP_A-2273205	411524	1.9941	chip1
SNP_A-2052806	414745	1.7441	chip2
SNP_A-2167688	418535	0.9295	chip1
SNP_A-2116508	418941	0.6429	chip2
SNP_A-1858153	425867	1	chip1
SNP_A-2049970	428979	2.0215	chip1
SNP_A-2117540	434687	2.4528	chip2
SNP_A-1895304	435039	1.1549	chip2
SNP_A-2276435	444728	1.2987	chip2
SNP_A-2097875	445128	1.5078	chip1
SNP_A-4223074	447867	1.6881	chip1
SNP_A-1859299	448383	0.5402	chip2
SNP_A-2099635	448662	1	chip2
SNP_A-1790018	448761	0.7238	chip2
SNP_A-1902704	451778	1.0098	chip2
SNP_A-2072924	451872	1.6403	chip1
SNP_A-2207910	452289	1.0489	chip2
SNP_A-2217915	453146	1.2411	chip2
SNP_A-1788472	468887	0.5988	chip2
SNP_A-2117812	475410	1.0743	chip1
SNP_A-2300933	476678	0.7101	chip2
SNP_A-2031507	476757	1.2203	chip2
SNP_A-4286067	477281	0.7329	chip2
SNP_A-1925266	479242	1.3166	chip2
SNP_A-1816234	479385	0.4641	chip2
SNP_A-2314549	482874	0.7965	chip2
SNP_A-1876465	495472	0.8072	chip1
SNP_A-2005357	508222	0.9595	chip2
SNP_A-2132024	513832	1	chip1
SNP_A-4282629	519676	1	chip2
SNP_A-1923476	523191	0.8961	chip1
SNP_A-2080461	523368	1.7352	chip1
SNP_A-2103873	523397	1.2953	chip2
SNP_A-2101832	534739	1	chip1
SNP_A-2186985	545074	2.537	chip1
SNP_A-2182190	547087	1.1375	chip1
SNP_A-2154642	547564	1.1453	chip1
SNP_A-1870201	556272	0.4842	chip1
SNP_A-2235119	556905	1.3518	chip1
SNP_A-2065353	557127	1.6159	chip1
SNP_A-2279072	558040	1.0988	chip1
SNP_A-1839266	558118	1.0901	chip1
SNP_A-2245505	558868	0.6697	chip2
SNP_A-4300552	563765	0.7653	chip2
SNP_A-2198115	569716	0.5217	chip1
SNP_A-4199948	575386	1.4836	chip1
SNP_A-2067081	580003	1.0541	chip1
SNP_A-2076842	582616	1.7651	chip1
SNP_A-2091518	587751	0.745	chip2
SNP_A-1811913	587950	1	chip2
SNP_A-2260209	593438	2.1236	chip1
SNP_A-4198079	593600	0.9349	chip1
SNP_A-2090920	595312	0.5634	chip1
SNP_A-1926130	598342	0.7924	chip1
SNP_A-2307638	603020	1.0723	chip2
SNP_A-2131254	605014	1	chip1
SNP_A-2201337	605394	2.0036	chip1
SNP_A-2314630	618487	1.5752	chip2
SNP_A-2260090	622239	1.3695	chip1
SNP_A-2028951	624559	0.5068	chip1
SNP_A-2217652	651647	0.9596	chip1
SNP_A-1795506	652370	0.4784	chip2
SNP_A-1862278	658258	1.4374	chip2
SNP_A-2216050	658300	0.806	chip2
SNP_A-2053450	658376	0.4539	chip2
SNP_A-4200129	658650	0.8912	chip1
SNP_A-1921851	662363	1.97	chip1
SNP_A-2086750	663016	1.2545	chip1
SNP_A-1876614	665903	1	chip2
SNP_A-2219174	666228	1.0422	chip2
SNP_A-1876616	666789	1	chip2
SNP_A-1876617	667240	1.5372	chip2
SNP_A-1876620	667302	1.3633	chip2
SNP_A-1853166	673116	0.4694	chip2
SNP_A-2207586	674766	0.8157	chip2
SNP_A-2145036	675447	2.3371	chip1
SNP_A-2186814	675574	0.7775	chip1
SNP_A-4199112	683269	1.0031	chip1
SNP_A-4237655	683285	1.067	chip1
SNP_A-2045498	695598	1.1017	chip2
SNP_A-2070271	695695	1.2464	chip2
SNP_A-4275510	696092	1	chip2
SNP_A-2223350	714612	1.4271	chip1
SNP_A-1783676	723474	0.4982	chip1
SNP_A-2217855	764499	1.1263	chip1
SNP_A-2213631	765501	0.7274	chip1
SNP_A-2183250	766019	1.1245	chip1
SNP_A-2231971	768384	1.3621	chip1
SNP_A-4217964	773325	1.0872	chip1
SNP_A-1876671	774613	0.8888	chip2
SNP_A-1895584	784273	0.9594	chip2
SNP_A-2185813	790089	1	chip1
SNP_A-4281546	793578	1.1076	chip2
SNP_A-2305919	804730	1.241	chip1
SNP_A-4236409	804990	0.4746	chip1
SNP_A-2198924	821094	1.9629	chip2
SNP_A-2293042	833971	1.4841	chip1
SNP_A-2285837	836744	0.9569	chip1
SNP_A-1812737	837251	1	chip2
SNP_A-2147087	850940	0.5629	chip1
SNP_A-1896217	855028	1.2295	chip2
SNP_A-1892821	855657	0.6438	chip2
SNP_A-4268842	867012	0.8327	chip2
SNP_A-4268843	867262	1.4624	chip2
SNP_A-2050283	874688	1.5249	chip1
SNP_A-4243229	875055	1.9523	chip2
SNP_A-2272888	883522	0.861	chip2
SNP_A-4295674	884242	0.9157	chip2
SNP_A-2103310	884562	2.0323	chip1
SNP_A-4205177	884891	1.4816	chip1
SNP_A-2292061	884965	1.5241	chip1
SNP_A-1921974	885116	2.3167	chip1
SNP_A-1849270	887563	0.791	chip1
SNP_A-2305525	891686	0.756	chip2
SNP_A-4214474	892266	0.7284	chip1
SNP_A-1876752	892328	0.6041	chip1
SNP_A-2079891	899669	1.2534	chip2
SNP_A-1801383	907643	1.0581	chip2
SNP_A-2294870	910151	0.9901	chip1
SNP_A-1876767	910497	1.0572	chip2
SNP_A-1848342	910879	0.7702	chip2
SNP_A-2168884	913767	1	chip1
SNP_A-2160618	916298	0.7961	chip1
SNP_A-4201781	918035	1	chip1
SNP_A-1850093	918210	0.867	chip1
SNP_A-1876783	922503	1.1217	chip1
SNP_A-1876791	923897	0.7777	chip2
SNP_A-2297837	926561	0.9178	chip2
SNP_A-1791509	928932	1.1368	chip2
SNP_A-1809015	929814	0.7179	chip2
SNP_A-2243590	934533	1.4347	chip2
SNP_A-2094604	935728	0.7593	chip1
SNP_A-1802464	935802	1.2787	chip1
SNP_A-4252267	941623	0.7015	chip2
SNP_A-2159292	943989	0.9284	chip2
SNP_A-4256541	944176	1.115	chip2
SNP_A-1926164	944465	1.0976	chip2
