Probe_Set	Phy_position	CPA	chiptype
SNP_A-4261601	18654	2.2009	chip2
SNP_A-4261647	20336	1	chip2
SNP_A-4261610	94675	0.8745	chip2
SNP_A-4261704	108567	0.4384	chip2
SNP_A-4207883	142664	0.4492	chip1
SNP_A-4207841	159978	0.9048	chip1
SNP_A-4207891	222139	0.9384	chip1
SNP_A-4261563	230897	0.2707	chip2
SNP_A-4261554	231671	1	chip2
SNP_A-4261666	232029	1.0036	chip2
SNP_A-4261634	233626	1.6758	chip2
SNP_A-4261656	233771	1.8049	chip2
SNP_A-4261637	240580	0.7148	chip2
SNP_A-4207752	262775	1.3744	chip1
SNP_A-4207885	273979	0.5475	chip1
SNP_A-4261597	281199	1.2652	chip2
SNP_A-4261659	323881	1	chip2
SNP_A-4261594	324445	0.8204	chip2
SNP_A-4261698	325007	1.3898	chip2
SNP_A-4261538	340296	0.8537	chip2
SNP_A-4261621	389006	0.875	chip2
SNP_A-4261553	433921	1.0265	chip2
SNP_A-4207887	444464	3.2385	chip1
SNP_A-4261528	444871	2.4165	chip2
SNP_A-4261579	452467	1.4791	chip2
SNP_A-4207767	467183	0.9099	chip1
SNP_A-4207778	467963	1	chip1
SNP_A-4261513	468481	1.1456	chip2
SNP_A-4261532	502185	0.6739	chip2
SNP_A-4261600	531400	1	chip2
SNP_A-4207806	563862	1.1943	chip1
SNP_A-4207785	567019	1	chip1
SNP_A-4261706	570240	1	chip2
SNP_A-4261575	576040	2.1149	chip2
SNP_A-4261611	576152	0.7918	chip2
SNP_A-4261561	581381	1.5804	chip2
SNP_A-4261481	583279	0.6078	chip2
SNP_A-4261514	584483	1.3786	chip2
SNP_A-4261520	585198	0.3889	chip2
SNP_A-4261714	585594	0.8509	chip2
SNP_A-4261631	585675	0.9452	chip2
SNP_A-4261510	585748	0.5882	chip2
SNP_A-4261692	585819	1.3833	chip2
SNP_A-4261664	586217	0.6578	chip2
SNP_A-4261669	588171	1.5546	chip2
SNP_A-4261551	588316	1.2615	chip2
SNP_A-4261599	588583	1.0576	chip2
SNP_A-4207795	591188	1.9232	chip1
SNP_A-4261494	598649	0.8096	chip2
SNP_A-4261539	599521	0.6755	chip2
SNP_A-4207766	599597	0.9265	chip1
SNP_A-4207769	602009	1.0223	chip1
SNP_A-4207829	602100	0.9529	chip1
SNP_A-4261570	617088	1.1352	chip2
SNP_A-4261545	617135	0.7641	chip2
SNP_A-4261489	621282	1	chip2
SNP_A-4207855	647566	1.6202	chip1
SNP_A-4207875	648370	0.5124	chip1
SNP_A-4207886	657628	1.2162	chip1
SNP_A-4261690	667125	0.3857	chip2
SNP_A-4207878	676750	2.2587	chip1
SNP_A-4207777	696769	0.7996	chip1
SNP_A-4207775	722741	0.5131	chip1
SNP_A-4261486	734694	1.7547	chip2
SNP_A-4261524	735165	0.4254	chip2
SNP_A-4261655	735289	1.2429	chip2
SNP_A-4207843	737580	0.7719	chip1
SNP_A-4207877	737642	2.0541	chip1
SNP_A-4261546	772190	1.0854	chip2
SNP_A-4261508	772639	1.4627	chip2
SNP_A-4261619	778291	1.0908	chip2
SNP_A-4207872	779805	2.2526	chip1
SNP_A-4207871	800985	2.4626	chip1
SNP_A-4207893	801003	1.1781	chip1
SNP_A-4207817	801112	0.989	chip1
SNP_A-4207825	801166	0.2189	chip1
SNP_A-4207797	840087	1.2528	chip1
SNP_A-4207809	840485	0.6201	chip1
SNP_A-4207864	840816	2.4152	chip1
SNP_A-4261587	850802	1.2659	chip2
SNP_A-4261519	860716	1.008	chip2
SNP_A-4261480	864168	1.4257	chip2
SNP_A-4261622	864608	1.1413	chip2
SNP_A-4261615	865374	0.9401	chip2
SNP_A-4261583	910180	0.6153	chip2
SNP_A-4207815	915079	1.5141	chip1
SNP_A-4261638	940245	0.542	chip2
SNP_A-4261492	941308	0.5607	chip2
SNP_A-4261565	941359	0.8059	chip2
SNP_A-4261564	942950	1.2857	chip2
SNP_A-4261550	966564	1	chip2
SNP_A-4261518	1415787	0.9295	chip2
SNP_A-4261580	1416056	0.3993	chip2
SNP_A-4261585	1465498	1	chip2
SNP_A-4261552	1468324	1.5154	chip2
SNP_A-4261506	1468465	0.5138	chip2
SNP_A-4207782	1482909	0.8714	chip1
SNP_A-4261590	1499832	0.681	chip2
SNP_A-4207816	1550657	1.6676	chip1
SNP_A-4207821	1557749	1.2664	chip1
SNP_A-4207759	1559835	0.9666	chip1
SNP_A-4261584	1599459	1	chip2
SNP_A-4261511	1624766	2.7108	chip2
SNP_A-4207862	1674881	1	chip1
SNP_A-4261696	1708274	1.6901	chip2
SNP_A-4261606	1708581	1.2408	chip2
SNP_A-4261501	1713118	1	chip2
SNP_A-4261699	1713143	0.6272	chip2
SNP_A-4261522	1724899	1.27	chip2
SNP_A-4207751	1732873	1	chip1
SNP_A-4207835	1738650	1	chip1
SNP_A-4261497	1793036	1	chip2
SNP_A-4207857	1793138	1.2795	chip1
