Probe_Set	Phy_position	CPA	chiptype
SNP_A-1842694	110391	1.4773	chip2
SNP_A-1984753	110632	1.4951	chip2
SNP_A-2058596	119769	0.847	chip1
SNP_A-4277315	129775	1.1309	chip2
SNP_A-2240163	131221	1.1535	chip1
SNP_A-1822305	131825	0.6138	chip2
SNP_A-4298289	132198	1.061	chip2
SNP_A-1924152	132344	0.6895	chip2
SNP_A-1887285	132837	0.3924	chip2
SNP_A-1913972	132876	1.6269	chip2
SNP_A-4289472	137157	1.4166	chip2
SNP_A-2225079	148845	1.0658	chip1
SNP_A-1984754	150610	0.5032	chip2
SNP_A-2197593	154462	1.6443	chip2
SNP_A-1896999	158782	0.9383	chip2
SNP_A-2307479	166146	0.4724	chip2
SNP_A-1918578	167601	0.7698	chip1
SNP_A-2128342	168039	1.2313	chip1
SNP_A-2064685	168315	1	chip1
SNP_A-2029024	168584	0.9587	chip1
SNP_A-4230023	172385	1	chip1
SNP_A-2131632	178750	1.3445	chip2
SNP_A-1816135	182215	1.6654	chip1
SNP_A-1984758	197145	1.3399	chip1
SNP_A-1871676	197772	0.6183	chip1
SNP_A-2189759	214735	0.6237	chip2
SNP_A-2238724	224695	1.0921	chip1
SNP_A-2211103	227706	0.4921	chip2
SNP_A-1984759	230695	1.01	chip2
SNP_A-1861626	231587	1.1854	chip1
SNP_A-4217756	239457	0.5733	chip1
SNP_A-1784897	248017	1	chip2
SNP_A-1874690	248121	0.7017	chip2
SNP_A-4299501	260197	0.8578	chip2
SNP_A-4232791	268326	0.6226	chip1
SNP_A-1960636	273070	0.7069	chip1
SNP_A-4240780	273303	0.6563	chip1
SNP_A-1937356	279825	0.9784	chip2
SNP_A-2175990	294386	1.005	chip1
SNP_A-1857560	294928	1.0692	chip1
SNP_A-2313473	312109	0.9661	chip2
SNP_A-4200446	323970	0.8154	chip1
SNP_A-2131438	329546	0.7221	chip2
SNP_A-2308607	332659	1.34	chip2
SNP_A-1984760	334630	1.6747	chip2
SNP_A-4235270	340634	1.3595	chip1
SNP_A-2279601	343242	1.4269	chip2
SNP_A-2217232	347087	0.9682	chip2
SNP_A-1899872	349632	1.0674	chip1
SNP_A-2051863	356554	3.7741	chip1
SNP_A-1907889	356954	1.041	chip1
SNP_A-4194605	357236	1	chip1
SNP_A-4199521	362727	1	chip1
SNP_A-4297299	366317	1.5011	chip2
SNP_A-2302942	367408	1.28	chip1
SNP_A-2112437	372152	1.1369	chip2
SNP_A-2288196	373722	1.0443	chip1
SNP_A-1780430	373983	0.9249	chip2
SNP_A-1984761	374457	1.4922	chip1
SNP_A-1866029	378962	1.6764	chip2
SNP_A-4252896	379348	1.2603	chip2
SNP_A-2211830	386883	0.4849	chip2
SNP_A-2292701	387206	1.0357	chip2
SNP_A-1919092	394483	1.0064	chip2
SNP_A-4254337	396925	0.7979	chip2
SNP_A-2310743	400419	0.3629	chip1
SNP_A-4216731	402748	1.1579	chip1
SNP_A-1916930	405302	0.7529	chip1
SNP_A-1822730	405732	0.6692	chip1
SNP_A-2021326	405901	0.8027	chip1
SNP_A-1855348	407299	0.4008	chip1
SNP_A-1847881	407341	1.4194	chip1
SNP_A-4269682	411033	0.6642	chip2
SNP_A-1903689	411368	1.062	chip2
SNP_A-2226066	412414	0.4874	chip2
SNP_A-4275965	413597	0.7648	chip2
SNP_A-2117468	416435	2.4454	chip2
SNP_A-1894617	417807	0.86	chip1
SNP_A-2033949	420810	1.0869	chip1
SNP_A-1871483	421395	1	chip1
SNP_A-1984762	428646	1	chip1
SNP_A-2033581	428817	1.4461	chip1
SNP_A-1903156	430620	1.6782	chip1
SNP_A-1853350	458015	1.7941	chip1
SNP_A-1812673	459991	0.7305	chip2
SNP_A-2075368	461350	0.8089	chip1
SNP_A-1853758	480623	1.0696	chip1
SNP_A-2067173	489239	1.0471	chip1
SNP_A-4204525	489445	1.3028	chip1
SNP_A-1917736	490201	1.1176	chip1
SNP_A-2225334	495629	0.4445	chip1
SNP_A-1861375	496352	0.567	chip1
SNP_A-4300169	504101	0.7032	chip2
SNP_A-1817718	511741	1.5414	chip1
SNP_A-2094079	512326	1.4312	chip2
SNP_A-2054202	516136	1	chip2
SNP_A-2292773	516463	1.2621	chip2
SNP_A-2285618	522820	0.9821	chip1
SNP_A-4227299	541659	2.0165	chip1
SNP_A-2066370	542871	0.9768	chip1
SNP_A-2288847	548752	1	chip1
SNP_A-2136969	549158	1.8391	chip1
SNP_A-1843446	549537	1.8982	chip1
SNP_A-4195531	555088	1.5334	chip1
SNP_A-2308852	556030	1.6219	chip1
SNP_A-2196352	559064	1.4146	chip1
SNP_A-2075654	559353	1.748	chip1
SNP_A-1783297	562668	1.1303	chip1
SNP_A-2287441	564293	0.8821	chip1
SNP_A-4207405	564585	0.9736	chip1
SNP_A-4198159	564600	0.6113	chip1
SNP_A-2041087	567372	1.8167	chip1
SNP_A-2086832	570835	2.368	chip1
SNP_A-2098623	571397	1.8115	chip1
SNP_A-1846731	577061	1.1758	chip1
SNP_A-2259014	583345	1.2412	chip2
SNP_A-2235124	586162	0.8137	chip2
SNP_A-2205207	589991	1.274	chip2
SNP_A-1797997	602729	0.7522	chip2
SNP_A-1839038	613627	0.9217	chip1
SNP_A-2180875	613699	1.3725	chip1
SNP_A-1784105	614506	1.2088	chip1
SNP_A-2119562	614951	1.4025	chip2
SNP_A-2301456	618556	0.9454	chip2
SNP_A-4250031	620218	1.4731	chip2
SNP_A-4253376	632753	0.9642	chip2
SNP_A-2050704	642754	0.8073	chip2
SNP_A-1893628	643538	0.6092	chip2
SNP_A-2227380	649424	0.9503	chip1
SNP_A-2054775	660196	0.848	chip1
SNP_A-4289042	660282	1.953	chip2
SNP_A-1944883	665465	1.4238	chip2
SNP_A-2148554	666999	0.5717	chip2
SNP_A-1952770	667716	0.9475	chip2
SNP_A-2294874	669316	1.5388	chip2
SNP_A-4255335	669502	1.2205	chip2
SNP_A-2154705	669957	0.613	chip2
SNP_A-4274892	673997	1.2664	chip2
SNP_A-2179027	675114	0.5283	chip2
SNP_A-2118724	675701	1.5482	chip2
SNP_A-1984763	677369	1.5092	chip1
SNP_A-2215929	677846	0.9377	chip1
SNP_A-2263965	678136	0.8871	chip1
SNP_A-2287277	678163	1.3732	chip1
SNP_A-4195278	678257	0.9853	chip1
SNP_A-1819995	687311	1.3928	chip1
SNP_A-4192950	689998	1.2818	chip1
SNP_A-2250610	691039	1.1073	chip1
SNP_A-1800517	698246	1.0384	chip1
SNP_A-4251087	698586	1.5042	chip2
SNP_A-4244225	698622	0.9929	chip2
SNP_A-1806600	700033	0.9712	chip1
SNP_A-2064408	703665	1.3033	chip1
SNP_A-2300098	705265	1.584	chip1
SNP_A-2099680	712471	0.8441	chip1
SNP_A-2117442	712710	1.2239	chip1
SNP_A-1848539	712905	0.7579	chip1
SNP_A-2153544	715769	0.9496	chip2
SNP_A-1910444	721878	1.0442	chip2
SNP_A-4277685	725441	1.5795	chip2
SNP_A-1984764	729680	1	chip2
SNP_A-4211465	732587	0.871	chip1
SNP_A-1984765	732703	2.4576	chip1
SNP_A-1984766	733169	1.0346	chip1
SNP_A-1930080	733882	0.7697	chip1
SNP_A-4193817	741484	1.6943	chip1
SNP_A-4211466	745299	1.4083	chip1
SNP_A-1888378	745496	1.5607	chip1
SNP_A-2044361	747938	1.8386	chip1
SNP_A-2111576	753660	0.646	chip2
SNP_A-2102297	772388	1.3062	chip1
SNP_A-2233730	773403	1.5637	chip2
SNP_A-1889530	773492	0.7267	chip2
SNP_A-1903790	775293	1.7408	chip2
SNP_A-4211467	778579	1.6982	chip1
SNP_A-2049736	781331	2.0444	chip2
SNP_A-1792345	800877	1.2801	chip2
SNP_A-2292330	800962	1.3075	chip2
SNP_A-4251477	801224	1.2189	chip2
SNP_A-4260572	803296	1.6044	chip2
