Probe_Set	Phy_position	CPA	chiptype
SNP_A-1852536	2994	1.685	chip2
SNP_A-1820282	24049	1	chip1
SNP_A-2056638	43652	0.8078	chip2
SNP_A-1792446	49698	0.7041	chip2
SNP_A-2063286	64387	1.0768	chip2
SNP_A-2260913	76644	0.4743	chip2
SNP_A-2288437	91514	1	chip2
SNP_A-1961781	102496	0.5603	chip1
SNP_A-2159770	105035	1.3895	chip2
SNP_A-2129145	119028	2.1518	chip2
SNP_A-1848135	120357	1.2626	chip1
SNP_A-2264075	120618	0.491	chip1
SNP_A-4252655	121627	1.7435	chip2
SNP_A-1941001	121700	1.2369	chip2
SNP_A-1826004	121788	0.6939	chip2
SNP_A-2040670	124249	0.8933	chip1
SNP_A-1932089	129574	2.5743	chip1
SNP_A-1937982	129743	1.0989	chip1
SNP_A-1961782	141464	0.8043	chip2
SNP_A-1961783	155674	0.9462	chip2
SNP_A-4207810	156224	0.9161	chip1
SNP_A-4261591	160576	0.9827	chip2
SNP_A-1961784	160616	1.2137	chip2
SNP_A-1881867	162101	0.998	chip1
SNP_A-2271198	165407	0.8558	chip2
SNP_A-4268942	165844	1.369	chip2
SNP_A-1961785	166395	0.7257	chip2
SNP_A-4235890	168356	1.164	chip1
SNP_A-1933032	179800	1.2665	chip1
SNP_A-1961786	179818	1.2274	chip1
SNP_A-1961787	179972	1.257	chip1
SNP_A-2244465	186973	1.26	chip2
SNP_A-4285130	192993	1.5003	chip2
SNP_A-2172921	196636	0.7808	chip1
SNP_A-2289121	196704	0.9452	chip1
SNP_A-1842012	200076	0.7421	chip1
SNP_A-1961789	214086	0.5294	chip1
SNP_A-1961790	214192	0.6342	chip1
SNP_A-2178141	217066	1.4814	chip2
SNP_A-4245077	217201	0.8622	chip2
SNP_A-2051935	220442	1.8136	chip1
SNP_A-4229437	222343	1.4726	chip1
SNP_A-2006077	224130	1.3604	chip1
SNP_A-1961791	230630	0.9074	chip2
SNP_A-1961792	230785	0.755	chip2
SNP_A-2083774	236301	1.1023	chip2
SNP_A-1883412	239092	0.7613	chip2
SNP_A-2274832	241673	0.3714	chip1
SNP_A-1866657	242197	1.1495	chip1
SNP_A-2006078	249296	1.0938	chip1
SNP_A-1941252	250677	1.6812	chip1
SNP_A-2106588	253270	0.554	chip2
SNP_A-2050343	255970	1.0689	chip1
SNP_A-4303637	263070	0.6007	chip2
SNP_A-4275836	267995	0.3526	chip2
SNP_A-4272180	268752	2.6324	chip2
SNP_A-2144024	270819	0.5489	chip1
SNP_A-1961794	272462	0.9216	chip1
SNP_A-1961795	272736	1.3894	chip2
SNP_A-4292077	273794	0.9972	chip2
SNP_A-2263219	285255	0.8101	chip2
SNP_A-1881607	286852	1.2033	chip2
SNP_A-1789082	295803	1.1076	chip1
SNP_A-1926839	301415	1.4871	chip2
SNP_A-2210871	302992	1.8544	chip1
SNP_A-2027023	306842	0.9698	chip2
SNP_A-4258098	343127	0.4996	chip2
SNP_A-1812860	344241	1.68	chip1
SNP_A-1949703	345504	0.9237	chip1
SNP_A-2045664	345800	1.0647	chip1
SNP_A-2115363	357565	1	chip2
SNP_A-4300450	357736	0.9125	chip2
SNP_A-2119797	406815	1	chip1
SNP_A-2026692	412089	1.4352	chip2
SNP_A-2243411	423274	1.455	chip1
SNP_A-4301399	435185	0.5665	chip2
SNP_A-4246806	435471	1.1959	chip2
SNP_A-4226530	435636	1.0399	chip1
SNP_A-2223619	436698	0.6865	chip2
SNP_A-1921017	436942	1	chip2
SNP_A-2234969	439787	1	chip2
SNP_A-1870627	443432	1.0296	chip1
SNP_A-4207811	444860	0.8503	chip1
SNP_A-2171074	447320	1.4064	chip1
SNP_A-2265764	496456	1.0184	chip1
SNP_A-2280764	499122	0.509	chip2
SNP_A-4230837	506565	0.6504	chip1
SNP_A-1867181	512617	1.0565	chip2
SNP_A-1888570	512921	0.5199	chip2
SNP_A-2095532	514173	1.6626	chip2
SNP_A-2134679	528450	1.0623	chip1
SNP_A-2061542	538121	0.4726	chip2
SNP_A-1793028	539873	0.9397	chip1
SNP_A-1920688	539926	1.0614	chip1
SNP_A-2176098	540338	2.0183	chip1
SNP_A-1885897	543264	0.981	chip1
SNP_A-4268943	545394	0.8081	chip2
SNP_A-1959764	546088	1.3072	chip2
SNP_A-4280791	547205	1.2557	chip2
SNP_A-1843572	547322	1.5843	chip2
SNP_A-1882354	547590	1.2387	chip2
SNP_A-2164721	553936	0.9519	chip1
SNP_A-2236244	554079	1.7471	chip1
SNP_A-1905377	556419	1.3185	chip2
SNP_A-2070529	558100	0.9242	chip1
SNP_A-2256603	558464	1.3316	chip1
SNP_A-1947396	574523	1.9122	chip1
SNP_A-2220543	578726	1.2326	chip2
SNP_A-1893501	579743	1.1008	chip1
SNP_A-2233835	580023	1.6632	chip1
SNP_A-4192826	583554	1.421	chip1
SNP_A-4225534	583990	1	chip1
SNP_A-4295003	584741	1.4525	chip2
SNP_A-2121731	585125	1.931	chip2
SNP_A-4234588	590575	1.2428	chip1
SNP_A-2218112	592292	1.3886	chip2
SNP_A-2251214	593157	1.6236	chip2
SNP_A-1944961	597049	1.5611	chip2
SNP_A-1874328	597107	1.4802	chip2
SNP_A-1910530	599326	1.123	chip1
SNP_A-1931895	604031	0.6502	chip2
SNP_A-2082481	604168	0.5967	chip2
SNP_A-4268944	604210	0.984	chip2
SNP_A-2269393	606686	2.4944	chip2
