1,1,1
1,2,.982238287012316
1,3,.94910786268293
1,4,.99943514116506
1,5,.99901127790174
1,6,.981142973827508
1,7,.523801995461392
1,8,.996279615470242
1,9,.97632221606207
1,10,.933446864909223
1,11,.993807972827432
1,12,.97010130850593
1,13,.986161706441928
1,14,.949144989707208
1,15,.482308238499541
1,16,.011365367052176
1,17,.217368993748921
1,18,.340890609566552
1,19,.0505297840707653
1,20,.115494293678887
1,21,.023204124541375
1,22,.0411477081603953
1,23,.365086606455853
1,24,.21637073949198
1,25,.0378736949891483
1,26,.0721723252468356
1,27,.0112642645030271
1,28,.91924635585792
1,29,.525067103209065
1,30,.131584697195805
1,31,.125401221039382
2,1,.982238287012316
2,2,1
2,3,.00167487860037689
2,4,.964546442817316
2,5,.952668107802292
2,6,.632713275837456
2,7,.36168209383152
2,8,.891973578244136
2,9,.292989673407336
2,10,.000749349698985719
2,11,.600775412496496
2,12,.327972086406348
2,13,.89018481160069
2,14,.0016644249300119
2,15,.0893924925934908
2,16,.0608365531295402
2,17,.0539450554564558
2,18,.290131298026354
2,19,.904351457265107
2,20,.00712246889416619
2,21,.776044174728766
2,22,.37486081217877
2,23,.00356873242350207
2,24,.00522333141438047
2,25,.0466429044641717
2,26,.945666540280954
2,27,.0311374109575972
2,28,.00948264051439892
2,29,.0434665980830385
2,30,.342714068857292
2,31,.776044174728766
3,1,.94910786268293
3,2,.00167487860037689
3,3,1
3,4,.73964752445349
3,5,.864375077355972
3,6,.000663916452125643
3,7,.00619901057044879
3,8,.00608596256642819
3,9,.9867249066635
3,10,.00677799126115311
3,11,.0720982077940516
3,12,.00569835516016776
3,13,.977926816281109
3,14,.0889322648734533
3,15,.047394595334676
3,16,.128800081887208
3,17,.415305889045822
3,18,.0441360342534061
3,19,.082753852721143
3,20,.316133861103823
3,21,.358262561148001
3,22,.96975538663655
3,23,.00608596256642819
3,24,.26933448480659
3,25,.373542023978254
3,26,.0133502402851322
3,27,.104556184005049
3,28,.151842489518125
3,29,.0482133362945405
3,30,.512754907538305
3,31,.358262561148001
4,1,.99943514116506
4,2,.964546442817316
4,3,.73964752445349
4,4,1
4,5,.999157797316646
4,6,.962359942196088
4,7,.943313458595035
4,8,.992573944621358
4,9,.32857446535384
4,10,.355003024068514
4,11,.99472576565617
4,12,.940320035125402
4,13,.998963182060272
4,14,.898489299531064
4,15,.806358746320087
4,16,.0675425902406801
4,17,.142411822006141
4,18,.506038164973255
4,19,.146266204420536
4,20,.187936405007351
4,21,.0689356486080937
4,22,.121002274279849
4,23,.512594598796349
4,24,.415802094128712
4,25,.076969508600141
4,26,.090801560043487
4,27,.00393675058091131
4,28,.838809449723253
4,29,.340418037544425
4,30,.717008813667728
4,31,.829044511141796
5,1,.99901127790174
5,2,.952668107802292
5,3,.864375077355972
5,4,.999157797316646
5,5,1
5,6,.949748982035122
5,7,.924321258474497
5,8,.990085950757433
5,9,.91617918808435
5,10,.873803965984226
5,11,.952668107802292
5,12,.92032483629332
5,13,.998185303376585
5,14,.864478980894886
5,15,.495721432601593
5,16,.353380203731122
5,17,.149664471315968
5,18,.967983298812853
5,19,.0150254752596386
5,20,.265410857328599
5,21,.000812280958938572
5,22,.150663831771324
5,23,.990085950757433
5,24,.391437519881613
5,25,.0613723453654898
5,26,.0787652224266602
5,27,.00415195316330686
5,28,.78480397080874
5,29,.456201084131995
5,30,.598849125501588
5,31,.968665215887864
6,1,.981142973827508
6,2,.632713275837456
6,3,.000663916452125643
6,4,.962359942196088
6,5,.949748982035122
6,6,1
6,7,.0496638481843245
6,8,.8853109700346
6,9,.349550499534089
6,10,.020741160893481
6,11,.632713275837456
6,12,.381734160549507
6,13,.987933874467568
6,14,.000653455213742476
6,15,.0370380962405178
6,16,.121160204725306
6,17,.198672123019212
6,18,.0315159897444719
6,19,.350301563941299
6,20,.046417201350272
6,21,.000802691426479901
6,22,.0138778890396228
6,23,.0371343418174598
6,24,.0955137684142416
6,25,.76789246935581
6,26,.0622252272495687
6,27,.0384196435853264
6,28,.00847958999039835
6,29,.198672123019212
6,30,.819471655700475
6,31,.762231339146927
7,1,.523801995461392
7,2,.36168209383152
7,3,.00619901057044879
7,4,.943313458595035
7,5,.924321258474497
7,6,.0496638481843245
7,7,1
7,8,.0636237285201684
7,9,.184372155657336
7,10,.0052776609026112
7,11,.36168209383152
7,12,.0564955969453618
7,13,.981827991459585
7,14,.00618859076764752
7,15,.0275467269922731
7,16,.0574040089245103
7,17,.673747585020056
7,18,.706372613644541
7,19,.133015872517836
7,20,.372954977155304
7,21,.0300287360383841
7,22,.981089423895087
7,23,.82727713148711
7,24,.235333391654072
7,25,.650443993145723
7,26,.913126493269
7,27,.0177606020197831
7,28,.0139713673683113
7,29,.673747585020056
7,30,.0213565646916397
7,31,.0300287360383841
8,1,.996279615470242
8,2,.891973578244136
8,3,.00608596256642819
8,4,.992573944621358
8,5,.990085950757433
8,6,.8853109700346
8,7,.0636237285201684
8,8,1
8,9,.0275798466853852
8,10,.98721585319779
8,11,.891973578244136
8,12,.991928597296404
8,13,.998386316155124
8,14,.234379063895469
8,15,.00145556661401842
8,16,.0485340604102281
8,17,.926926587878733
8,18,.0121148085540053
8,19,.0478787574282313
8,20,.129724455108411
8,21,.910638764950171
8,22,.0197261980305986
8,23,.0381158086847621
8,24,.0297085538958609
8,25,.0117909145082753
8,26,.133118272201648
8,27,.0588366718996339
8,28,.5088530793609
8,29,.449810183000963
8,30,.0295260161377569
8,31,.910638764950171
9,1,.97632221606207
9,2,.292989673407336
9,3,.9867249066635
9,4,.32857446535384
9,5,.91617918808435
9,6,.349550499534089
9,7,.184372155657336
9,8,.0275798466853852
9,9,1
9,10,.00327015529670683
9,11,.0341325648112322
9,12,.141298217860288
9,13,.986358022221785
9,14,.0855596521464994
9,15,.0687512218521056
9,16,.0330276326909915
9,17,.638639166407997
9,18,.066840967948204
9,19,.830612109253732
9,20,.245793646052398
9,21,.014233643439166
9,22,.522485111125158
9,23,.089876604404434
9,24,.183296372810389
9,25,.612827678294283
9,26,.0330276326909915
9,27,.0958073454197304
9,28,.147052868663264
9,29,.0122167301776648
9,30,.698865972006658
9,31,.014233643439166
10,1,.933446864909223
10,2,.000749349698985719
10,3,.00677799126115311
10,4,.355003024068514
10,5,.873803965984226
10,6,.020741160893481
10,7,.0052776609026112
10,8,.98721585319779
10,9,.00327015529670683
10,10,1
10,11,.0866717502364075
