Probe_Set	Phy_position	CPA	chiptype
SNP_A-1699137	205160	1.3937	chip2
SNP_A-1670051	925718	0.9347	chip2
SNP_A-1741112	927372	1.4774	chip1
SNP_A-1675615	985385	0.4806	chip1
SNP_A-1675817	985839	1.7402	chip1
SNP_A-1642177	1543577	1.2323	chip2
SNP_A-1707139	1844240	0.8065	chip2
SNP_A-1661709	1847559	0.9776	chip1
SNP_A-1676421	2681813	1.0296	chip1
SNP_A-1706415	2747264	0.6186	chip2
SNP_A-1714070	2887015	1.0628	chip2
SNP_A-1659615	2903262	1.453	chip1
SNP_A-1659719	2903318	1.5633	chip1
SNP_A-1659905	2903811	0.8344	chip1
SNP_A-1702141	3165870	1.2402	chip2
SNP_A-1755880	3166870	1.3969	chip2
SNP_A-1732380	3214858	0.9565	chip1
SNP_A-1734181	3222469	0.8785	chip1
SNP_A-1742766	3256608	1.0377	chip1
SNP_A-1742860	3257037	1.1568	chip1
SNP_A-1666748	3331087	0.988	chip2
SNP_A-1715677	3332054	0.9865	chip2
SNP_A-1684265	3365326	0.6544	chip1
SNP_A-1714102	3395080	0.8704	chip2
SNP_A-1743637	3395248	1.5182	chip2
SNP_A-1673328	3560928	0.6621	chip2
SNP_A-1724113	3580275	0.6355	chip1
SNP_A-1663485	3735293	1.4167	chip1
SNP_A-1712432	3796446	1.2078	chip1
SNP_A-1719488	3864938	2.3985	chip1
SNP_A-1662012	3997134	1.824	chip2
SNP_A-1644025	4094852	1.3046	chip1
SNP_A-1665315	4138046	0.7995	chip1
SNP_A-1669036	4155013	1.7342	chip1
SNP_A-1727473	4160265	1.1503	chip2
SNP_A-1719867	4223830	1.3535	chip2
SNP_A-1660475	4488993	0.8609	chip2
SNP_A-1743355	4489227	1.1103	chip2
SNP_A-1681120	4491506	1.4968	chip2
SNP_A-1751177	4493193	1.2997	chip2
SNP_A-1714994	4498616	0.7288	chip1
SNP_A-1700518	4858327	1.1821	chip2
SNP_A-1692028	4858366	1.4734	chip2
SNP_A-1677676	4859254	0.7308	chip2
SNP_A-1647539	5263898	1.3138	chip1
SNP_A-1705635	5301884	0.8953	chip2
SNP_A-1758300	5305421	1.2925	chip2
SNP_A-1656915	5305647	0.6022	chip2
SNP_A-1708489	5331541	1.8875	chip1
SNP_A-1646799	5427620	1.2295	chip1
SNP_A-1647706	5435969	0.9618	chip2
SNP_A-1693199	5486780	0.6469	chip1
SNP_A-1713398	5488619	1.1104	chip2
SNP_A-1687704	5514273	1.4586	chip2
SNP_A-1758966	5577100	1.4616	chip2
SNP_A-1744063	5627504	1.022	chip2
SNP_A-1679624	5628146	2.2835	chip2
SNP_A-1716233	5628376	0.8082	chip2
SNP_A-1690095	5688792	1.2527	chip2
SNP_A-1683951	5747582	0.8436	chip1
SNP_A-1684049	5747879	1.0922	chip1
SNP_A-1750945	5771031	1.1332	chip2
SNP_A-1696616	5771292	1.8064	chip2
SNP_A-1736602	5796152	1.099	chip1
SNP_A-1747479	5810607	1.1119	chip2
SNP_A-1667263	5830572	0.9956	chip1
SNP_A-1667577	5834783	1.3172	chip1
SNP_A-1644504	5850764	1.1795	chip2
SNP_A-1713528	5851288	0.6124	chip2
SNP_A-1650398	5867236	0.7426	chip2
SNP_A-1758816	5867583	1	chip2
SNP_A-1743981	5926666	0.928	chip2
SNP_A-1711090	5926704	0.5924	chip2
SNP_A-1650708	5926936	1.4016	chip2
SNP_A-1656239	5927352	1.0094	chip2
SNP_A-1747401	5991144	0.9135	chip2
SNP_A-1695123	6002554	0.554	chip2
SNP_A-1718896	6003442	1.7754	chip1
SNP_A-1687828	6046869	1.3203	chip2
SNP_A-1654667	6050548	1.0542	chip2
SNP_A-1731385	6050692	1.396	chip2
SNP_A-1651650	6051074	1.1478	chip2
SNP_A-1718685	6103801	1.0332	chip2
SNP_A-1753983	6104479	0.9623	chip2
SNP_A-1642132	6121016	0.9499	chip1
SNP_A-1642254	6121345	1.4702	chip1
SNP_A-1643546	6121808	0.6445	chip1
SNP_A-1643671	6121852	1.0611	chip1
SNP_A-1654394	6160217	0.8061	chip1
SNP_A-1666816	6162708	0.4606	chip2
SNP_A-1656180	6165652	1.3091	chip1
SNP_A-1718337	6167471	1.141	chip2
SNP_A-1709235	6181184	0.8236	chip2
SNP_A-1648842	6195417	2.183	chip2
SNP_A-1696940	6214615	0.6314	chip2
SNP_A-1686085	6237506	1.3856	chip1
SNP_A-1725057	6243870	1.2671	chip1
SNP_A-1725167	6243977	0.7189	chip1
SNP_A-1725291	6244212	1.5758	chip1
SNP_A-1726623	6244357	2.5002	chip1
SNP_A-1735356	6254863	0.6228	chip2
SNP_A-1730402	6262379	1.0523	chip1
SNP_A-1642175	6304280	1.1467	chip2
