Probe_Set	Phy_position	CPA	chiptype
SNP_A-1717177	149885	1.3926	chip2
SNP_A-1740606	156277	1.1551	chip1
SNP_A-1647264	242038	0.7905	chip2
SNP_A-1662876	242559	0.6633	chip2
SNP_A-1716859	284495	1.1905	chip2
SNP_A-1737373	285046	0.9289	chip2
SNP_A-1730852	312183	0.8529	chip1
SNP_A-1661955	341114	0.8448	chip1
SNP_A-1757273	405105	0.6089	chip2
SNP_A-1704345	405401	0.9221	chip2
SNP_A-1751176	495472	0.8119	chip1
SNP_A-1752922	517473	0.8884	chip1
SNP_A-1668514	555414	0.7342	chip2
SNP_A-1659682	555760	0.8612	chip2
SNP_A-1716427	618980	1.0886	chip2
SNP_A-1641891	619035	1.1792	chip2
SNP_A-1666766	621435	0.9222	chip2
SNP_A-1731420	651005	0.7472	chip1
SNP_A-1701487	665903	0.9753	chip2
SNP_A-1657796	666789	1.4352	chip2
SNP_A-1684598	667931	0.8605	chip2
SNP_A-1740273	668847	1.0668	chip2
SNP_A-1683153	867772	1.0587	chip1
SNP_A-1725477	892328	1.0016	chip1
SNP_A-1677586	918190	1.5078	chip2
SNP_A-1758854	918869	1.4484	chip2
SNP_A-1656189	922569	1.2782	chip2
SNP_A-1654703	922779	0.9132	chip2
SNP_A-1732302	923680	0.972	chip1
SNP_A-1661347	973188	1.8483	chip1
SNP_A-1669776	1007892	1.1717	chip1
SNP_A-1715260	1043252	1.2166	chip1
SNP_A-1715356	1043494	1.3319	chip1
SNP_A-1721128	1083206	1.6754	chip1
SNP_A-1700965	1095249	0.6648	chip2
SNP_A-1716305	1096342	1.3001	chip2
SNP_A-1729657	1115057	0.5365	chip1
SNP_A-1729801	1117931	1.7037	chip1
SNP_A-1729961	1118245	0.5741	chip1
SNP_A-1730129	1118744	0.8116	chip1
SNP_A-1707511	1149778	0.865	chip2
SNP_A-1707602	1255932	2.0347	chip1
SNP_A-1688972	1287985	1.1934	chip2
SNP_A-1679104	1295894	1.7787	chip2
SNP_A-1713343	1307798	1.2896	chip1
SNP_A-1657720	1363321	1.7366	chip2
SNP_A-1689370	1363924	1.5432	chip2
SNP_A-1644101	1427602	0.5892	chip1
SNP_A-1696364	1458086	1.0487	chip2
SNP_A-1733402	1458409	1.4975	chip2
SNP_A-1700022	1466737	1.0707	chip1
SNP_A-1700116	1466784	0.5659	chip1
SNP_A-1700212	1466939	1.2935	chip1
SNP_A-1700325	1467014	0.8639	chip1
SNP_A-1676024	1560337	0.7288	chip2
SNP_A-1721095	1561172	0.9803	chip2
SNP_A-1696400	1563312	0.4388	chip2
SNP_A-1739557	1564145	2.6039	chip2
SNP_A-1750411	1564274	1.0062	chip2
SNP_A-1672728	1564764	0.824	chip2
SNP_A-1697829	1565651	0.9546	chip2
SNP_A-1648354	1566816	1.74	chip2
SNP_A-1688565	1577735	1.0456	chip1
SNP_A-1725396	1587409	0.8183	chip2
SNP_A-1732304	1589124	0.9311	chip1
SNP_A-1732408	1589150	1.1382	chip1
SNP_A-1732867	1590712	0.7329	chip1
SNP_A-1758534	1600953	1.2621	chip2
SNP_A-1650360	1614599	1.3918	chip2
SNP_A-1742349	1649722	0.6274	chip2
SNP_A-1706323	1650072	0.6612	chip2
SNP_A-1668665	1650497	0.7101	chip1
SNP_A-1668866	1652987	1.0284	chip1
SNP_A-1755386	1680051	1.3386	chip2
SNP_A-1676668	1686271	0.3877	chip2
SNP_A-1677371	1712427	0.8701	chip1
SNP_A-1756767	1747847	0.7859	chip2
SNP_A-1714581	1755640	0.8088	chip2
SNP_A-1723870	1756000	1.5514	chip2
SNP_A-1660997	1757891	1.0113	chip2
SNP_A-1727179	1768592	1.1652	chip1
SNP_A-1721680	1807188	1.1319	chip2
SNP_A-1735281	1814510	0.9757	chip1
SNP_A-1735449	1815170	0.7698	chip1
SNP_A-1671295	1859643	0.7024	chip1
SNP_A-1716813	1870289	0.6599	chip2
SNP_A-1758144	1887925	1.2207	chip2
SNP_A-1731066	1921566	0.7402	chip1
SNP_A-1655120	1937102	0.7048	chip1
SNP_A-1655236	1937263	1.8614	chip1
SNP_A-1684828	1964315	1.6349	chip2
SNP_A-1661915	1985793	1.5395	chip1
SNP_A-1662033	1985824	1.049	chip1
SNP_A-1745480	2007453	0.9874	chip2
SNP_A-1707097	2018982	0.8608	chip2
SNP_A-1683123	2024526	1.3471	chip1
SNP_A-1693690	2084486	1.107	chip1
SNP_A-1695356	2087969	0.7307	chip1
SNP_A-1749629	2119992	0.7873	chip2
SNP_A-1737706	2130752	2.5197	chip1
SNP_A-1710493	2135811	1.2239	chip2
SNP_A-1643227	2136395	0.7827	chip2
SNP_A-1645208	2172434	0.5233	chip2
SNP_A-1677387	2209398	0.9264	chip1
SNP_A-1733374	2248785	0.538	chip2
SNP_A-1680987	2249283	1.0483	chip1
SNP_A-1660493	2262498	1.2874	chip2
SNP_A-1727621	2262846	2.1773	chip2
SNP_A-1740132	2299829	0.6779	chip1
SNP_A-1709619	2313411	1.1083	chip2
SNP_A-1671317	2354878	0.9671	chip1
SNP_A-1672969	2358597	1.1673	chip1
SNP_A-1690337	2360048	1.4339	chip2
SNP_A-1727362	2433818	0.8619	chip1
SNP_A-1692042	2452400	1.336	chip2
SNP_A-1695569	2542886	0.8679	chip2
SNP_A-1685038	2558165	1.2093	chip2
SNP_A-1726425	2577707	1.6985	chip1
SNP_A-1726589	2580764	1.2931	chip1
SNP_A-1728564	2592429	1.5484	chip1
SNP_A-1694621	2673443	1.8044	chip2
SNP_A-1655399	2677926	1.0926	chip2
SNP_A-1698353	2678941	1.2459	chip2
SNP_A-1743705	2688125	0.7892	chip2
SNP_A-1734114	2688172	1.314	chip2
SNP_A-1711487	2718686	1.1135	chip1
SNP_A-1711657	2720076	1.2327	chip1
SNP_A-1753697	2721492	1.2118	chip2
SNP_A-1690073	2740204	0.6013	chip2
SNP_A-1654917	2741637	2.0793	chip2
SNP_A-1738174	2770459	1.9648	chip2
SNP_A-1682938	2790825	0.9958	chip2
SNP_A-1741476	2796121	1.01	chip1
SNP_A-1675781	2861766	0.5693	chip1
SNP_A-1686463	2903896	0.8369	chip1
SNP_A-1677422	2924536	1.8826	chip2
SNP_A-1663482	2925022	1.369	chip2
SNP_A-1743569	2936291	1.1263	chip2
SNP_A-1756713	2936833	0.9033	chip2
SNP_A-1738852	2977333	0.9455	chip1
SNP_A-1738962	2977784	0.5271	chip1
SNP_A-1741307	2980800	0.582	chip2
SNP_A-1739282	2985373	1.3358	chip1
SNP_A-1669998	3067397	1.4306	chip1
SNP_A-1679576	3067464	1.1683	chip2
SNP_A-1677038	3203337	1.0014	chip2
SNP_A-1644700	3211660	1.0755	chip2
SNP_A-1649012	3228606	0.9815	chip2
SNP_A-1717222	3241743	1.0139	chip1
SNP_A-1651244	3258550	0.8325	chip2
SNP_A-1655953	3272219	0.4638	chip2
SNP_A-1711907	3309797	0.6944	chip2
SNP_A-1707916	3309915	1.4506	chip2
SNP_A-1701519	3310158	1.5305	chip2
SNP_A-1644662	3317801	0.795	chip2
SNP_A-1689452	3317868	0.5556	chip2
SNP_A-1748931	3318346	1.1741	chip2
SNP_A-1662840	3318746	1.5488	chip2
SNP_A-1644658	3337813	0.7911	chip2
SNP_A-1718196	3481981	1.0722	chip1
SNP_A-1720222	3487714	0.8743	chip1
SNP_A-1721825	3490435	2.1419	chip1
SNP_A-1652921	3529135	1.3599	chip1
SNP_A-1664452	3657903	1.2001	chip2
SNP_A-1746450	3677828	0.8997	chip2
SNP_A-1682496	3726629	1.2496	chip2
SNP_A-1646367	3736998	0.7803	chip1
SNP_A-1646479	3737306	1.4891	chip1
SNP_A-1646599	3737514	1.4602	chip1
SNP_A-1646699	3737619	0.852	chip1
SNP_A-1669616	3830072	1.1685	chip1
SNP_A-1687036	3849150	1.2527	chip2
SNP_A-1728821	3857290	0.9971	chip2
SNP_A-1661498	3857358	0.6982	chip2
SNP_A-1665159	4009209	1.1499	chip1
SNP_A-1665261	4009327	1.0879	chip1
SNP_A-1668543	4021134	0.9534	chip1
SNP_A-1668647	4022671	0.6135	chip1
SNP_A-1749561	4036539	1.4335	chip2
SNP_A-1675733	4115708	0.5658	chip1
SNP_A-1675873	4117583	1.0923	chip1
SNP_A-1703523	4120516	1.6753	chip2
SNP_A-1721373	4122821	2.2246	chip2
SNP_A-1731715	4133338	0.7801	chip2
SNP_A-1717856	4137742	1.3174	chip1
SNP_A-1723445	4151831	0.7677	chip1
SNP_A-1730664	4172980	0.8311	chip1
SNP_A-1681130	4181087	1.5664	chip2
SNP_A-1653056	4182281	1.4403	chip2
SNP_A-1713815	4261197	0.7405	chip1
SNP_A-1713973	4261385	1.0434	chip1
SNP_A-1719262	4285384	1.0374	chip1
SNP_A-1720930	4290528	1.6875	chip1
SNP_A-1668418	4300797	1.4015	chip2
SNP_A-1648703	4317582	0.8032	chip1
SNP_A-1652167	4325455	1.1148	chip1
SNP_A-1653527	4326259	1.2551	chip1
SNP_A-1659648	4326748	0.7109	chip2
SNP_A-1649694	4331863	0.9307	chip2
SNP_A-1693078	4348654	0.959	chip2
SNP_A-1655795	4350028	1.8268	chip2
SNP_A-1681464	4356925	0.9315	chip2
SNP_A-1660766	4360969	0.7374	chip1
SNP_A-1753277	4373437	1.1737	chip2
SNP_A-1671344	4373712	0.8405	chip2
SNP_A-1701074	4375192	1	chip1
SNP_A-1701174	4375235	0.6161	chip1
SNP_A-1702490	4375309	2.2203	chip1
SNP_A-1685504	4379685	3.0406	chip2
SNP_A-1653666	4379879	1.529	chip2
SNP_A-1750155	4438941	1.6453	chip2
SNP_A-1655803	4439347	0.6681	chip2
SNP_A-1694592	4472183	0.758	chip1
SNP_A-1694704	4472763	1.6968	chip1
SNP_A-1655669	4477509	2.0436	chip2
SNP_A-1708266	4510541	0.9655	chip2
SNP_A-1662206	4569102	1.3059	chip2
SNP_A-1730273	4622120	0.8918	chip1
SNP_A-1693128	4707966	0.7636	chip2
SNP_A-1664721	4718943	0.9298	chip1
SNP_A-1666667	4941575	1.214	chip1
SNP_A-1666771	4941802	1.1809	chip1
SNP_A-1671579	4966160	1.0714	chip1
SNP_A-1644090	4969713	1.5878	chip2
SNP_A-1740697	5081704	1.1795	chip2
SNP_A-1724176	5081943	1.6477	chip2
