Probe_Set	Phy_position	CPA	chiptype
SNP_A-1716816	208367	1.064	chip1
SNP_A-1716942	208629	0.9016	chip1
SNP_A-1718350	208831	0.8065	chip1
SNP_A-1666782	260504	0.8345	chip2
SNP_A-1719127	260868	2.0975	chip2
SNP_A-1752201	261214	1.4036	chip2
SNP_A-1668813	367518	2.1954	chip2
SNP_A-1643736	392014	2.305	chip2
SNP_A-1651170	508696	1.3563	chip2
SNP_A-1692535	795603	0.6597	chip1
SNP_A-1755316	845362	1.1556	chip2
SNP_A-1687890	863636	1	chip2
SNP_A-1669859	1674184	1.7614	chip2
SNP_A-1682530	1677351	1.0103	chip2
SNP_A-1747384	1724278	0.837	chip1
SNP_A-1750886	1738594	1.1865	chip1
SNP_A-1689409	1816661	1.0734	chip1
SNP_A-1689511	1817128	1.3866	chip1
SNP_A-1689641	1817532	0.6644	chip1
SNP_A-1652172	1820250	1.1864	chip2
SNP_A-1675736	1892458	0.8432	chip2
SNP_A-1751523	1892498	1.3213	chip2
SNP_A-1670823	1903220	0.7106	chip1
SNP_A-1670967	1903563	0.8571	chip1
SNP_A-1752986	2028461	0.6681	chip1
SNP_A-1753142	2029478	1.0181	chip1
SNP_A-1669617	2030575	1.192	chip2
SNP_A-1708212	2043386	1.051	chip2
SNP_A-1644379	2059779	0.983	chip1
SNP_A-1644497	2060007	0.611	chip1
SNP_A-1644615	2060035	1.0173	chip1
SNP_A-1644711	2060114	0.6655	chip1
SNP_A-1675465	2159236	1.0165	chip2
SNP_A-1693062	2276959	0.9322	chip2
SNP_A-1737281	2284570	1.1511	chip2
SNP_A-1683591	2365456	1.0081	chip1
SNP_A-1734628	2373003	0.9431	chip2
SNP_A-1749439	2484374	1.1837	chip2
SNP_A-1648312	2484728	0.9704	chip2
SNP_A-1740048	2550484	1.537	chip1
SNP_A-1740332	2551479	2.3012	chip1
SNP_A-1718692	2613232	1.8506	chip1
SNP_A-1715289	2628174	0.9701	chip2
SNP_A-1668835	2628943	1.6432	chip2
SNP_A-1729245	2629577	1.1579	chip1
SNP_A-1749809	2657660	0.962	chip2
SNP_A-1723712	2657686	1.5824	chip2
SNP_A-1664236	2657903	1.7045	chip2
SNP_A-1648732	2664996	0.8013	chip2
SNP_A-1706906	2717214	1.3978	chip1
SNP_A-1710432	2739155	0.8684	chip1
SNP_A-1710554	2739258	1.4472	chip1
SNP_A-1697240	2855065	1.8445	chip2
SNP_A-1694777	2902436	1.2439	chip2
SNP_A-1706977	2972588	0.7356	chip2
SNP_A-1746728	3017980	0.709	chip1
SNP_A-1746884	3018303	1.075	chip1
SNP_A-1746996	3018937	1.6299	chip1
SNP_A-1748502	3023320	1.0789	chip1
SNP_A-1674890	3072701	0.7588	chip1
SNP_A-1681795	3097895	1.0758	chip1
SNP_A-1683699	3101932	1.1045	chip1
SNP_A-1651722	3116045	1.0671	chip2
SNP_A-1679029	3168837	2.1083	chip1
SNP_A-1691489	3171802	1.8891	chip1
SNP_A-1691741	3172423	0.5812	chip1
SNP_A-1693137	3172603	1.6506	chip1
SNP_A-1693418	3173517	1.4752	chip1
SNP_A-1745603	3189229	2.0433	chip1
SNP_A-1745867	3191553	0.9873	chip1
SNP_A-1741057	3201532	0.5275	chip2
SNP_A-1737605	3203829	1	chip2
SNP_A-1695968	3227032	1.7126	chip1
SNP_A-1738556	3238711	0.9539	chip1
SNP_A-1678137	3274345	0.9535	chip1
SNP_A-1691591	3303352	1.0346	chip1
SNP_A-1672264	3355116	1.0547	chip2
SNP_A-1739226	3426655	1.2883	chip1
SNP_A-1739328	3426818	0.6156	chip1
SNP_A-1738304	3490548	2.1193	chip2
SNP_A-1652464	3582485	0.764	chip2
SNP_A-1728892	3610074	1.3799	chip1
SNP_A-1729022	3610671	1.4305	chip1
SNP_A-1730325	3611538	0.9889	chip1
SNP_A-1747670	3633223	1.2675	chip1
SNP_A-1747796	3633400	1.1793	chip1
SNP_A-1754843	3662953	0.6136	chip1
SNP_A-1642488	3675257	1.2348	chip1
SNP_A-1684537	3694988	1.3912	chip1
SNP_A-1684659	3695021	1.321	chip1
SNP_A-1689713	3742363	0.7252	chip2
SNP_A-1741939	3752935	0.8238	chip2
SNP_A-1663866	3826651	0.7349	chip2
SNP_A-1740938	3956829	0.795	chip1
SNP_A-1741208	3958671	1.6832	chip1
SNP_A-1695909	4007570	1	chip2
SNP_A-1755342	4084526	1.3407	chip2
SNP_A-1660982	4095760	1.143	chip1
SNP_A-1662585	4101803	1.4507	chip1
SNP_A-1707697	4118697	0.8976	chip2
SNP_A-1669412	4123232	0.9588	chip1
SNP_A-1754166	4146237	0.8651	chip2
SNP_A-1668877	4146432	1.3881	chip2
SNP_A-1753465	4146870	0.7903	chip2
SNP_A-1670740	4146896	0.9403	chip2
SNP_A-1685540	4222275	1.0448	chip2
SNP_A-1663437	4266940	0.9878	chip1
SNP_A-1663535	4267217	0.8441	chip1
SNP_A-1665129	4269057	1.3068	chip1
SNP_A-1682687	4284293	1.4131	chip1
SNP_A-1683031	4294397	1.1458	chip1
SNP_A-1757341	4317533	0.938	chip2
SNP_A-1732108	4320126	1.1797	chip1
SNP_A-1758759	4350423	1.5382	chip2
SNP_A-1678685	4381916	1.2078	chip1
SNP_A-1678807	4382133	1.5589	chip1
SNP_A-1729409	4411951	1.2292	chip1
SNP_A-1648794	4414120	0.7261	chip2
SNP_A-1739720	4452383	0.6506	chip1
SNP_A-1739830	4452599	1.3226	chip1
SNP_A-1689965	4522773	0.6026	chip2
SNP_A-1676878	4559553	1.27	chip2
SNP_A-1727390	4587148	0.6382	chip1
SNP_A-1727496	4587191	0.4514	chip1
SNP_A-1729227	4595924	0.9202	chip1
SNP_A-1732489	4610280	0.6113	chip1
SNP_A-1670114	4685694	2.2885	chip1
SNP_A-1670336	4686275	0.7651	chip1
SNP_A-1670451	4686409	1.2949	chip1
SNP_A-1670551	4686984	2.2125	chip1
SNP_A-1663648	4693399	0.9263	chip2
SNP_A-1745908	4710375	1.0988	chip2
SNP_A-1719314	4713902	1.4972	chip1
SNP_A-1713315	4839265	1.4054	chip2
SNP_A-1709656	4870210	1.538	chip1
SNP_A-1713194	4879520	0.6964	chip1
SNP_A-1716706	4885789	0.894	chip1
SNP_A-1699323	4892617	1.058	chip2
SNP_A-1732785	4906391	0.7925	chip1
SNP_A-1739744	4931095	1.1444	chip1
SNP_A-1668940	4950007	0.8609	chip1
SNP_A-1674204	4956383	0.7714	chip1
SNP_A-1734091	5008023	0.8788	chip1
SNP_A-1735507	5009862	0.6942	chip1
SNP_A-1735738	5010104	0.6962	chip1
SNP_A-1737206	5010674	0.7736	chip1
SNP_A-1646134	5019895	1.5868	chip2
SNP_A-1684294	5020017	0.9736	chip2
SNP_A-1641757	5020646	0.75	chip2
SNP_A-1731717	5021231	0.8737	chip2
SNP_A-1723164	5021755	2.5201	chip2
SNP_A-1671090	5022207	1.9824	chip2
SNP_A-1742247	5023039	1.3736	chip2
SNP_A-1694801	5023912	1.7311	chip2
SNP_A-1708578	5024881	1.6165	chip2
SNP_A-1692268	5025328	0.8504	chip2
SNP_A-1728831	5075089	1.2121	chip2
SNP_A-1726149	5088196	1.8746	chip1
SNP_A-1651781	5103830	0.8819	chip1
SNP_A-1653541	5106808	1.3185	chip1
SNP_A-1659642	5124891	0.9812	chip2
SNP_A-1706307	5125083	0.9149	chip2
SNP_A-1667433	5139017	0.9213	chip1
SNP_A-1708290	5141630	1.4136	chip2
SNP_A-1741419	5145028	0.9171	chip2
SNP_A-1716434	5157198	1.0494	chip1
SNP_A-1718624	5163692	1.0828	chip1
SNP_A-1719984	5163730	0.8107	chip1
SNP_A-1694823	5200032	0.6725	chip2
SNP_A-1758558	5200125	1.3924	chip2
SNP_A-1676528	5200207	1.9881	chip2
SNP_A-1651950	5200376	0.8954	chip2
SNP_A-1705236	5220587	0.6556	chip1
SNP_A-1648517	5279842	1.3312	chip1
SNP_A-1648701	5280206	1.1157	chip1
SNP_A-1755656	5323394	1.2074	chip2
SNP_A-1664396	5323569	0.6644	chip2
SNP_A-1678607	5334408	0.8867	chip1
SNP_A-1680267	5336260	1.555	chip1
SNP_A-1718882	5341761	1.6501	chip1
SNP_A-1720436	5343022	0.6481	chip1
SNP_A-1720572	5343139	1.0742	chip1
SNP_A-1720706	5343195	1.4467	chip1
SNP_A-1729927	5377373	1.4556	chip1
SNP_A-1731474	5382706	0.7856	chip1
SNP_A-1673068	5453049	1.0724	chip2
SNP_A-1745180	5453387	0.6578	chip2
SNP_A-1677132	5472363	0.9938	chip2
SNP_A-1712627	5472820	1.6644	chip2
SNP_A-1725015	5533946	0.8299	chip1
SNP_A-1725473	5542383	1.3167	chip1
SNP_A-1649007	5549480	0.8915	chip1
SNP_A-1651269	5567031	0.9026	chip1
SNP_A-1663245	5619013	1.4215	chip1
SNP_A-1663379	5619114	1.2915	chip1
SNP_A-1655381	5638303	1.1565	chip2
SNP_A-1708564	5638343	0.6556	chip2
SNP_A-1673726	5657163	1.0543	chip2
SNP_A-1752021	5657552	1.4698	chip2
SNP_A-1662084	5658051	0.5953	chip2
SNP_A-1698936	5719735	1	chip1
SNP_A-1704034	5742218	1.3931	chip1
SNP_A-1749058	5781101	0.6537	chip1
SNP_A-1749370	5782027	0.8891	chip1
SNP_A-1658888	5789722	0.7304	chip2
SNP_A-1750959	5790475	1.5027	chip2
SNP_A-1649593	5808783	0.8397	chip1
SNP_A-1698156	5838515	0.8896	chip1
SNP_A-1713500	5845507	0.9462	chip2
SNP_A-1728585	5845720	0.7271	chip2
SNP_A-1724855	5873530	1.8842	chip1
SNP_A-1725195	5874518	1.3748	chip1
SNP_A-1728574	5879215	0.5801	chip1
SNP_A-1666161	5909524	0.9279	chip1
SNP_A-1667565	5910394	1.166	chip1
SNP_A-1667739	5910554	0.5043	chip1
SNP_A-1688984	5921886	0.6955	chip2
SNP_A-1713613	5929623	0.4335	chip1
SNP_A-1713735	5930176	0.8949	chip1
SNP_A-1715218	5931031	0.8595	chip1
SNP_A-1717268	5936115	1.5594	chip1
SNP_A-1695383	5963657	1.2911	chip2
SNP_A-1643970	5965191	1.4567	chip2
SNP_A-1653311	5969626	2.1453	chip1
SNP_A-1653515	5970415	1.2239	chip1
SNP_A-1653745	5971529	0.8846	chip1
