Probe_Set	Phy_position	CPA	chiptype
SNP_A-1749981	14919559	1	chip2
SNP_A-1654373	15268577	0.5138	chip2
SNP_A-1680777	15276762	0.3299	chip1
SNP_A-1671443	15474749	0.4486	chip1
SNP_A-1676020	15510409	1	chip2
SNP_A-1708986	15570730	1.8109	chip1
SNP_A-1702725	15575867	0.9353	chip2
SNP_A-1708272	15691027	0.7384	chip2
SNP_A-1718977	15791899	0.8563	chip2
SNP_A-1716814	15809384	2.0607	chip1
SNP_A-1716938	15809434	0.8327	chip1
SNP_A-1718630	15815034	1.6271	chip1
SNP_A-1662117	15881980	2.1636	chip1
SNP_A-1723298	15919678	1.066	chip2
SNP_A-1645267	15930418	0.8233	chip1
SNP_A-1728745	16033955	1.1808	chip2
SNP_A-1675654	16260070	0.786	chip2
SNP_A-1715645	16295430	0.9547	chip2
SNP_A-1745287	16298345	1.9807	chip1
SNP_A-1681763	16351225	0.6921	chip1
SNP_A-1681863	16351841	2.1161	chip1
SNP_A-1724286	16378807	0.7726	chip2
SNP_A-1747135	16413199	1.2737	chip2
SNP_A-1740830	16442891	0.7684	chip1
SNP_A-1740924	16442987	0.6473	chip1
SNP_A-1651743	16511431	1.5494	chip1
SNP_A-1651859	16511546	1.7475	chip1
SNP_A-1663971	16585430	0.9333	chip1
SNP_A-1664083	16585557	0.6219	chip1
SNP_A-1702120	16587251	0.7895	chip1
SNP_A-1702336	16589920	1.3719	chip1
SNP_A-1704112	16592531	0.5565	chip1
SNP_A-1706038	16596392	1	chip1
SNP_A-1696207	16769082	1.0473	chip1
SNP_A-1696401	16775241	2.1608	chip1
SNP_A-1697928	16787468	0.8955	chip1
SNP_A-1662192	16849599	0.6842	chip2
SNP_A-1708288	16919553	1.1282	chip2
SNP_A-1688634	16931487	0.5953	chip2
SNP_A-1749493	16931780	0.8781	chip2
SNP_A-1678136	16993045	1.1492	chip2
SNP_A-1677573	17370886	1.1151	chip1
SNP_A-1671342	17381744	1.2843	chip2
SNP_A-1756749	17381841	0.5466	chip2
SNP_A-1748858	17465202	1.765	chip1
SNP_A-1750808	17477437	0.8958	chip1
SNP_A-1750920	17477680	0.9231	chip1
SNP_A-1752658	17478642	0.6478	chip1
SNP_A-1710497	17512325	0.7882	chip2
SNP_A-1678028	17673768	0.8368	chip2
SNP_A-1686097	17728158	0.7567	chip1
SNP_A-1686255	17728281	1.2372	chip1
SNP_A-1689764	17752797	1.1001	chip1
SNP_A-1696826	17794222	0.6202	chip2
SNP_A-1721345	17831186	0.9856	chip2
SNP_A-1671378	17831268	1.3112	chip2
SNP_A-1681260	17880832	0.7961	chip2
SNP_A-1654305	17945732	0.9424	chip2
SNP_A-1698975	18014134	1.1148	chip2
SNP_A-1675632	18014330	0.6434	chip2
SNP_A-1668098	18300949	1.0903	chip2
SNP_A-1752003	18301003	0.8284	chip2
SNP_A-1663020	18356834	0.8664	chip2
SNP_A-1671513	18450354	1.3211	chip1
SNP_A-1687197	18478521	0.9153	chip1
SNP_A-1687299	18478544	1.6371	chip1
SNP_A-1687403	18478582	0.6585	chip1
SNP_A-1670378	19088954	0.8441	chip1
SNP_A-1723363	19151874	1.145	chip1
SNP_A-1727123	19202855	1.0929	chip1
SNP_A-1730275	19221928	0.9062	chip1
SNP_A-1741582	19347884	0.8091	chip1
SNP_A-1703685	19459559	0.5219	chip2
SNP_A-1732645	19550733	0.8661	chip1
SNP_A-1652288	19697590	1.5219	chip2
SNP_A-1698883	19779028	0.5634	chip2
SNP_A-1722176	19779411	0.8141	chip2
SNP_A-1655335	19786518	0.7284	chip2
SNP_A-1691848	20312249	0.6542	chip2
SNP_A-1694211	20312340	1.1735	chip2
SNP_A-1749317	20336219	0.911	chip2
SNP_A-1731830	20485119	1.5019	chip1
SNP_A-1691662	20510183	0.8514	chip2
SNP_A-1668045	20614513	1.0397	chip1
SNP_A-1720934	20685496	0.9809	chip1
SNP_A-1722351	20685640	0.7599	chip1
SNP_A-1722449	20688410	1.7061	chip1
SNP_A-1722781	20693499	1.0801	chip1
SNP_A-1704151	20751249	0.8397	chip2
SNP_A-1712444	20781477	1.1615	chip1
SNP_A-1718206	20804910	1.3267	chip1
SNP_A-1677762	20813912	1.4147	chip2
SNP_A-1676416	20814348	1.1077	chip2
SNP_A-1735735	20835322	1.8578	chip2
SNP_A-1694327	20835539	2.7774	chip2
SNP_A-1745558	20835574	2.0297	chip2
SNP_A-1678852	20836340	0.6677	chip2
SNP_A-1711576	20837057	0.7353	chip2
SNP_A-1702890	20854871	0.8637	chip1
SNP_A-1709840	20867581	0.8238	chip1
