Probe_Set	Phy_position	CPA	chiptype
SNP_A-1691210	341341	0.7705	chip2
SNP_A-1657667	1888178	0.9296	chip1
SNP_A-1715362	2071154	0.81	chip1
SNP_A-1705593	2190966	1.1738	chip2
SNP_A-1701380	2705548	1.1871	chip1
SNP_A-1702852	2705840	1.2095	chip1
SNP_A-1721414	3540074	0.8358	chip1
SNP_A-1676844	4091563	0.5813	chip2
SNP_A-1757880	4092209	0.8925	chip2
SNP_A-1720032	4367411	1.305	chip1
SNP_A-1727605	4990135	0.9511	chip2
SNP_A-1690484	5186958	0.9665	chip1
SNP_A-1690608	5187166	1.7057	chip1
SNP_A-1697936	5259347	1.7989	chip1
SNP_A-1758880	5374643	0.9464	chip2
SNP_A-1725387	5560257	1.131	chip1
SNP_A-1727534	5576802	1.3881	chip1
SNP_A-1652775	5622821	1.1551	chip1
SNP_A-1752051	5913530	1.6198	chip2
SNP_A-1727040	6010840	0.7473	chip2
SNP_A-1662532	6109492	0.8049	chip2
SNP_A-1749438	6189414	1.0812	chip1
SNP_A-1745101	6503386	0.8226	chip2
SNP_A-1679968	6633953	1.1487	chip2
SNP_A-1676578	6635197	1.0874	chip2
SNP_A-1712387	6636304	0.7406	chip2
SNP_A-1723549	6693864	1.6968	chip1
SNP_A-1729226	6779040	0.6803	chip2
SNP_A-1647978	6859557	2.2184	chip2
SNP_A-1642547	6909134	0.8629	chip2
SNP_A-1653105	6912182	0.7034	chip1
SNP_A-1692021	7133963	0.7056	chip1
SNP_A-1743419	7403288	2.1877	chip2
SNP_A-1695988	7687435	1.1707	chip1
SNP_A-1719545	8214446	0.8764	chip2
SNP_A-1687507	8782486	0.5971	chip1
SNP_A-1753028	9240628	0.9937	chip1
SNP_A-1644359	9335633	0.5992	chip1
SNP_A-1683967	9349461	1.2408	chip1
SNP_A-1689656	9369228	1.1254	chip1
SNP_A-1742917	9464695	1.0161	chip2
SNP_A-1678216	9464751	0.7708	chip2
SNP_A-1741797	9660655	1.0062	chip2
SNP_A-1643383	9661290	1.276	chip2
SNP_A-1750892	9666692	1.2539	chip1
SNP_A-1669127	11088554	1.2202	chip2
SNP_A-1744043	11088602	1.726	chip2
SNP_A-1684761	11295505	0.9358	chip1
SNP_A-1679808	11658252	0.6435	chip2
SNP_A-1730831	11658308	1.4829	chip2
SNP_A-1731584	11730080	1.0222	chip1
SNP_A-1662079	11769397	1.1286	chip1
SNP_A-1733247	12158369	0.436	chip1
SNP_A-1743078	12322072	0.7728	chip1
SNP_A-1716183	13425865	1.4523	chip2
SNP_A-1655367	13445855	1.8985	chip2
SNP_A-1671617	14490150	1.7566	chip1
SNP_A-1673235	14510264	1.2768	chip1
SNP_A-1738114	14603924	1.1236	chip2
SNP_A-1648830	14604003	0.9987	chip2
SNP_A-1664712	14604245	0.743	chip2
SNP_A-1704341	14801001	0.8421	chip2
SNP_A-1695541	14886268	1.243	chip2
SNP_A-1652199	14900519	1.8046	chip1
SNP_A-1652323	14900616	1.2489	chip1
SNP_A-1683610	15020981	1.0091	chip2
SNP_A-1679762	15035585	0.9501	chip2
SNP_A-1656048	15579349	1.3176	chip1
SNP_A-1666083	15604035	0.8361	chip1
SNP_A-1750747	15627419	0.8369	chip2
SNP_A-1718899	15627470	0.9695	chip2
SNP_A-1690537	15685071	0.9486	chip2
SNP_A-1655162	15712143	1.1136	chip1
SNP_A-1655272	15712229	1.3702	chip1
SNP_A-1655388	15712261	1.3123	chip1
SNP_A-1738142	15720629	0.8335	chip2
SNP_A-1706177	15720712	0.7479	chip2
SNP_A-1707107	15771308	1.4741	chip2
SNP_A-1680722	15858564	0.7946	chip2
SNP_A-1743997	15883000	1.0282	chip2
SNP_A-1738306	15912902	0.8595	chip2
SNP_A-1751538	15919348	0.9636	chip1
SNP_A-1751724	15919803	1.0926	chip1
SNP_A-1691657	16012223	1.8805	chip1
SNP_A-1652402	16194998	0.6939	chip2
SNP_A-1666632	16213403	1.3078	chip2
SNP_A-1706811	16317260	0.7795	chip2
SNP_A-1723600	16332871	0.602	chip2
SNP_A-1723935	16371279	1.1544	chip1
SNP_A-1730892	16436298	0.8806	chip1
SNP_A-1670724	16452464	1.6114	chip2
SNP_A-1737347	16473011	0.788	chip2
SNP_A-1666484	16489850	1.5902	chip2
SNP_A-1674108	16560813	0.8615	chip2
SNP_A-1685754	16561051	1.2293	chip2
SNP_A-1720055	17528970	1.0595	chip2
SNP_A-1666594	17725452	1.7801	chip2
SNP_A-1719780	18643377	0.9403	chip1
SNP_A-1752909	19380568	0.6533	chip2
SNP_A-1683302	19428248	1.122	chip2
SNP_A-1748399	19584215	0.4966	chip2
SNP_A-1645327	19682367	0.8887	chip1
SNP_A-1685813	19987398	1.2405	chip1
SNP_A-1663486	20070589	1.5021	chip2
SNP_A-1669441	20152263	1.1785	chip2
SNP_A-1647219	20195097	1.4856	chip1
SNP_A-1652213	20282246	1.5001	chip1
SNP_A-1670177	20287003	1.2287	chip2
SNP_A-1679882	20533429	1.0754	chip2
SNP_A-1667910	20582566	2.1568	chip2
SNP_A-1646257	20592745	1.1965	chip1
SNP_A-1743656	20748902	1.0816	chip1
SNP_A-1720147	20914290	1.1125	chip2
SNP_A-1734397	20949730	1.0275	chip1
SNP_A-1734517	20949974	1.6462	chip1
SNP_A-1658576	20961394	0.7456	chip2
SNP_A-1682030	21223021	1	chip2
SNP_A-1722870	21497820	1.1947	chip2
SNP_A-1754959	21633219	0.6583	chip1
SNP_A-1683288	21847999	1.5566	chip2
SNP_A-1690626	21948425	0.4561	chip1
SNP_A-1694457	21977650	1.2876	chip2
SNP_A-1698915	22007281	0.9003	chip2
SNP_A-1727611	22007807	0.8894	chip2
SNP_A-1745803	22044663	1.0024	chip1
SNP_A-1668563	22064583	0.8433	chip1
SNP_A-1693577	22097926	0.6555	chip2
SNP_A-1645838	22111849	0.6748	chip2
SNP_A-1710822	22119329	0.812	chip2
SNP_A-1725705	22427388	0.924	chip1
SNP_A-1730632	22461475	1.1053	chip1
SNP_A-1705547	22475916	0.7116	chip2
SNP_A-1742998	22477588	0.6525	chip1
SNP_A-1754532	22527304	1.4778	chip2
SNP_A-1696188	22528358	0.9685	chip2
SNP_A-1646022	22533197	1.37	chip2
SNP_A-1758114	22533355	1.0458	chip2
SNP_A-1709199	22533515	1.2832	chip2
SNP_A-1758713	22534304	1.7961	chip2
SNP_A-1744005	22534698	1.8651	chip2
SNP_A-1681005	22541300	0.5634	chip1
SNP_A-1681117	22541318	1.4054	chip1
SNP_A-1686185	22565844	1.0995	chip1
SNP_A-1687841	22570023	1.8755	chip1
SNP_A-1689806	22575060	0.7836	chip1
SNP_A-1673381	22665207	0.8094	chip1
SNP_A-1734373	22799189	1.2013	chip1
SNP_A-1734549	22799478	0.8937	chip1
SNP_A-1734707	22799865	1.0456	chip1
SNP_A-1734823	22799942	1.4218	chip1
SNP_A-1741274	22881156	0.3681	chip1
SNP_A-1741386	22881436	1.0586	chip1
SNP_A-1742984	22887073	0.7509	chip1
SNP_A-1743176	22888187	0.6959	chip1
SNP_A-1679813	22945590	0.8424	chip1
SNP_A-1646064	22968111	1.9488	chip2
SNP_A-1726039	23278621	1.2061	chip1
SNP_A-1726193	23279090	0.8807	chip1
SNP_A-1734538	23286841	1.138	chip2
SNP_A-1653513	23303058	1.6286	chip1
SNP_A-1655566	23308886	1.8461	chip1
SNP_A-1662145	23354569	1.0724	chip1
SNP_A-1729902	23432635	1.483	chip2
SNP_A-1682581	23715789	1.1059	chip1
SNP_A-1648482	23837692	0.6744	chip2
SNP_A-1736537	23839200	0.9073	chip2
SNP_A-1731512	23846921	0.4321	chip1
SNP_A-1653046	23871401	0.5712	chip2
SNP_A-1667839	23966918	1.0846	chip1
SNP_A-1723130	24132342	0.9424	chip2
SNP_A-1722447	24137864	0.654	chip1
SNP_A-1723783	24138372	0.9206	chip1
SNP_A-1725681	24148100	0.6935	chip1
SNP_A-1725781	24148147	1.4866	chip1
SNP_A-1671448	24164001	1.3486	chip2
SNP_A-1744595	24164050	1.1946	chip2
SNP_A-1654926	24194887	0.7678	chip1
SNP_A-1719368	32615675	0.6171	chip1
SNP_A-1723541	32693527	0.6339	chip1
SNP_A-1646861	32715604	0.9486	chip1
SNP_A-1650583	32787652	0.8909	chip1
SNP_A-1709633	32842516	0.7052	chip2
SNP_A-1716644	33008112	0.6259	chip1
SNP_A-1738189	33056517	1.2795	chip1
SNP_A-1738307	33056542	1.5248	chip1
SNP_A-1719977	33079622	1.4706	chip2
SNP_A-1744205	33080969	1.2649	chip2
SNP_A-1669238	33102850	0.7901	chip1
SNP_A-1669470	33103335	1.0426	chip1
SNP_A-1670679	33103370	1.5052	chip1
SNP_A-1670791	33103464	0.7606	chip1
SNP_A-1670987	33104223	1.0265	chip1
SNP_A-1716507	33125194	1.1916	chip2
SNP_A-1684300	33155427	0.7788	chip2
SNP_A-1752089	33171310	1.0762	chip2
SNP_A-1716263	33171613	0.6454	chip2
SNP_A-1754186	33176984	1.4459	chip2
SNP_A-1659194	33183715	0.4921	chip2
SNP_A-1677662	33183796	0.7635	chip2
SNP_A-1647794	33184440	1.0849	chip2
SNP_A-1714048	33195577	0.5987	chip2
SNP_A-1701071	33195886	0.6402	chip2
SNP_A-1687862	33209953	1.1523	chip2
SNP_A-1659715	33222516	1.0237	chip1
SNP_A-1756551	33306533	0.6921	chip2
SNP_A-1728885	33307040	0.8385	chip2
SNP_A-1673589	33308700	0.7503	chip1
SNP_A-1727884	33355863	1.5563	chip1
SNP_A-1730065	33368561	1.0394	chip1
SNP_A-1712335	33393607	0.7396	chip2
SNP_A-1711357	33484543	0.6294	chip1
SNP_A-1711475	33484736	1.5218	chip1
SNP_A-1712846	33484875	0.4869	chip1
SNP_A-1646418	33488516	1.0349	chip2
SNP_A-1651003	33528626	0.8796	chip1
SNP_A-1651193	33528682	0.5407	chip1
SNP_A-1707180	33633026	1.2069	chip1
SNP_A-1712226	33651905	0.8101	chip1
SNP_A-1648579	33743206	1.7245	chip1
SNP_A-1649035	33759714	1.5327	chip1
SNP_A-1650774	33775624	0.6731	chip2
SNP_A-1664775	33783434	0.8481	chip1
SNP_A-1758362	33798612	0.6419	chip2
SNP_A-1673671	33888946	1.8331	chip1
SNP_A-1726037	33969048	1.1814	chip1
SNP_A-1663769	34012094	1.2044	chip1
SNP_A-1667089	34016706	1.0519	chip1
SNP_A-1667237	34017196	0.8732	chip1
SNP_A-1667405	34017296	1.1759	chip1
SNP_A-1669064	34017730	0.3201	chip1
SNP_A-1706650	34173851	0.8388	chip1
SNP_A-1706774	34174837	0.999	chip1
SNP_A-1721273	34206067	0.807	chip2
SNP_A-1682138	34217148	0.966	chip2
SNP_A-1717562	34248812	1.6012	chip1
SNP_A-1646531	34279309	1.3811	chip1
SNP_A-1695074	34368614	1.5862	chip1
SNP_A-1713189	34389747	1.2499	chip2
SNP_A-1734270	34397623	1.1025	chip2
SNP_A-1705878	34447521	1.0553	chip1
SNP_A-1736617	34454402	0.9287	chip2
SNP_A-1711479	34472361	0.8102	chip1
SNP_A-1646027	34510514	1.1879	chip1
SNP_A-1689285	34517054	0.584	chip1
SNP_A-1691051	34521820	1.2348	chip1
SNP_A-1730149	34649821	0.6917	chip1
SNP_A-1733642	34722418	1.8245	chip2
SNP_A-1666167	34758901	1.0321	chip1
SNP_A-1710644	34760332	1.0896	chip2
SNP_A-1720611	34760733	0.7149	chip2
SNP_A-1734624	34776985	1.2115	chip2
SNP_A-1710006	34786426	1.0658	chip1
SNP_A-1711669	34792159	1.1284	chip1
SNP_A-1656846	34996323	0.9719	chip1
SNP_A-1657042	34997289	1.3196	chip1
SNP_A-1672930	35017172	0.8529	chip2
SNP_A-1753267	35020426	1.2563	chip2
SNP_A-1705085	35187375	0.8356	chip2
SNP_A-1689525	35264596	0.9338	chip1
SNP_A-1745092	35362278	1.0454	chip1
SNP_A-1745197	35362367	1.9327	chip1
SNP_A-1675122	35547491	0.8862	chip1
SNP_A-1713229	35572679	0.6326	chip2
SNP_A-1707325	35574375	0.9513	chip2
SNP_A-1723540	35631283	0.9347	chip2
SNP_A-1706951	35635517	0.6419	chip2
SNP_A-1724171	35643934	1.1525	chip1
SNP_A-1654974	35720506	0.9419	chip1
SNP_A-1661627	35764844	0.8363	chip1
SNP_A-1644402	35770059	1.0742	chip2
SNP_A-1669813	35786303	0.4114	chip2
SNP_A-1645166	35791730	1.065	chip2
SNP_A-1736347	35806921	1.2495	chip2
SNP_A-1645604	35829476	1.3897	chip2
SNP_A-1710674	35860761	1.5447	chip1
SNP_A-1666276	35934942	2.2535	chip2
SNP_A-1724294	35971424	0.842	chip2
SNP_A-1645537	35975494	0.8025	chip1
SNP_A-1649129	35987921	1.5244	chip1
SNP_A-1681886	36006096	0.7728	chip2
SNP_A-1661291	36033107	1.1435	chip1
SNP_A-1713167	36038375	0.5359	chip2
SNP_A-1723446	36049649	0.6441	chip2
SNP_A-1721229	36084212	1.7156	chip2
SNP_A-1749333	36108820	0.8382	chip2
SNP_A-1755449	36115461	0.6425	chip1
SNP_A-1757080	36116745	1.7809	chip1
SNP_A-1670069	36135557	1.3181	chip2
SNP_A-1677300	36135775	1.6339	chip2
SNP_A-1647836	36136327	1.3744	chip2
SNP_A-1648171	36147895	1.3271	chip1
SNP_A-1649799	36153717	1.3851	chip1
SNP_A-1650844	36190080	1.3859	chip2
SNP_A-1644786	36190262	1.2935	chip2
SNP_A-1669271	36191414	0.8351	chip2
SNP_A-1675752	36191860	0.6464	chip2
SNP_A-1749599	36191902	0.7291	chip2
SNP_A-1718343	36192013	0.7132	chip2
SNP_A-1705616	36224737	0.9273	chip1
SNP_A-1705774	36225076	1.212	chip1
SNP_A-1707418	36238044	0.8771	chip1
SNP_A-1689134	36260518	1.0519	chip2
SNP_A-1757903	36290110	1.0472	chip2
SNP_A-1754427	36331169	0.8798	chip1
SNP_A-1667748	36346051	1.1038	chip2
SNP_A-1669331	36346084	0.7073	chip2
SNP_A-1643911	36360499	2.0927	chip1
SNP_A-1740951	36380994	1.9842	chip2
SNP_A-1674969	36390027	0.6669	chip2
SNP_A-1725426	36390581	1.166	chip2
SNP_A-1652488	36390923	1.7893	chip2
SNP_A-1696069	36450657	0.5854	chip1
SNP_A-1715787	36582090	1.1075	chip2
SNP_A-1716133	36583357	1.0166	chip2
SNP_A-1662399	36613458	0.6474	chip1
SNP_A-1667456	36624442	0.7467	chip2
SNP_A-1693843	36625384	0.8843	chip2
SNP_A-1696852	36695508	0.8314	chip2
SNP_A-1709620	36709360	0.8332	chip1
SNP_A-1716480	36743798	0.9992	chip1
SNP_A-1654749	36827891	0.8966	chip2
SNP_A-1647685	36833385	1.5959	chip1
SNP_A-1649409	36843395	0.968	chip1
SNP_A-1650260	36875193	1.5943	chip2
SNP_A-1657808	36884987	0.8217	chip2
SNP_A-1680496	36885229	0.8897	chip2
SNP_A-1745774	37046158	1.2861	chip2
SNP_A-1666054	37053271	0.9891	chip2
SNP_A-1743671	37055692	0.6006	chip2
SNP_A-1706549	37055986	0.6474	chip2
SNP_A-1699072	37092172	1.4604	chip1
SNP_A-1704132	37141681	1.5026	chip1
SNP_A-1747578	37173609	0.473	chip1
SNP_A-1684125	37262938	1.1944	chip1
SNP_A-1691429	37292190	1.3435	chip1
SNP_A-1692939	37293713	1.3334	chip1
SNP_A-1741556	37363846	0.6039	chip1
SNP_A-1741728	37364534	1.3518	chip1
SNP_A-1655870	37542986	0.8918	chip1
SNP_A-1743303	37556405	1.0463	chip2
SNP_A-1657787	37561483	0.6052	chip1
SNP_A-1659387	37567247	1.209	chip1
SNP_A-1751873	37571104	0.557	chip2
SNP_A-1702441	37571190	1.2085	chip2
SNP_A-1661601	37592885	1.0585	chip1
SNP_A-1701736	37622286	0.5444	chip1
SNP_A-1684056	37644294	1.1481	chip2
SNP_A-1705110	37652709	1.3888	chip1
SNP_A-1705252	37653893	1.0616	chip1
SNP_A-1710472	37680691	0.8274	chip1
SNP_A-1739349	37719854	0.9587	chip2
SNP_A-1678144	37741783	0.7961	chip2
SNP_A-1646679	37768813	1.3598	chip1
SNP_A-1646807	37769938	0.9668	chip1
SNP_A-1733284	37815416	1.0749	chip2
SNP_A-1713342	37815768	1.0832	chip2
SNP_A-1684220	37888829	1.6684	chip2
SNP_A-1653276	37946718	0.7577	chip2
SNP_A-1744874	38087312	1.0374	chip1
SNP_A-1679916	38271775	0.763	chip2
SNP_A-1671601	38442154	1.4723	chip1
SNP_A-1677083	38474751	0.8942	chip1
SNP_A-1685611	38542681	0.6571	chip1
SNP_A-1673498	38568234	0.7909	chip2
SNP_A-1696888	38606125	0.9451	chip2
SNP_A-1755956	38755894	0.7699	chip2
SNP_A-1747676	38853162	1.0374	chip1
SNP_A-1747926	38853838	1.0933	chip1
SNP_A-1702325	38923549	0.6351	chip2
