Probe_Set	Phy_position	CPA	chiptype
SNP_A-1680172	259695	0.7569	chip2
SNP_A-1658244	267232	1.1138	chip2
SNP_A-1736137	281134	1.5686	chip2
SNP_A-1718308	284953	1.003	chip1
SNP_A-1718412	285540	0.8802	chip1
SNP_A-1720120	298491	1.7284	chip1
SNP_A-1741699	504032	0.7254	chip2
SNP_A-1652909	523331	0.8448	chip1
SNP_A-1701682	577223	0.6757	chip1
SNP_A-1707234	608409	1.1198	chip1
SNP_A-1708591	609170	1.1295	chip1
SNP_A-1672880	737115	1.0076	chip2
SNP_A-1680664	752872	0.4956	chip2
SNP_A-1693862	757343	1	chip1
SNP_A-1693998	757395	0.6201	chip1
SNP_A-1735146	793721	1.1166	chip2
SNP_A-1752946	855214	0.7234	chip1
SNP_A-1756526	900983	0.8456	chip1
SNP_A-1756726	901291	1.3088	chip1
SNP_A-1757259	1065777	0.6067	chip2
SNP_A-1705025	1070790	1.418	chip2
SNP_A-1665680	1071747	0.6664	chip2
SNP_A-1699123	1074360	1.6124	chip2
SNP_A-1653870	1081195	0.994	chip2
SNP_A-1752353	1109203	1.0831	chip2
SNP_A-1659685	1234414	1.3949	chip1
SNP_A-1678268	1364007	0.8746	chip2
SNP_A-1751543	1365416	0.865	chip2
SNP_A-1692887	1468154	0.9142	chip1
SNP_A-1693065	1469049	1.5673	chip1
SNP_A-1693386	1474759	0.6337	chip1
SNP_A-1705402	1541814	1.678	chip1
SNP_A-1707544	1553135	0.6732	chip1
SNP_A-1678842	1582023	1.0101	chip2
SNP_A-1754970	1582399	0.9182	chip2
SNP_A-1643611	1601165	1.2621	chip2
SNP_A-1736543	1636744	1.3266	chip2
SNP_A-1675820	1636899	1.2291	chip2
SNP_A-1681962	1654242	0.7898	chip2
SNP_A-1749992	1737749	1.2757	chip1
SNP_A-1753570	1746496	0.5846	chip1
SNP_A-1753764	1747289	0.9961	chip1
SNP_A-1683147	1785194	1.2783	chip1
SNP_A-1690024	1828096	0.8506	chip1
SNP_A-1690208	1828859	1.815	chip1
SNP_A-1735499	1862265	1.1718	chip1
SNP_A-1654789	1870480	1.0599	chip2
SNP_A-1739044	1881083	1.0209	chip1
SNP_A-1740800	1889620	0.6805	chip1
SNP_A-1673805	1913396	0.8584	chip1
SNP_A-1675202	1913557	0.8353	chip1
SNP_A-1675350	1913602	1.3124	chip1
SNP_A-1700391	1972527	0.5985	chip1
SNP_A-1705350	1995604	0.8113	chip1
SNP_A-1671010	2013899	1.0686	chip2
SNP_A-1705355	2014269	1.0635	chip2
SNP_A-1711214	2014591	0.6149	chip2
SNP_A-1734460	2074135	1.1507	chip2
SNP_A-1699390	2114063	0.8198	chip1
SNP_A-1706336	2138650	0.5055	chip1
SNP_A-1706448	2139120	0.5222	chip1
SNP_A-1706554	2139260	0.9683	chip1
SNP_A-1752082	2164490	1	chip1
SNP_A-1684323	2190068	0.9682	chip1
SNP_A-1684441	2190634	1.0192	chip1
SNP_A-1695155	2255199	1.1362	chip2
SNP_A-1687592	2283989	1.0016	chip2
SNP_A-1749076	2331722	0.7379	chip1
SNP_A-1749223	2341845	1.7716	chip2
SNP_A-1680151	2363105	0.5443	chip1
SNP_A-1683829	2373461	1.2054	chip1
SNP_A-1683929	2373883	1.1924	chip1
SNP_A-1748751	2381642	0.9145	chip2
SNP_A-1752323	2383152	0.675	chip2
SNP_A-1661205	2383559	0.6397	chip2
SNP_A-1729892	2383931	1.4953	chip2
SNP_A-1734857	2419307	0.7851	chip1
SNP_A-1697260	2432247	1.7742	chip2
SNP_A-1700083	2434595	0.486	chip2
SNP_A-1689154	2434760	1.5963	chip2
SNP_A-1702013	2435437	0.8235	chip2
SNP_A-1721075	2435563	0.8994	chip2
SNP_A-1657848	2456713	1.3127	chip2
SNP_A-1725407	2526538	0.7673	chip1
SNP_A-1725523	2527042	0.6666	chip1
SNP_A-1727231	2532389	0.6956	chip1
SNP_A-1728676	2535688	1.0831	chip1
SNP_A-1662726	2537625	0.7979	chip2
SNP_A-1668330	2538488	1.4415	chip2
SNP_A-1754733	2579776	0.8733	chip1
SNP_A-1754915	2580073	0.7067	chip1
SNP_A-1715675	2676476	0.4657	chip2
SNP_A-1743448	2719830	1.4583	chip1
SNP_A-1743564	2719953	1.6477	chip1
SNP_A-1745004	2720811	0.9343	chip1
SNP_A-1718345	2725925	1.1111	chip2
SNP_A-1677023	2934715	1.7485	chip1
SNP_A-1677421	2946469	0.9568	chip1
SNP_A-1677555	2947286	1.2573	chip1
SNP_A-1685941	2969651	1.3742	chip1
SNP_A-1752979	3143203	1.3582	chip2
SNP_A-1758987	3143888	0.9352	chip2
SNP_A-1708609	3144109	0.6792	chip2
SNP_A-1658102	3171107	0.6178	chip2
SNP_A-1680450	3171577	1.0515	chip2
SNP_A-1732306	3180013	0.8603	chip1
SNP_A-1732412	3180797	0.6437	chip1
SNP_A-1732521	3180853	1.1127	chip1
SNP_A-1732637	3181527	0.7186	chip1
SNP_A-1656676	3196365	1.0395	chip1
SNP_A-1690832	3198140	0.671	chip2
SNP_A-1665560	3201780	1.3179	chip2
SNP_A-1743835	3254644	0.6925	chip2
SNP_A-1672197	3280142	0.8177	chip1
SNP_A-1672545	3293486	0.9801	chip1
SNP_A-1696705	3299482	0.9792	chip1
SNP_A-1696971	3299647	0.9532	chip1
SNP_A-1698356	3300439	0.7943	chip1
SNP_A-1710801	3345303	0.5661	chip1
SNP_A-1756318	3392248	0.4591	chip1
SNP_A-1757690	3392591	1.0478	chip1
SNP_A-1643947	3420951	0.9358	chip1
SNP_A-1645751	3434489	0.8567	chip1
SNP_A-1645889	3434851	1.4516	chip1
SNP_A-1646013	3435054	1.079	chip1
SNP_A-1689147	3482888	1.5102	chip1
SNP_A-1752843	3496070	1.3966	chip2
SNP_A-1648912	3496218	2.1088	chip2
SNP_A-1663222	3506105	1.0217	chip2
SNP_A-1699704	3526211	0.9183	chip1
SNP_A-1699808	3526296	1.1907	chip1
SNP_A-1752088	3580948	0.6305	chip1
SNP_A-1686989	3648434	1.1959	chip1
SNP_A-1695284	3689729	0.5599	chip1
SNP_A-1719403	3701122	0.9136	chip2
SNP_A-1745033	3701459	1.6362	chip2
SNP_A-1758621	3722747	2.0757	chip2
SNP_A-1740582	3723731	1.3043	chip1
SNP_A-1742377	3736775	0.8268	chip2
SNP_A-1755202	3741274	1.0117	chip2
SNP_A-1732161	3743307	1.653	chip2
SNP_A-1675713	3775605	0.4661	chip1
SNP_A-1682325	3794257	0.9128	chip1
SNP_A-1695643	3827857	0.8465	chip2
SNP_A-1666202	3828216	1.4495	chip2
SNP_A-1645414	3829024	1.2275	chip2
SNP_A-1749129	3830014	1.4612	chip2
SNP_A-1726783	3836959	1.0734	chip1
SNP_A-1742087	3838431	1.4529	chip2
SNP_A-1647904	3886229	1.1542	chip2
SNP_A-1734865	3890125	1.1039	chip1
SNP_A-1736582	3903483	1.1576	chip1
SNP_A-1667807	3952232	1.2128	chip1
SNP_A-1659991	3968535	1.3473	chip2
SNP_A-1678448	3968704	1.3424	chip2
SNP_A-1683622	3975194	0.979	chip2
SNP_A-1729203	4046871	1.2907	chip1
SNP_A-1734107	4060444	1.2058	chip1
SNP_A-1734235	4061155	0.8761	chip1
