Probe_Set	Phy_position	CPA	chiptype
SNP_A-1712859	239391	0.8992	chip2
SNP_A-1733908	240609	1.3049	chip2
SNP_A-1688062	240889	0.8083	chip2
SNP_A-1646310	254519	0.5969	chip2
SNP_A-1708129	305185	1.6054	chip1
SNP_A-1673574	306117	1.0609	chip2
SNP_A-1715867	306217	0.8612	chip2
SNP_A-1684486	306247	0.9322	chip2
SNP_A-1748106	316130	0.8802	chip1
SNP_A-1748412	317365	1.0728	chip1
SNP_A-1642938	336887	1.3099	chip1
SNP_A-1643050	336963	0.7452	chip1
SNP_A-1644553	337683	1.4261	chip1
SNP_A-1644831	337924	1.0894	chip1
SNP_A-1689298	338205	0.6556	chip2
SNP_A-1711134	338303	1.0213	chip2
SNP_A-1702881	338708	1.1547	chip2
SNP_A-1715463	341558	0.4575	chip2
SNP_A-1679508	378502	0.9646	chip2
SNP_A-1733476	378900	1.0508	chip2
SNP_A-1713436	378955	1.5919	chip2
SNP_A-1675988	385025	0.8443	chip2
SNP_A-1737575	439798	0.5099	chip2
SNP_A-1667822	451505	1.0002	chip2
SNP_A-1660301	468153	0.7003	chip2
SNP_A-1658262	468530	0.6533	chip2
SNP_A-1754992	507715	1.6237	chip2
SNP_A-1743631	508675	1.0784	chip2
SNP_A-1718939	553628	0.5043	chip2
SNP_A-1719253	559992	0.8922	chip2
SNP_A-1645391	572347	2.6326	chip1
SNP_A-1646811	572371	0.7026	chip1
SNP_A-1647009	572866	1.4855	chip1
SNP_A-1647123	573025	1.661	chip1
SNP_A-1647359	575072	0.9337	chip1
SNP_A-1703851	582718	0.7366	chip2
SNP_A-1756212	582757	0.6515	chip2
SNP_A-1723582	582889	1.1995	chip2
SNP_A-1661850	584262	0.7868	chip2
SNP_A-1712367	586826	1.2058	chip2
SNP_A-1670854	616876	1.2814	chip2
SNP_A-1715999	617672	1.4776	chip2
SNP_A-1723818	617802	1.4179	chip2
SNP_A-1711827	629147	1.4568	chip1
SNP_A-1753364	639750	0.8355	chip1
SNP_A-1753524	640373	1.1859	chip1
SNP_A-1643080	646765	1.6987	chip1
SNP_A-1646866	647092	1.3174	chip2
SNP_A-1694854	673299	0.8728	chip1
SNP_A-1757485	721332	1.1687	chip2
SNP_A-1753497	728940	1.0772	chip2
SNP_A-1644360	763376	1.1869	chip2
SNP_A-1690945	782987	1.1382	chip1
SNP_A-1692311	783611	1.2662	chip1
SNP_A-1696243	801618	0.788	chip1
SNP_A-1742912	834098	1.3762	chip1
SNP_A-1746180	854122	1.012	chip2
SNP_A-1656065	854834	1.1023	chip2
SNP_A-1677899	867740	1.418	chip1
SNP_A-1678035	867871	0.8649	chip1
SNP_A-1688047	894078	1.0594	chip1
SNP_A-1688157	894106	0.5393	chip1
SNP_A-1704444	907214	1.845	chip1
SNP_A-1704594	907348	0.8711	chip1
SNP_A-1704718	907667	1.1944	chip1
SNP_A-1711445	918556	0.5969	chip1
SNP_A-1643920	928941	0.849	chip2
SNP_A-1663178	929653	1.4823	chip2
SNP_A-1716828	941954	1.0973	chip1
SNP_A-1717016	943057	0.6743	chip1
SNP_A-1717310	943599	0.9117	chip1
SNP_A-1700039	978817	0.856	chip2
SNP_A-1688508	981114	0.9214	chip2
SNP_A-1653359	999833	0.8818	chip1
SNP_A-1642843	1022153	0.9833	chip2
SNP_A-1696655	1027639	1.5126	chip1
SNP_A-1696781	1027814	0.6585	chip1
SNP_A-1696925	1027938	1.1749	chip1
SNP_A-1697061	1028010	1.2512	chip1
SNP_A-1697985	1084973	1.2248	chip2
SNP_A-1665380	1141090	0.7668	chip2
SNP_A-1659286	1141269	0.7983	chip2
SNP_A-1710880	1146821	2.3403	chip2
SNP_A-1645781	1147148	0.6288	chip1
SNP_A-1757063	1151604	1.1322	chip2
SNP_A-1648402	1152143	0.6236	chip2
SNP_A-1757857	1152447	1.3143	chip2
SNP_A-1674365	1152556	0.9825	chip2
SNP_A-1696722	1167927	1.7139	chip2
SNP_A-1729208	1195747	1.4356	chip2
SNP_A-1714887	1196411	1.0386	chip2
SNP_A-1728293	1204563	1.7726	chip2
SNP_A-1705064	1221372	0.7362	chip1
SNP_A-1722380	1242572	1.7137	chip2
SNP_A-1688804	1248510	1.2566	chip2
SNP_A-1750162	1251602	1.7025	chip1
SNP_A-1750280	1251727	1.2477	chip1
SNP_A-1729726	1255994	0.8382	chip2
SNP_A-1686584	1267168	0.4745	chip2
SNP_A-1725794	1270934	1.201	chip2
SNP_A-1643136	1273982	0.4878	chip1
SNP_A-1686403	1282703	0.4816	chip1
SNP_A-1686541	1283445	1.218	chip1
SNP_A-1734356	1285614	1.4748	chip2
SNP_A-1740425	1286706	1.6996	chip2
SNP_A-1758622	1296232	1.0817	chip2
SNP_A-1726408	1296304	0.7594	chip2
SNP_A-1674587	1296501	1.1713	chip2
SNP_A-1699547	1312136	0.6074	chip2
SNP_A-1651726	1318742	1.1605	chip2
SNP_A-1742470	1329489	1.0358	chip1
SNP_A-1743902	1331399	0.7672	chip1
SNP_A-1740057	1336940	1.1114	chip2
SNP_A-1656473	1337581	0.8642	chip2
SNP_A-1739575	1337743	0.7937	chip2
SNP_A-1671534	1409638	1.0831	chip2
SNP_A-1734773	1453904	0.7047	chip1
SNP_A-1715789	1493356	1.8189	chip2
SNP_A-1755230	1493556	1.8971	chip2
SNP_A-1742167	1498770	1.9339	chip2
SNP_A-1753887	1500230	1.5799	chip2
SNP_A-1721880	1500299	1.8821	chip2
SNP_A-1700087	1500495	0.9082	chip2
SNP_A-1703479	1500590	0.5695	chip2
SNP_A-1739987	1502232	1.4611	chip2
SNP_A-1670944	1513296	1.4522	chip2
SNP_A-1653544	1514186	1.6921	chip2
SNP_A-1650241	1516304	0.7596	chip1
SNP_A-1650363	1516383	0.5894	chip1
SNP_A-1643688	1554704	0.9621	chip2
SNP_A-1663996	1555132	0.9461	chip2
SNP_A-1753034	1594962	1.375	chip1
SNP_A-1753136	1594993	1.2066	chip1
SNP_A-1753586	1596017	2.0405	chip1
SNP_A-1744629	1599171	2.121	chip2
SNP_A-1733504	1599208	1.1754	chip2
SNP_A-1758597	1599249	1.4568	chip2
SNP_A-1653236	1606639	0.7741	chip2
SNP_A-1734900	1608419	1.0725	chip2
SNP_A-1672360	1626435	0.8719	chip2
SNP_A-1698252	1656051	1.2475	chip1
SNP_A-1715829	1674897	0.8004	chip2
SNP_A-1696990	1675649	0.7238	chip2
SNP_A-1743648	1680761	1.2005	chip1
SNP_A-1743756	1680810	0.6527	chip1
SNP_A-1747008	1691184	1.0476	chip1
SNP_A-1696542	1714044	1.0748	chip2
SNP_A-1652958	1729568	0.8387	chip2
SNP_A-1734215	1779931	0.9072	chip1
SNP_A-1740959	1783515	0.9659	chip2
SNP_A-1738019	1786760	1.1959	chip1
SNP_A-1738117	1786944	1.1839	chip1
SNP_A-1739742	1788805	1.5232	chip1
SNP_A-1748717	1836663	1.559	chip2
SNP_A-1749395	1913359	1.1736	chip2
SNP_A-1725293	1952295	1.0853	chip1
SNP_A-1726815	1956025	1.5653	chip1
SNP_A-1726911	1956130	0.895	chip1
SNP_A-1728722	1965279	1.196	chip1
SNP_A-1723030	1990684	0.6858	chip2
SNP_A-1655585	2022845	1.0685	chip2
SNP_A-1757859	2023182	0.6536	chip2
SNP_A-1739431	2093950	0.9059	chip2
SNP_A-1676713	2104024	0.8091	chip1
SNP_A-1710105	2110825	0.9995	chip2
SNP_A-1648898	2111124	0.944	chip2
SNP_A-1664036	2147097	1.3696	chip2
SNP_A-1726106	2155758	1.2594	chip2
SNP_A-1704121	2167391	1.6562	chip2
SNP_A-1758522	2167423	1.2068	chip2
SNP_A-1676710	2167492	0.7938	chip2
SNP_A-1707172	2184871	0.8922	chip1
SNP_A-1744742	2184911	0.6941	chip1
SNP_A-1744872	2185180	0.655	chip1
SNP_A-1704839	2201628	0.684	chip2
SNP_A-1690175	2201865	1.4711	chip2
SNP_A-1649826	2210464	0.6067	chip2
SNP_A-1757494	2217217	0.5527	chip1
SNP_A-1757566	2217359	1.0426	chip1
SNP_A-1757790	2217837	1.0569	chip1
SNP_A-1641856	2217896	1.0961	chip1
SNP_A-1642004	2218689	1.4536	chip1
SNP_A-1643338	2218755	0.8585	chip1
SNP_A-1677226	2227390	1.2318	chip2
SNP_A-1695818	2251944	1.4772	chip1
SNP_A-1695924	2252183	1.274	chip1
SNP_A-1699448	2257871	1.39	chip1
SNP_A-1699648	2259108	1.1237	chip1
SNP_A-1756823	2317914	1.0028	chip2
SNP_A-1654049	2332217	0.8279	chip2
SNP_A-1756062	2332366	1.1983	chip2
SNP_A-1683932	2332642	0.6703	chip2
SNP_A-1687214	2332706	1.0426	chip2
SNP_A-1684879	2337968	1.0148	chip1
SNP_A-1728689	2343522	1.5327	chip2
SNP_A-1743181	2356116	1.3903	chip2
SNP_A-1735579	2372247	0.9936	chip1
SNP_A-1737232	2375314	1.2085	chip1
SNP_A-1749469	2385968	1.4092	chip2
SNP_A-1715303	2386346	0.7366	chip2
SNP_A-1675366	2412654	0.8991	chip1
SNP_A-1677223	2415186	1.0311	chip1
SNP_A-1688148	2415857	1.0855	chip2
SNP_A-1684027	2432052	1.3494	chip1
SNP_A-1687682	2444012	0.9627	chip2
SNP_A-1726235	2450468	1.2462	chip1
SNP_A-1664095	2496236	0.9603	chip1
SNP_A-1667443	2512345	1.901	chip1
SNP_A-1722376	2518774	1.4482	chip2
SNP_A-1758140	2519848	0.9665	chip2
SNP_A-1671089	2521098	0.9243	chip1
SNP_A-1672763	2522638	0.9545	chip1
SNP_A-1672957	2523810	0.8756	chip1
SNP_A-1673071	2523850	1.2176	chip1
SNP_A-1673263	2524202	1.8586	chip1
SNP_A-1676355	2525695	1.8427	chip1
SNP_A-1692446	2551288	0.6344	chip2
SNP_A-1741515	2562909	0.5548	chip2
SNP_A-1744764	2566699	1.6962	chip1
SNP_A-1744890	2567039	1.1255	chip1
SNP_A-1746245	2567513	1.0497	chip1
SNP_A-1750100	2584577	1.7489	chip1
SNP_A-1750274	2585544	0.9907	chip1
SNP_A-1757580	2621738	0.8826	chip1
SNP_A-1642850	2621932	1.2302	chip1
SNP_A-1716491	2644419	1.2994	chip2
SNP_A-1681445	2645520	1.2016	chip1
SNP_A-1696776	2649280	1.0928	chip2
