Probe_Set	Phy_position	CPA	chiptype
SNP_A-1745948	19285288	2.0022	chip2
SNP_A-1751903	19297764	1.7199	chip2
SNP_A-1744958	19387587	0.8395	chip1
SNP_A-1677577	19440006	0.5792	chip1
SNP_A-1728271	19479339	1.1292	chip2
SNP_A-1710646	19490178	0.7766	chip2
SNP_A-1698989	19490525	0.6869	chip2
SNP_A-1739152	19494891	1.1482	chip1
SNP_A-1693300	19537170	1.0106	chip2
SNP_A-1675342	19550590	1.1805	chip1
SNP_A-1646392	19558031	1.8283	chip2
SNP_A-1680522	19559978	1.1092	chip2
SNP_A-1703117	19560452	1.0854	chip2
SNP_A-1728555	19560756	1	chip2
SNP_A-1751157	19574026	1.2438	chip2
SNP_A-1749285	19574275	1.1972	chip2
SNP_A-1754154	19575031	0.7473	chip2
SNP_A-1655439	19581513	1.2217	chip2
SNP_A-1722608	19582450	1.3757	chip2
SNP_A-1745532	19582612	0.8841	chip2
SNP_A-1731254	19584863	1.5342	chip1
SNP_A-1732765	19585276	1.3098	chip1
SNP_A-1733261	19586195	0.6452	chip1
SNP_A-1734883	19587341	0.9985	chip1
SNP_A-1734983	19587488	1.3925	chip1
SNP_A-1735097	19587510	0.6719	chip1
SNP_A-1735197	19587528	0.9431	chip1
SNP_A-1735321	19587561	1.0691	chip1
SNP_A-1747020	19588421	1.0826	chip1
SNP_A-1747178	19588458	1.144	chip1
SNP_A-1749292	19592839	1.694	chip1
SNP_A-1733040	19594095	0.9484	chip2
SNP_A-1713856	19599017	2.1955	chip2
SNP_A-1704853	19599492	1.6036	chip2
SNP_A-1643931	19631920	0.7744	chip1
SNP_A-1688987	19673739	1.0051	chip1
SNP_A-1694096	19696043	1.2483	chip1
SNP_A-1758266	19711530	1.1407	chip2
SNP_A-1732734	19719215	1.8958	chip2
SNP_A-1699619	19742069	0.6259	chip2
SNP_A-1715213	19742349	0.7243	chip2
SNP_A-1680454	19760008	1.6366	chip2
SNP_A-1745740	19761169	0.702	chip2
SNP_A-1743923	19761450	0.8214	chip2
SNP_A-1690994	19761802	1.4369	chip2
SNP_A-1668751	19872155	1.2585	chip2
SNP_A-1701669	19872547	1.2256	chip2
SNP_A-1735340	19892935	0.8803	chip2
SNP_A-1667394	19894021	1.4488	chip2
SNP_A-1725240	19932910	0.8324	chip2
SNP_A-1654949	19933651	0.7334	chip2
SNP_A-1673497	19950000	1.6141	chip1
SNP_A-1676769	19966697	1.3836	chip1
SNP_A-1724259	20000915	1.1569	chip1
SNP_A-1650288	20021582	1.4792	chip2
SNP_A-1663845	20087258	1.0962	chip1
SNP_A-1665589	20092955	0.8903	chip1
SNP_A-1670851	20113123	0.6299	chip1
SNP_A-1725587	20156883	0.7439	chip1
SNP_A-1727033	20157021	1.1204	chip1
SNP_A-1727165	20157063	1.8743	chip1
SNP_A-1654492	20176231	1.261	chip1
SNP_A-1654606	20176367	1.0104	chip1
SNP_A-1656662	20180348	1.1004	chip1
SNP_A-1659885	20189946	1.5125	chip1
SNP_A-1661595	20194874	0.9759	chip1
SNP_A-1661811	20196984	1.1766	chip1
SNP_A-1663699	20214639	1.0114	chip1
SNP_A-1665481	20223139	0.7874	chip1
SNP_A-1666843	20223628	0.4459	chip1
SNP_A-1712407	20257888	1.2376	chip2
SNP_A-1740552	20314536	1.5769	chip1
SNP_A-1747935	20324871	0.9744	chip2
SNP_A-1734154	20522832	0.6027	chip2
SNP_A-1662624	20529922	2.092	chip2
SNP_A-1699005	20530281	0.6311	chip2
SNP_A-1734811	20553926	1.0212	chip1
SNP_A-1651778	20565861	1.0364	chip2
SNP_A-1729690	20575468	1.1691	chip2
SNP_A-1723356	20575797	1.2987	chip2
SNP_A-1670481	20614114	0.6986	chip1
SNP_A-1652356	20637329	0.7798	chip2
SNP_A-1674559	20687921	1.0261	chip2
SNP_A-1707972	20688132	0.8709	chip2
SNP_A-1677823	20693956	1.1943	chip1
SNP_A-1678025	20695082	1.355	chip1
SNP_A-1678173	20695838	1.1479	chip1
SNP_A-1679627	20696336	0.7497	chip1
SNP_A-1681419	20696687	1.0608	chip1
SNP_A-1683211	20698123	1.2304	chip1
SNP_A-1725611	20741117	0.8974	chip1
SNP_A-1730997	20788579	1.7614	chip2
SNP_A-1735748	20822050	1.6386	chip1
SNP_A-1689873	20862651	1.3	chip2
SNP_A-1649126	20863076	0.6895	chip2
SNP_A-1654009	20918741	1.5508	chip2
SNP_A-1715646	21025196	1.7639	chip1
SNP_A-1717748	21038459	0.994	chip1
SNP_A-1719118	21038716	1.3221	chip1
SNP_A-1644352	21048133	0.9763	chip2
SNP_A-1710706	21052193	1.3281	chip2
SNP_A-1708777	21052472	0.684	chip2
SNP_A-1651612	21059681	1.1893	chip2
SNP_A-1643111	21138908	0.6864	chip2
SNP_A-1733182	21139074	0.8153	chip2
SNP_A-1659778	21171249	1.1473	chip2
SNP_A-1722304	21171279	1	chip2
SNP_A-1646380	21193217	0.6906	chip2
SNP_A-1730162	21207935	0.7475	chip2
SNP_A-1691860	21305730	0.5854	chip2
SNP_A-1708849	21306910	0.7228	chip2
SNP_A-1672055	21320719	0.6446	chip1
SNP_A-1702463	21345892	1.0732	chip2
SNP_A-1739057	21361950	0.761	chip2
SNP_A-1678963	21362969	1.5473	chip1
SNP_A-1734726	21386689	1.2748	chip2
SNP_A-1686011	21391779	1.2535	chip1
SNP_A-1686231	21391885	0.5661	chip1
SNP_A-1687835	21394300	0.5467	chip1
SNP_A-1687937	21394616	1.089	chip1
SNP_A-1721241	21395736	1.4648	chip2
SNP_A-1756072	21426391	0.8516	chip2
SNP_A-1689729	21426631	0.8498	chip2
SNP_A-1697987	21434234	1.5051	chip2
SNP_A-1744983	21434453	1.3446	chip2
SNP_A-1670217	21444239	1.5597	chip2
SNP_A-1716519	21448637	1.2748	chip2
SNP_A-1737093	21448675	0.8994	chip2
SNP_A-1683314	21458368	1.4078	chip2
SNP_A-1724890	21460759	2.1696	chip2
SNP_A-1667936	21461273	0.875	chip2
SNP_A-1698055	21527918	0.9221	chip2
SNP_A-1643524	21528535	1.1243	chip2
SNP_A-1742027	21542900	1	chip2
SNP_A-1692298	21543034	0.9693	chip2
SNP_A-1658732	21549652	1.1987	chip2
SNP_A-1660076	21560562	1.2725	chip1
SNP_A-1714005	21621829	1.7489	chip1
SNP_A-1725012	21703480	1.1423	chip2
SNP_A-1746971	21703508	1.0299	chip2
SNP_A-1653766	21718719	1.3218	chip2
SNP_A-1749335	21719153	1.0327	chip2
SNP_A-1665338	21764617	1.2823	chip2
SNP_A-1690825	21764766	1.1348	chip2
SNP_A-1644189	21767514	1.1668	chip1
SNP_A-1740715	21800489	1.4635	chip2
SNP_A-1679836	21800768	1.093	chip2
SNP_A-1702121	21800821	1.3346	chip2
SNP_A-1674200	21819122	1.2228	chip1
SNP_A-1645632	21831090	0.5582	chip2
SNP_A-1674619	21831221	0.9351	chip2
SNP_A-1668556	21859477	0.9343	chip2
SNP_A-1751429	21860760	1.1714	chip2
SNP_A-1686894	21861403	1.008	chip2
SNP_A-1685670	21929322	0.9034	chip2
SNP_A-1666427	21941618	1.9058	chip1
SNP_A-1688780	21981289	0.8907	chip2
SNP_A-1715520	21986886	0.8433	chip1
SNP_A-1720526	22002356	0.9595	chip1
SNP_A-1720670	22002896	1.0196	chip1
SNP_A-1720810	22003497	1.4669	chip1
SNP_A-1727577	22010682	0.5014	chip2
SNP_A-1724353	22017743	1.4668	chip1
SNP_A-1731120	22032748	1.2359	chip1
SNP_A-1731200	22033145	0.6617	chip1
SNP_A-1658468	22048175	0.9517	chip2
SNP_A-1715823	22048600	1.3724	chip2
SNP_A-1662067	22054846	1.0219	chip1
SNP_A-1662557	22060602	0.6212	chip1
SNP_A-1738757	22100509	1.0046	chip2
SNP_A-1743273	22101673	0.838	chip2
SNP_A-1645549	22127924	0.7923	chip1
SNP_A-1664288	22130392	0.5593	chip2
SNP_A-1741027	22183224	2.1413	chip2
SNP_A-1729710	22183486	1.1735	chip2
SNP_A-1721083	22184362	0.6188	chip2
SNP_A-1684742	22190469	1.2512	chip2
SNP_A-1695198	22451032	1.494	chip1
SNP_A-1695340	22451253	0.4856	chip1
SNP_A-1719751	22494881	0.7907	chip2
SNP_A-1702470	22511019	0.7107	chip1
SNP_A-1732010	22615639	1.7706	chip1
SNP_A-1740787	22620727	1.0389	chip2
SNP_A-1733865	22621094	1.5875	chip1
SNP_A-1744865	22706798	1.5126	chip2
SNP_A-1670381	22706932	0.7999	chip2
SNP_A-1650170	22721844	0.8097	chip2
SNP_A-1693092	22812136	0.9737	chip2
SNP_A-1748653	22812175	0.8523	chip2
SNP_A-1735041	22867359	1.6031	chip1
SNP_A-1652453	23026219	0.973	chip1
SNP_A-1701329	23164483	1.1356	chip2
SNP_A-1701799	23252436	0.7946	chip2
