Probe_Set	Phy_position	CPA	chiptype
SNP_A-4204168	9887804	2.9961	chip1
SNP_A-2015094	9941889	2.6097	chip2
SNP_A-4215512	9984282	0.6606	chip1
SNP_A-4270130	10022975	0.9784	chip2
SNP_A-1968944	10105718	0.3668	chip2
SNP_A-4270132	10189119	0.2826	chip2
SNP_A-2007909	13291078	2.4588	chip1
SNP_A-2015118	13517135	1.6851	chip1
SNP_A-4215519	13564335	1.2343	chip1
SNP_A-4215520	13571669	0.818	chip1
SNP_A-2015124	13613238	2.2865	chip1
SNP_A-1968953	13636494	0.8646	chip2
SNP_A-4215521	13661335	0.3785	chip1
SNP_A-2015126	13678232	0.5563	chip1
SNP_A-2015127	13678797	1.7807	chip1
SNP_A-4215522	13682712	1.558	chip1
SNP_A-2015130	13697600	1.9874	chip1
SNP_A-4270134	13706156	1.4385	chip2
SNP_A-4215523	13713580	0.2951	chip1
SNP_A-4270135	13715376	0.5595	chip2
SNP_A-1968954	13718506	1.2114	chip1
SNP_A-2015134	13720108	0.6798	chip1
SNP_A-2015136	13722724	1.2444	chip1
SNP_A-4215524	13723013	1.2324	chip1
SNP_A-4262893	13724862	0.4469	chip2
SNP_A-4215525	13734426	0.2528	chip1
SNP_A-4215526	13741579	1.1216	chip1
SNP_A-2015139	13749569	1.0277	chip2
SNP_A-4270136	13771499	1.1372	chip2
SNP_A-4270137	13829460	0.6738	chip2
SNP_A-4208940	13837926	1.1325	chip1
SNP_A-2007917	13883792	0.7915	chip2
SNP_A-2015148	13891798	1.5986	chip1
SNP_A-4262895	13927022	1.1896	chip2
SNP_A-2015151	14032696	0.3733	chip2
SNP_A-4215528	14051249	0.6012	chip1
SNP_A-2015155	14059449	1.5183	chip2
SNP_A-2015156	14060361	0.421	chip2
SNP_A-1968961	14070001	0.5541	chip2
SNP_A-4270138	14074768	0.6655	chip2
SNP_A-4215529	14098759	2.0064	chip1
SNP_A-4270139	14102710	3.2127	chip2
SNP_A-4270140	14103113	0.7051	chip2
SNP_A-1824022	14131220	0.9962	chip1
SNP_A-2015161	14136067	0.4256	chip1
SNP_A-2015164	14214235	0.5654	chip1
SNP_A-1968964	14214699	0.9493	chip1
SNP_A-4208941	14250204	0.8976	chip1
SNP_A-4270141	14253296	1.7716	chip2
SNP_A-2015169	14253349	1.0035	chip2
SNP_A-2015170	14253904	2.1685	chip1
SNP_A-2015171	14258132	0.8626	chip2
SNP_A-2015173	14258658	1.8683	chip2
SNP_A-4270142	14294878	0.4429	chip2
SNP_A-2015176	14300652	0.5568	chip1
SNP_A-2015178	14311592	1.1682	chip2
SNP_A-2015179	14334270	0.5888	chip1
SNP_A-2015180	14346239	1.6646	chip1
SNP_A-2015181	14369083	0.6554	chip1
SNP_A-2015182	14369853	1.0824	chip2
SNP_A-4270143	14370431	0.6086	chip2
SNP_A-4270144	14370470	1.253	chip2
SNP_A-2015185	14370611	1.3539	chip2
SNP_A-4270145	14374846	0.3469	chip2
SNP_A-2207893	14380550	0.8155	chip2
SNP_A-4270146	14393231	1.3306	chip2
SNP_A-1968967	14404476	1.6094	chip2
SNP_A-1968968	14404589	2.0336	chip2
SNP_A-2015193	14411714	0.779	chip2
SNP_A-2015194	14412898	1.1995	chip2
SNP_A-2015195	14413121	0.7388	chip2
SNP_A-1968969	14415232	1.7439	chip2
SNP_A-1968970	14415421	2.1218	chip2
SNP_A-4262897	14416325	1.456	chip2
SNP_A-1968972	14416826	1.8933	chip2
SNP_A-1968974	14422242	0.92	chip1
SNP_A-1968975	14438201	1.4881	chip1
SNP_A-1968976	14439974	0.6289	chip1
SNP_A-1968977	14440223	0.3575	chip1
SNP_A-4215530	14457461	0.9443	chip1
SNP_A-2015196	14467111	0.5011	chip1
SNP_A-2015197	14467871	0.7472	chip1
SNP_A-2015198	14474864	0.611	chip1
SNP_A-4270147	14476221	1.3777	chip2
SNP_A-4215531	14502205	0.5794	chip1
SNP_A-2015199	14502625	0.8756	chip2
SNP_A-2015200	14502698	1.3458	chip2
SNP_A-2015201	14531684	1.1856	chip2
SNP_A-2015202	14533515	1.1869	chip1
SNP_A-4215532	14534191	0.8777	chip1
SNP_A-2015203	14535070	1.1578	chip1
SNP_A-2015204	14535111	1.1018	chip1
SNP_A-2015205	14537091	0.5345	chip1
SNP_A-2015206	14537371	1.1101	chip1
SNP_A-2015207	14537726	1.033	chip1
SNP_A-2015208	14538500	1.0696	chip1
SNP_A-2015209	14538600	0.9736	chip1
SNP_A-2015210	14538621	0.4954	chip1
SNP_A-2015211	14538643	1.1698	chip1
SNP_A-4270148	14542262	1.0464	chip2
SNP_A-2015213	14542310	0.7496	chip2
SNP_A-4270149	14542566	1.4323	chip2
SNP_A-4270150	14542669	0.5528	chip2
SNP_A-4262898	14546518	0.3804	chip2
SNP_A-4269216	14549481	0.9109	chip2
SNP_A-4270151	14550539	0.4188	chip2
SNP_A-4216819	14560469	1.5564	chip1
SNP_A-2015216	14570025	1.16	chip2
SNP_A-2015217	14570356	1.408	chip2
SNP_A-2015218	14571103	0.9376	chip2
SNP_A-2015219	14586122	2.2475	chip2
SNP_A-4270152	14592104	0.4966	chip2
SNP_A-1968978	14592895	1.8027	chip2
SNP_A-1968979	14594247	1.2174	chip1
SNP_A-1968980	14594381	1.8361	chip1
SNP_A-1968981	14596503	1.6014	chip2
SNP_A-4270153	14606125	1.0887	chip2
SNP_A-2015223	14610140	0.3878	chip1
SNP_A-2015224	14612135	1.2637	chip1
SNP_A-2015225	14616454	0.7321	chip2
SNP_A-1968982	14619114	1.9866	chip1
SNP_A-2015226	14619309	1.8156	chip1
SNP_A-2015227	14627425	0.8619	chip2
SNP_A-2230447	14627536	1.0024	chip2
SNP_A-2015228	14631285	0.5573	chip1
SNP_A-2015229	14631485	0.8421	chip1
SNP_A-2015230	14631720	1.2586	chip1
SNP_A-4215533	14635943	2.1747	chip1
SNP_A-4215534	14636043	1.0256	chip1
SNP_A-2015232	14642274	1.3757	chip1
SNP_A-2015233	14642592	1.2708	chip1
SNP_A-2015234	14642660	1.6771	chip1
SNP_A-2015235	14644155	1.1526	chip2
SNP_A-2015236	14644803	1.5351	chip2
SNP_A-2015237	14647033	0.7204	chip1
SNP_A-2015238	14647513	2.199	chip1
SNP_A-2015239	14661900	1.2073	chip1
SNP_A-4208942	14687341	0.7022	chip1
SNP_A-4208943	14687786	1.236	chip1
SNP_A-1968983	14687891	0.7049	chip1
SNP_A-1968984	14688005	1.5927	chip1
SNP_A-1968985	14690376	0.7133	chip2
SNP_A-1968986	14696771	0.4525	chip1
SNP_A-4215535	14699368	1.4044	chip1
SNP_A-2015240	14706369	1.5525	chip2
SNP_A-1968987	14707092	1.5875	chip1
SNP_A-4208944	14707312	1.6895	chip1
SNP_A-2015241	14728964	0.5655	chip2
SNP_A-1931900	14735869	1.1671	chip1
SNP_A-1968988	14743816	0.5662	chip1
SNP_A-4208945	14744278	1.4515	chip1
SNP_A-4262899	14755697	0.4713	chip2
SNP_A-2015243	14773971	1.1966	chip2
SNP_A-2015244	14777098	0.5686	chip2
SNP_A-2015245	14777301	1.0799	chip2
SNP_A-2015246	14777966	0.5045	chip2
SNP_A-4262900	14782024	1.981	chip2
SNP_A-4215536	14786994	1.0819	chip1
SNP_A-2007923	14788185	0.689	chip2
SNP_A-2015248	14789006	0.8636	chip1
SNP_A-1968991	14789617	1.1793	chip1
SNP_A-4208946	14792937	1.1072	chip1
SNP_A-4270154	14807145	0.5653	chip2
SNP_A-4262901	14807519	0.8038	chip2
SNP_A-2007924	14807620	0.9452	chip2
SNP_A-1968992	14807690	0.7521	chip2
SNP_A-1968993	14811405	0.869	chip1
SNP_A-1968994	14811424	0.6198	chip1
SNP_A-2007925	14811939	0.917	chip1
SNP_A-4214714	14812104	0.5596	chip1
SNP_A-2015251	14812342	0.6186	chip1
SNP_A-2015252	14817556	1.014	chip2
SNP_A-4262902	14824157	0.4628	chip2
