Probe_Set	Phy_position	CPA	chiptype
SNP_A-2227623	30910	1.124	chip1
SNP_A-1780706	36431	0.8313	chip2
SNP_A-1928188	68775	1.3164	chip2
SNP_A-1858756	140524	0.3245	chip1
SNP_A-2152316	176603	1.5626	chip1
SNP_A-2068210	182129	1.1049	chip1
SNP_A-2093244	190971	0.4484	chip1
SNP_A-4193647	193481	1.2761	chip1
SNP_A-4240206	207826	1.5452	chip1
SNP_A-1995471	214462	0.7172	chip1
SNP_A-1932394	214693	0.7367	chip1
SNP_A-4195120	214742	0.5697	chip1
SNP_A-2026635	232797	0.8035	chip1
SNP_A-4246573	235706	1.4398	chip2
SNP_A-2116927	239281	0.4639	chip2
SNP_A-4267298	239391	0.7083	chip2
SNP_A-1995474	240609	1.1113	chip1
SNP_A-1995475	240889	0.746	chip1
SNP_A-2041990	241278	1.2386	chip1
SNP_A-2043111	243282	0.9183	chip1
SNP_A-1888632	244327	0.7336	chip2
SNP_A-4236491	251855	1.8913	chip1
SNP_A-1864885	256505	0.5714	chip2
SNP_A-1939226	258740	0.8023	chip1
SNP_A-4258339	261132	1.1072	chip2
SNP_A-2041081	262950	1.1851	chip1
SNP_A-2183104	264108	1.8069	chip1
SNP_A-4233546	264606	0.4822	chip1
SNP_A-4274682	267989	1.6452	chip2
SNP_A-2226344	268018	1.0849	chip2
SNP_A-4275486	268156	1.6188	chip2
SNP_A-2053735	269506	1.0778	chip2
SNP_A-2201064	269753	2.0487	chip2
SNP_A-1944503	279061	1.365	chip1
SNP_A-1955821	292324	0.9825	chip2
SNP_A-1847712	293396	1.1215	chip2
SNP_A-4244265	293727	1.1478	chip2
SNP_A-2213095	294276	1.0151	chip2
SNP_A-1909383	294428	0.6641	chip1
SNP_A-4289602	307240	0.615	chip2
SNP_A-1814152	307370	0.381	chip2
SNP_A-4196656	316184	0.9384	chip1
SNP_A-1995477	316400	0.556	chip1
SNP_A-1995478	316928	0.9697	chip1
SNP_A-4252388	318006	0.684	chip2
SNP_A-2028973	322639	0.6308	chip1
SNP_A-2224358	324524	1.3462	chip2
SNP_A-2291696	331063	0.4739	chip2
SNP_A-4267299	336739	0.8907	chip2
SNP_A-1995479	336887	1.4772	chip2
SNP_A-4244579	343378	1.0339	chip2
SNP_A-4246988	344334	2.2889	chip2
SNP_A-2066796	344913	1.0543	chip2
SNP_A-2155982	352209	0.8993	chip2
SNP_A-1869559	353621	1.7147	chip1
SNP_A-2111804	356911	0.8367	chip2
SNP_A-4279190	360199	1.0133	chip2
SNP_A-2116677	360244	0.8162	chip2
SNP_A-4203440	363883	0.826	chip1
SNP_A-1930296	364410	1.6247	chip1
SNP_A-2081757	365336	0.5377	chip1
SNP_A-2130334	365354	0.9988	chip1
SNP_A-2161771	366122	0.8433	chip1
SNP_A-2212046	366538	1.4965	chip1
SNP_A-2052211	366572	1.0636	chip1
SNP_A-2226800	366785	1.1344	chip1
