Probe_Set	Phy_position	CPA	chiptype
SNP_A-2163138	17408	0.5398	chip1
SNP_A-2152189	41499	1.3029	chip1
SNP_A-2007171	56187	0.8561	chip1
SNP_A-4208754	56328	0.7273	chip1
SNP_A-2255741	57272	1.5205	chip1
SNP_A-2168395	82476	1.3243	chip1
SNP_A-2188235	85933	1.6016	chip1
SNP_A-4193827	86004	1.7851	chip1
SNP_A-1807249	86125	1.1942	chip1
SNP_A-1810885	86148	0.5477	chip1
SNP_A-1967421	86460	0.853	chip1
SNP_A-4208755	86555	0.6946	chip1
SNP_A-1876447	87173	1.2163	chip1
SNP_A-4206328	87409	1.0031	chip1
SNP_A-4205555	87419	1.6149	chip1
SNP_A-4195618	87576	2.5338	chip1
SNP_A-2050472	87745	0.7467	chip1
SNP_A-2188425	88280	1.1565	chip1
SNP_A-4204493	88695	1.3934	chip1
SNP_A-1967422	95685	1.1948	chip2
SNP_A-2134918	96084	0.8631	chip2
SNP_A-4240545	116466	1.0297	chip1
SNP_A-2228915	117995	1.6413	chip2
SNP_A-2264709	126856	1.9372	chip1
SNP_A-2029409	134405	0.7553	chip1
SNP_A-2276280	136107	2.1643	chip2
SNP_A-4247284	136318	1.9397	chip2
SNP_A-2290880	145675	0.9398	chip1
SNP_A-1967423	161423	0.6903	chip2
SNP_A-1967424	161523	0.5697	chip2
SNP_A-4302070	164811	1.6221	chip2
SNP_A-1881949	165074	1.8485	chip1
SNP_A-1786318	165281	1.7034	chip1
SNP_A-4262639	168303	1.4061	chip2
SNP_A-4262640	168757	0.5893	chip2
SNP_A-1967426	169018	0.6067	chip2
SNP_A-1967427	169537	1.0957	chip1
SNP_A-2108947	169942	0.4655	chip1
SNP_A-1882617	172128	1.8749	chip2
SNP_A-1893340	178177	1.3483	chip1
SNP_A-4259193	178516	0.7605	chip2
SNP_A-1844577	178983	1.4698	chip2
SNP_A-4285192	181858	1.3745	chip2
SNP_A-2029396	184992	1.1968	chip1
SNP_A-2197623	185618	1.1223	chip1
SNP_A-2294468	192092	1.0544	chip2
SNP_A-2090560	203240	1.1855	chip1
SNP_A-2080892	204107	0.649	chip2
SNP_A-1854133	204727	1.1478	chip2
SNP_A-2088310	205032	1.3158	chip2
SNP_A-1793325	217006	1.4916	chip2
SNP_A-4241633	217690	1.4065	chip2
