Probe_Set	Phy_position	CPA	chiptype
SNP_A-4236757	81949	0.5886	chip1
SNP_A-2280280	159819	0.9196	chip1
SNP_A-2025745	165712	0.4581	chip2
SNP_A-2224179	166577	0.8906	chip1
SNP_A-1789862	180905	2.1352	chip1
SNP_A-2055363	189464	1.9611	chip1
SNP_A-1844935	190516	1.1164	chip1
SNP_A-2077812	191460	0.752	chip1
SNP_A-2174912	198147	0.8835	chip2
SNP_A-2045281	207789	1.1276	chip1
SNP_A-1980287	208367	0.975	chip2
SNP_A-1980288	208629	0.851	chip1
SNP_A-4210778	208831	0.4677	chip1
SNP_A-1980290	208854	0.5944	chip1
SNP_A-4231138	210750	0.411	chip1
SNP_A-1958632	210856	2.1265	chip1
SNP_A-2118961	216769	0.5449	chip1
SNP_A-1811165	234463	1.1537	chip2
SNP_A-2084198	236134	0.8692	chip2
SNP_A-2287310	237702	1.0622	chip2
SNP_A-1897239	241719	1.4842	chip2
SNP_A-4276339	245842	1.5106	chip2
SNP_A-2164137	276117	1.2794	chip2
SNP_A-4224656	279264	2.5036	chip1
SNP_A-2044242	279376	1.8107	chip1
SNP_A-2313744	284765	1.2378	chip2
SNP_A-2063952	286188	0.621	chip1
SNP_A-4239517	287989	2.3417	chip1
SNP_A-1980291	322234	0.9313	chip2
SNP_A-2168469	322967	0.685	chip2
SNP_A-1933397	329200	1.372	chip2
SNP_A-2201903	364669	0.7531	chip2
SNP_A-1906897	390985	1.0265	chip1
SNP_A-2096653	399636	1.0692	chip2
SNP_A-2222376	401598	1.5605	chip1
SNP_A-2211225	431413	1.2906	chip2
SNP_A-1888199	457321	2.2063	chip2
SNP_A-1856853	457601	1.993	chip2
SNP_A-4243386	457623	1.8055	chip2
SNP_A-2248848	461069	1.8353	chip1
SNP_A-1823358	461582	2.1489	chip2
SNP_A-1919873	464160	1.155	chip2
SNP_A-2249316	464361	2.2128	chip2
SNP_A-2152049	465694	1.5024	chip2
SNP_A-2223194	469546	1.8618	chip2
SNP_A-4290609	487981	1.1473	chip2
SNP_A-1980292	507732	0.7857	chip2
SNP_A-1980293	508696	1.6693	chip2
SNP_A-4282047	510955	1.6222	chip2
SNP_A-1837893	517153	1.1979	chip1
SNP_A-1885811	525055	0.9449	chip2
SNP_A-1851509	533509	1.0751	chip1
SNP_A-4253453	571489	1.0753	chip2
SNP_A-1942607	580298	1.1869	chip2
SNP_A-1932513	584225	0.9247	chip2
SNP_A-1817229	613440	0.8024	chip2
SNP_A-2253844	613476	0.9173	chip2
SNP_A-2256301	626395	1.9562	chip2
SNP_A-2185045	627072	1.2779	chip1
SNP_A-2210080	646160	1.3435	chip1
SNP_A-1806285	647083	0.4708	chip1
SNP_A-2088807	671586	0.5774	chip2
SNP_A-1814000	672022	1.3181	chip2
SNP_A-1827153	672333	0.8523	chip2
SNP_A-4229633	674842	1.6025	chip1
SNP_A-2041889	675399	0.7629	chip1
SNP_A-4240544	675751	1.1644	chip1
SNP_A-2010588	688709	0.5854	chip2
SNP_A-2032041	697552	0.4363	chip2
SNP_A-4241395	700816	2.3079	chip2
SNP_A-1954918	712605	0.5978	chip1
SNP_A-2117471	734302	2.1052	chip1
SNP_A-2110766	738504	1.3271	chip2
SNP_A-1855717	752190	1.0562	chip2
SNP_A-4239256	771021	1.3941	chip1
SNP_A-4222652	771097	1.4558	chip1
SNP_A-1813442	784584	2.234	chip1
SNP_A-4297329	796547	1.1893	chip2
SNP_A-4287915	797863	2.8253	chip2
SNP_A-4227096	814748	0.6581	chip1
SNP_A-4277917	815435	1.6721	chip2
SNP_A-4243436	815465	0.6682	chip2
SNP_A-4272890	843757	2.1032	chip2
SNP_A-4232756	872671	1.066	chip1
SNP_A-2221030	874726	0.8722	chip1
SNP_A-2138357	875123	0.9654	chip2
SNP_A-4238849	876820	2.6736	chip1
SNP_A-4241410	905566	0.3965	chip2
SNP_A-2126644	916797	0.8018	chip2
SNP_A-1900405	923619	1.2075	chip2
SNP_A-4294212	926798	0.9297	chip2
SNP_A-2183483	927001	1.1595	chip1
SNP_A-1892385	936065	1.0978	chip1
SNP_A-1957927	937439	0.7359	chip1
SNP_A-2227210	949726	1.4351	chip1
