Probe_Set	Phy_position	CPA	chiptype
SNP_A-1852536	2994	1.4336	chip2
SNP_A-1820282	24049	2.5045	chip1
SNP_A-2056638	43652	2.7396	chip2
SNP_A-1792446	49698	1.2041	chip2
SNP_A-2063286	64387	1.6305	chip2
SNP_A-2260913	76644	0.5562	chip2
SNP_A-2288437	91514	1.6945	chip2
SNP_A-1961781	102496	0.7901	chip1
SNP_A-2159770	105035	1.3962	chip2
SNP_A-2129145	119028	1.7554	chip2
SNP_A-1848135	120357	1.1755	chip1
SNP_A-2264075	120618	0.993	chip1
SNP_A-4252655	121627	1.8376	chip2
SNP_A-1941001	121700	2.0957	chip2
SNP_A-1826004	121788	0.7669	chip2
SNP_A-2040670	124249	0.389	chip1
SNP_A-1932089	129574	1.837	chip1
SNP_A-1937982	129743	2.4451	chip1
SNP_A-1961782	141464	1.6132	chip2
SNP_A-1961783	155674	1.1463	chip2
SNP_A-4207810	156224	0.507	chip1
SNP_A-4261591	160576	0.5652	chip2
SNP_A-1961784	160616	0.6268	chip2
SNP_A-1881867	162101	0.4709	chip1
SNP_A-2271198	165407	2.2654	chip2
SNP_A-4268942	165844	2.0548	chip2
SNP_A-1961785	166395	1.2764	chip2
SNP_A-4235890	168356	1.9169	chip1
SNP_A-1933032	179800	1.0342	chip1
SNP_A-1961786	179818	1.434	chip1
SNP_A-1961787	179972	2.556	chip1
SNP_A-2244465	186973	1.0764	chip2
SNP_A-4285130	192993	2.0684	chip2
SNP_A-2172921	196636	1.8274	chip1
SNP_A-2289121	196704	0.619	chip1
SNP_A-1842012	200076	0.6986	chip1
SNP_A-1961789	214086	1.3749	chip1
SNP_A-1961790	214192	0.6763	chip1
SNP_A-2178141	217066	0.9643	chip2
SNP_A-4245077	217201	1.1642	chip2
SNP_A-2051935	220442	2.0939	chip1
SNP_A-4229437	222343	0.9757	chip1
SNP_A-2006077	224130	0.6235	chip1
SNP_A-1961791	230630	1.0909	chip2
SNP_A-1961792	230785	0.6657	chip2
SNP_A-2083774	236301	0.9557	chip2
SNP_A-1883412	239092	1.0065	chip2
SNP_A-2274832	241673	1.0581	chip1
SNP_A-1866657	242197	0.74	chip1
SNP_A-2006078	249296	1.0992	chip1
SNP_A-1941252	250677	1.0779	chip1
SNP_A-2106588	253270	1.4765	chip2
SNP_A-2050343	255970	0.9363	chip1
SNP_A-4303637	263070	1.4396	chip2
SNP_A-4275836	267995	1.3196	chip2
SNP_A-4272180	268752	0.9442	chip2
SNP_A-2144024	270819	0.6381	chip1
SNP_A-1961794	272462	1.6952	chip1
SNP_A-1961795	272736	0.6146	chip2
SNP_A-4292077	273794	0.9083	chip2
SNP_A-2263219	285255	1.4316	chip2
SNP_A-1881607	286852	2.3928	chip2
SNP_A-1789082	295803	0.7976	chip1
SNP_A-1926839	301415	0.9491	chip2
SNP_A-2210871	302992	0.6575	chip1
SNP_A-2027023	306842	1.0642	chip2
SNP_A-4258098	343127	0.3626	chip2
SNP_A-1812860	344241	0.6761	chip1
SNP_A-1949703	345504	0.8558	chip1
SNP_A-2045664	345800	0.9343	chip1
SNP_A-2115363	357565	1.4335	chip2
SNP_A-4300450	357736	0.831	chip2
SNP_A-2119797	406815	0.7315	chip1
SNP_A-2026692	412089	1.4934	chip2
SNP_A-2243411	423274	0.9013	chip1
SNP_A-4301399	435185	1.0773	chip2
SNP_A-4246806	435471	1.2253	chip2
SNP_A-4226530	435636	1.1567	chip1
SNP_A-2223619	436698	0.6817	chip2
SNP_A-1921017	436942	0.6313	chip2
SNP_A-2234969	439787	0.9041	chip2
SNP_A-1870627	443432	1.2361	chip1
SNP_A-4207811	444860	0.8375	chip1
SNP_A-2171074	447320	2.0603	chip1
SNP_A-2265764	496456	0.6772	chip1
SNP_A-2280764	499122	0.4318	chip2
SNP_A-4230837	506565	0.8373	chip1
SNP_A-1867181	512617	0.8207	chip2
SNP_A-1888570	512921	0.7514	chip2
SNP_A-2095532	514173	1.3515	chip2
SNP_A-2134679	528450	2.1434	chip1
SNP_A-2061542	538121	0.5504	chip2
SNP_A-1793028	539873	1.1732	chip1
SNP_A-1920688	539926	0.5061	chip1
SNP_A-2176098	540338	0.9612	chip1
SNP_A-1885897	543264	0.6591	chip1
SNP_A-4268943	545394	0.7387	chip2
SNP_A-1959764	546088	0.6719	chip2
SNP_A-4280791	547205	1.1867	chip2
SNP_A-1843572	547322	0.5824	chip2
SNP_A-1882354	547590	0.899	chip2
SNP_A-2164721	553936	0.8682	chip1
SNP_A-2236244	554079	0.854	chip1
SNP_A-1905377	556419	0.7745	chip2
SNP_A-2070529	558100	1.8726	chip1
SNP_A-2256603	558464	0.9546	chip1
SNP_A-1947396	574523	0.989	chip1
SNP_A-2220543	578726	1.3064	chip2
SNP_A-1893501	579743	0.6281	chip1
SNP_A-2233835	580023	0.9322	chip1
SNP_A-4192826	583554	0.9315	chip1
SNP_A-4225534	583990	0.9736	chip1
SNP_A-4295003	584741	1.2968	chip2
SNP_A-2121731	585125	0.748	chip2
SNP_A-4234588	590575	1.2127	chip1
SNP_A-2218112	592292	0.7198	chip2
SNP_A-2251214	593157	0.5363	chip2
SNP_A-1944961	597049	1.1175	chip2
SNP_A-1874328	597107	0.941	chip2
SNP_A-1910530	599326	0.7876	chip1
SNP_A-1931895	604031	1.4882	chip2
SNP_A-2082481	604168	0.9032	chip2
SNP_A-4268944	604210	0.3476	chip2
SNP_A-2269393	606686	0.7013	chip2
SNP_A-1892323	609754	0.8667	chip1
SNP_A-2112836	612531	0.4357	chip2
SNP_A-2060160	613259	0.5702	chip2
SNP_A-2068460	613470	0.4786	chip2
SNP_A-2109404	613588	1.8833	chip1
SNP_A-1900461	613798	0.7873	chip1
SNP_A-2219655	613935	2.3775	chip2
SNP_A-2116751	613976	0.6485	chip2
SNP_A-4249510	614034	0.6801	chip2
SNP_A-2068781	614524	0.8849	chip1
SNP_A-2166533	614581	1.0862	chip1
SNP_A-1891368	614678	1.7549	chip1
SNP_A-4239778	621528	0.4919	chip1
SNP_A-2166790	622028	1.5268	chip1
SNP_A-4204775	622116	1.3033	chip1
SNP_A-2258300	622146	0.6953	chip1
SNP_A-4219443	622550	0.725	chip1
SNP_A-4280597	624905	0.3787	chip2
SNP_A-2029877	625721	0.7174	chip2
SNP_A-4199578	627597	1.0563	chip1
SNP_A-2115031	627830	0.5976	chip2
SNP_A-1947773	628190	0.9762	chip2
SNP_A-4205113	633303	1.5097	chip1
SNP_A-4205977	633587	0.5836	chip1
SNP_A-1929043	636145	1.9061	chip1
SNP_A-4206669	636364	1.0433	chip1
SNP_A-1868306	640647	2.2101	chip2
SNP_A-2085881	640828	1.1103	chip2
SNP_A-4290171	641030	0.7593	chip2
SNP_A-2224644	641105	0.8675	chip2
SNP_A-4288850	641365	0.8026	chip2
SNP_A-2110039	641407	0.9012	chip2
SNP_A-4302932	641599	1.1851	chip2
SNP_A-2264697	649443	1.7344	chip1
SNP_A-1948915	649958	0.8466	chip1
SNP_A-1921344	654719	0.6675	chip1
SNP_A-1867334	658618	0.4094	chip1
SNP_A-2086059	671521	0.6747	chip1
