Probe_Set	Phy_position	CPA	chiptype
SNP_A-2295416	196767	1.5823	chip2
SNP_A-2077094	201447	1.393	chip1
SNP_A-2302629	207140	1.6918	chip1
SNP_A-2174490	211659	1.738	chip2
SNP_A-2063795	214393	1.231	chip2
SNP_A-1924384	220368	0.7119	chip1
SNP_A-2027595	221980	0.661	chip2
SNP_A-1795328	222598	2.0819	chip2
SNP_A-1782778	232112	0.825	chip1
SNP_A-2258306	233987	1.1448	chip1
SNP_A-4232138	234129	1.5469	chip1
SNP_A-1899206	234197	1.4064	chip1
SNP_A-4253963	242318	1.1023	chip2
SNP_A-1810041	242851	0.7207	chip2
SNP_A-1854082	244010	2.2485	chip2
SNP_A-4255442	246714	2.2626	chip2
SNP_A-4288721	247030	2.3303	chip2
SNP_A-2033704	252234	1.5206	chip2
SNP_A-1907086	260514	0.6718	chip2
SNP_A-2214054	260715	0.8222	chip2
SNP_A-2078668	273928	1.8418	chip1
SNP_A-1784378	288224	0.9055	chip2
SNP_A-1911078	326332	0.5455	chip2
SNP_A-2001624	329943	1.7439	chip2
SNP_A-2104234	354390	1.296	chip2
SNP_A-2188173	356710	0.5603	chip1
SNP_A-1805781	361265	1.3954	chip2
SNP_A-2181465	367795	0.8699	chip2
SNP_A-2224226	373554	1.0608	chip2
SNP_A-1841926	430343	0.9429	chip1
SNP_A-2113659	486073	0.9997	chip2
SNP_A-2258027	555840	1.0904	chip2
SNP_A-2238327	563554	1.026	chip2
SNP_A-1926594	567684	1.0063	chip2
SNP_A-2233442	610599	0.8865	chip2
SNP_A-1786205	631991	2.9163	chip2
SNP_A-2077745	646845	0.972	chip2
SNP_A-2001623	653463	2.6919	chip2
SNP_A-4240093	662443	0.469	chip1
SNP_A-1812854	668561	1.3236	chip1
SNP_A-2100287	678804	1.4481	chip2
SNP_A-2284683	699861	0.9752	chip2
SNP_A-1797583	723072	0.5126	chip2
SNP_A-4302563	723609	1.435	chip2
SNP_A-1894850	723639	0.6138	chip1
SNP_A-4292446	732375	0.8347	chip2
SNP_A-1784874	732508	1.0731	chip1
SNP_A-1791893	739776	2.4553	chip2
SNP_A-2021056	740849	1.2554	chip2
SNP_A-2115377	745659	0.605	chip1
SNP_A-2245245	762982	0.9112	chip2
SNP_A-2245613	815777	0.9925	chip2
SNP_A-4281698	830034	2.1126	chip2
SNP_A-1811114	878150	0.7547	chip1
SNP_A-4297124	888518	0.4369	chip2
SNP_A-2175002	890809	1.5474	chip1
SNP_A-2109022	896708	0.696	chip2
SNP_A-1926526	932344	0.8537	chip1
SNP_A-2113316	936070	0.5788	chip2
SNP_A-4251557	936484	1.0162	chip2
SNP_A-2023965	936985	0.9068	chip2
SNP_A-4284066	940293	0.8498	chip2
SNP_A-4289371	943014	0.8026	chip2
SNP_A-1848083	948566	1.4776	chip1
SNP_A-1931135	948789	1.723	chip1
SNP_A-2306953	953980	0.8164	chip1
SNP_A-2163666	954271	1.6012	chip1
SNP_A-4293041	960607	0.808	chip2
SNP_A-4217714	966019	1.2669	chip1
SNP_A-2218049	982691	1.2275	chip2
SNP_A-2077503	995108	1.1306	chip1
SNP_A-4249002	1034938	1.4779	chip2
SNP_A-2216032	1045879	2.3142	chip2
SNP_A-2161013	1051718	1.5161	chip2
SNP_A-4302553	1051781	1.1123	chip2
SNP_A-4197567	1052867	1.8337	chip1
SNP_A-2057756	1053149	0.5641	chip1
SNP_A-2311884	1053247	1.6058	chip1
SNP_A-2196986	1053767	0.8048	chip2
SNP_A-2210372	1094626	0.7914	chip1
SNP_A-1930206	1101164	0.5953	chip1
SNP_A-2153205	1101474	1.195	chip1
SNP_A-4244309	1205948	1.5131	chip2
SNP_A-2226480	1215379	1.048	chip2
SNP_A-2196151	1242752	0.5395	chip1
SNP_A-4222406	1253225	0.4285	chip1
SNP_A-1803473	1253327	1.5171	chip1
SNP_A-2146750	1258853	1.3051	chip1
SNP_A-2106254	1260916	0.6561	chip1
SNP_A-2267037	1282405	0.6794	chip1
SNP_A-1876389	1285488	0.7527	chip1
SNP_A-2074910	1304914	0.956	chip1
SNP_A-2080436	1321818	0.6288	chip1
SNP_A-4229545	1325150	1.0057	chip1
SNP_A-4193618	1326427	1.4701	chip1
SNP_A-4299159	1337340	0.3455	chip2
SNP_A-1946026	1345412	0.9761	chip1
SNP_A-1928363	1346492	1.576	chip1
SNP_A-2082168	1355978	1.1304	chip1
SNP_A-2306758	1359205	1.0305	chip1
SNP_A-4242623	1365307	0.8519	chip2
SNP_A-4295267	1391955	1.6218	chip2
SNP_A-2073039	1398572	1.0812	chip2
SNP_A-2172740	1454360	0.8197	chip1
SNP_A-1787902	1455660	1.2535	chip2
SNP_A-2297908	1465814	1.6117	chip2
SNP_A-2052992	1476557	0.5192	chip1
SNP_A-2164346	1489585	1.1831	chip1
SNP_A-1932277	1490258	1.0687	chip1
SNP_A-2223209	1493105	0.7947	chip1
SNP_A-4241193	1494093	1.9099	chip1
SNP_A-4245981	1552822	3.1111	chip2
SNP_A-4299737	1557846	0.9108	chip2
SNP_A-4217785	1564805	2.17	chip1
SNP_A-4304038	1568080	1.777	chip2
SNP_A-4249814	1576435	1.3934	chip2
SNP_A-2184762	1577360	1.5806	chip1
SNP_A-1887099	1581939	1.1706	chip1
SNP_A-4248539	1583872	1.9506	chip2
SNP_A-4241976	1586252	1	chip2
SNP_A-2186195	1588987	1.2426	chip1
SNP_A-2113220	1591537	1.9508	chip2
SNP_A-2141337	1593789	1.3561	chip2
SNP_A-2140167	1594720	1.3923	chip1
SNP_A-4199081	1594825	1.1448	chip1
SNP_A-4246581	1601481	1.0671	chip2
SNP_A-2160834	1605417	1.4832	chip1
SNP_A-2304052	1606463	1.8298	chip2
SNP_A-2028326	1607381	1.6132	chip2
SNP_A-4291712	1610081	2.8469	chip2
SNP_A-1843666	1615884	1.885	chip1
SNP_A-4241194	1622874	0.6843	chip1
SNP_A-2295480	1623722	0.9976	chip2
SNP_A-1784654	1626863	1.7782	chip2
SNP_A-1845545	1627800	1.7913	chip1
SNP_A-2234357	1628402	2.0364	chip2
SNP_A-4302474	1628592	1.4021	chip2
SNP_A-1790555	1628849	2.0895	chip2
SNP_A-1904552	1629410	1.284	chip1
SNP_A-2269690	1633498	2.1908	chip1
SNP_A-2180523	1633927	0.4731	chip1
SNP_A-2286555	1637601	0.7187	chip1
SNP_A-4240137	1637803	1.1911	chip1
SNP_A-4251981	1640140	0.7921	chip2
SNP_A-2271444	1652592	1.3033	chip2
SNP_A-2093601	1658631	1.243	chip1
SNP_A-4259482	1664285	1.3617	chip2
SNP_A-4304176	1673239	1.4222	chip2
SNP_A-2114925	1673325	3.2079	chip2
SNP_A-4254550	1690808	1.2644	chip2
SNP_A-2300431	1708562	1.3985	chip1
SNP_A-1828405	1717132	1.4859	chip2
SNP_A-2006877	1774671	0.6637	chip1
SNP_A-2253341	1793532	1.0448	chip2
SNP_A-2166844	1794942	1.0055	chip2
SNP_A-4259853	1797530	2.1947	chip2
SNP_A-4252799	1798131	0.9293	chip2
SNP_A-2203101	1798403	1.2338	chip2
SNP_A-1904191	1811147	1.0216	chip1
SNP_A-4297222	1854016	1.1946	chip2
SNP_A-4205841	1863391	1.6625	chip1
SNP_A-2236937	1865582	0.8118	chip2
SNP_A-4268289	1900778	0.6924	chip2
SNP_A-2164992	1912680	2.2799	chip2
SNP_A-2194872	1923847	1.2734	chip2
SNP_A-1931524	1932882	0.8509	chip2
SNP_A-1943369	1935694	1.1934	chip2
SNP_A-2042863	1938225	1.1541	chip2
SNP_A-4303362	1941487	0.6367	chip2
SNP_A-1847365	1941703	0.9166	chip2
SNP_A-2285088	1950551	0.7547	chip2
SNP_A-4301486	1977651	0.8455	chip2
SNP_A-2177222	2006875	0.9129	chip2
SNP_A-1811408	2010508	1.7818	chip2
SNP_A-2100090	2043796	0.5602	chip1
SNP_A-4220347	2044487	0.7686	chip1
SNP_A-4251724	2052375	2.0637	chip2
SNP_A-1812010	2057893	1.034	chip1
SNP_A-1784086	2075695	0.7101	chip2
SNP_A-4232586	2094715	0.6006	chip1
SNP_A-2222924	2112789	1.3794	chip2
SNP_A-4253966	2113620	1.1602	chip2
SNP_A-1870619	2114097	1.4338	chip1
SNP_A-2313355	2126350	1.609	chip2
SNP_A-4302409	2177516	0.9816	chip2
SNP_A-1861510	2179936	1.2198	chip2
SNP_A-2194124	2197791	1.2061	chip2
SNP_A-2151950	2197848	0.5991	chip2
SNP_A-2073153	2197897	0.5519	chip2
SNP_A-2101944	2201921	1.0326	chip1
SNP_A-2170907	2225766	1.0753	chip2
SNP_A-4242618	2226817	1.8598	chip2
SNP_A-1921884	2251256	1.0228	chip2
SNP_A-2092334	2254835	0.9254	chip2
SNP_A-4286955	2255611	0.6519	chip2
SNP_A-1910627	2256757	1.0822	chip1
SNP_A-1893093	2266210	1.6791	chip1
SNP_A-2058196	2267181	1.9173	chip2
SNP_A-2276589	2267446	1.4574	chip2
SNP_A-4243081	2277542	0.6344	chip2
SNP_A-2181241	2296398	0.9646	chip2
SNP_A-2122448	2298308	1.2283	chip2
SNP_A-2283063	2305354	2.0458	chip1
SNP_A-2311596	2315708	1.6223	chip2
SNP_A-2264912	2323953	1.1571	chip1
SNP_A-1885715	2352598	0.777	chip2
SNP_A-4272438	2387173	0.6462	chip2
SNP_A-2312911	2397565	1.3968	chip1
SNP_A-4257005	2442696	0.6901	chip2
SNP_A-2199433	2455394	2.3195	chip1
SNP_A-2063010	2459062	1.5377	chip2
SNP_A-2111327	2481124	0.6365	chip1
SNP_A-2279707	2483474	1.5102	chip1
SNP_A-1824380	2483882	0.5562	chip1
SNP_A-2286096	2483937	2.073	chip1
SNP_A-2147212	2484579	0.8503	chip1
SNP_A-2290028	2484809	0.8022	chip1
SNP_A-2248126	2484900	1.2137	chip1
SNP_A-2188014	2486738	1.434	chip1
SNP_A-2067461	2489867	0.5483	chip1
SNP_A-1905948	2507085	0.8482	chip2
SNP_A-2217853	2507306	2.0077	chip2
SNP_A-2178289	2525559	0.6665	chip2
SNP_A-1810825	2549107	0.863	chip2
SNP_A-2108877	2589728	0.7256	chip1
SNP_A-2045452	2590291	0.996	chip1
SNP_A-4288827	2594657	0.7923	chip2
SNP_A-1845199	2597705	1.1044	chip1
SNP_A-2089816	2600056	2.2291	chip1
SNP_A-2096384	2603196	0.6256	chip2
SNP_A-2070173	2605095	1.4234	chip2
SNP_A-2264175	2630151	0.6789	chip2
SNP_A-4254887	2630257	0.6481	chip2
SNP_A-2204636	2634221	1.0901	chip1
SNP_A-4301585	2642440	2.3135	chip2
SNP_A-2244304	2653320	0.9495	chip2
SNP_A-1859784	2656737	1.6142	chip2
SNP_A-4248246	2667398	1.3724	chip2
SNP_A-2279904	2672031	1.0216	chip1
SNP_A-2167641	2672108	0.9563	chip1
SNP_A-1860502	2673627	0.5688	chip1
SNP_A-2137721	2673869	0.576	chip1
SNP_A-2222217	2680180	1.2358	chip1
SNP_A-4192785	2685916	1.8379	chip1
SNP_A-2185200	2687761	1.4451	chip1
SNP_A-2139714	2692602	0.8469	chip1
SNP_A-4242308	2700435	0.6734	chip2
SNP_A-2305877	2704944	0.7788	chip2
SNP_A-2155585	2705591	1.1837	chip2
SNP_A-4243228	2707120	2.9103	chip2
SNP_A-2170993	2707279	2.1728	chip2
SNP_A-4241656	2708706	0.4673	chip2
SNP_A-2281097	2717317	1.7877	chip1
SNP_A-4302062	2729947	0.9321	chip2
SNP_A-1819033	2731415	1.3905	chip1
SNP_A-2247632	2732348	1.1519	chip1
SNP_A-4288131	2732635	2.153	chip2
SNP_A-1792349	2732816	1.5336	chip2
SNP_A-2237667	2733024	1.1259	chip2
SNP_A-2138827	2739224	1.1853	chip2
SNP_A-2078818	2741967	0.9886	chip1
SNP_A-1829337	2742118	0.9103	chip1
SNP_A-2219364	2746595	2.064	chip2
SNP_A-2186983	2746739	0.5108	chip2
SNP_A-1861793	2764098	2.2209	chip2
SNP_A-4301076	2777641	1.0265	chip2
SNP_A-2306355	2780438	1.4928	chip1
SNP_A-2301145	2781804	1.6179	chip2
SNP_A-2176134	2782775	0.7113	chip2
SNP_A-4281714	2783179	0.7579	chip2
SNP_A-4302119	2783193	1.0877	chip2
SNP_A-2203798	2788117	0.8531	chip2
SNP_A-1905847	2794201	0.5704	chip2
SNP_A-2299737	2794989	1.0539	chip2
SNP_A-2207071	2801017	0.4528	chip1
SNP_A-2195601	2814194	1.0728	chip2
SNP_A-2115624	2818735	0.9391	chip1
SNP_A-2128672	2826741	1.6043	chip2
SNP_A-1866128	2834275	0.7184	chip1
SNP_A-1932771	2852376	1.2923	chip1
SNP_A-2211163	2852889	0.6659	chip1
SNP_A-2284964	2858681	1.7981	chip1
SNP_A-2173614	2865232	0.4412	chip2
SNP_A-2006973	2876762	0.73	chip2
SNP_A-4243361	2876859	0.6348	chip2
SNP_A-4274138	2879069	1.0697	chip2
SNP_A-2163041	2882491	0.9845	chip2
SNP_A-2105759	2893422	0.7519	chip2
SNP_A-1846158	2917788	0.9319	chip2
SNP_A-2076448	2924477	1.1704	chip2
SNP_A-2177536	2937298	0.8608	chip1
SNP_A-2006982	2937407	1.2567	chip1
SNP_A-4247234	2943276	0.7946	chip2
SNP_A-2042409	2943352	0.7374	chip2
SNP_A-1941345	2954752	2.1263	chip1
SNP_A-4258853	2966497	1.1867	chip2
