Probe_Set	Phy_position	CPA	chiptype
SNP_A-1712859	239391	0.8942	chip2
SNP_A-1733908	240609	1.3908	chip2
SNP_A-1688062	240889	0.8211	chip2
SNP_A-1646310	254519	0.5556	chip2
SNP_A-1708129	305185	1.7362	chip1
SNP_A-1673574	306117	1.0124	chip2
SNP_A-1715867	306217	0.8139	chip2
SNP_A-1684486	306247	0.9738	chip2
SNP_A-1748106	316130	1	chip1
SNP_A-1748412	317365	1.005	chip1
SNP_A-1642938	336887	1.292	chip1
SNP_A-1643050	336963	0.7424	chip1
SNP_A-1644553	337683	1.4115	chip1
SNP_A-1644831	337924	1.0892	chip1
SNP_A-1689298	338205	0.6254	chip2
SNP_A-1711134	338303	1.101	chip2
SNP_A-1702881	338708	1.2322	chip2
SNP_A-1715463	341558	0.4433	chip2
SNP_A-1679508	378502	0.9646	chip2
SNP_A-1733476	378900	1.0508	chip2
SNP_A-1713436	378955	1.5919	chip2
SNP_A-1675988	385025	0.7964	chip2
SNP_A-1737575	439798	0.5104	chip2
SNP_A-1667822	451505	0.9921	chip2
SNP_A-1660301	468153	1	chip2
SNP_A-1658262	468530	0.6087	chip2
SNP_A-1754992	507715	1.6489	chip2
SNP_A-1743631	508675	1.0916	chip2
SNP_A-1718939	553628	1	chip2
SNP_A-1719253	559992	0.7915	chip2
SNP_A-1645391	572347	2.6326	chip1
SNP_A-1646811	572371	0.6026	chip1
SNP_A-1647009	572866	1.4855	chip1
SNP_A-1647123	573025	1.7582	chip1
SNP_A-1647359	575072	1	chip1
SNP_A-1703851	582718	0.789	chip2
SNP_A-1756212	582757	0.6395	chip2
SNP_A-1723582	582889	1.1396	chip2
SNP_A-1661850	584262	1	chip2
SNP_A-1712367	586826	1	chip2
SNP_A-1670854	616876	1.2814	chip2
SNP_A-1715999	617672	1.4889	chip2
SNP_A-1723818	617802	1.4392	chip2
SNP_A-1711827	629147	1.3036	chip1
SNP_A-1753364	639750	1	chip1
SNP_A-1753524	640373	1.158	chip1
SNP_A-1643080	646765	1.8174	chip1
SNP_A-1646866	647092	1.5318	chip2
SNP_A-1694854	673299	0.8244	chip1
SNP_A-1757485	721332	1.2502	chip2
SNP_A-1753497	728940	1.0869	chip2
SNP_A-1644360	763376	1.2442	chip2
SNP_A-1690945	782987	0.9853	chip1
SNP_A-1692311	783611	1	chip1
SNP_A-1696243	801618	0.7639	chip1
SNP_A-1742912	834098	1.4389	chip1
SNP_A-1746180	854122	0.9892	chip2
SNP_A-1656065	854834	1.0474	chip2
