Probe_Set	Phy_position	CPA	chiptype
SNP_A-1647812	93683	0.6797	chip2
SNP_A-1663508	93917	0.582	chip2
SNP_A-1669702	132045	0.6358	chip1
SNP_A-1669808	132190	1.0299	chip1
SNP_A-1682296	146280	0.6781	chip2
SNP_A-1718914	165786	1.0352	chip1
SNP_A-1719052	165807	1.0157	chip1
SNP_A-1644134	205695	1	chip2
SNP_A-1717828	331859	0.7601	chip1
SNP_A-1717940	331898	1.637	chip1
SNP_A-1718062	332068	0.758	chip1
SNP_A-1652659	498351	0.5381	chip1
SNP_A-1662691	546377	0.8427	chip1
SNP_A-1663139	546804	1.7036	chip1
SNP_A-1704067	661471	2.042	chip2
SNP_A-1653259	841552	1	chip1
SNP_A-1653363	842330	1	chip1
SNP_A-1700436	872280	1.0729	chip2
SNP_A-1677732	1034157	1.3605	chip2
SNP_A-1753030	1055705	0.6421	chip1
SNP_A-1754319	1055768	1.8021	chip1
SNP_A-1754439	1056227	1.5767	chip1
SNP_A-1756626	1075963	1.0122	chip1
SNP_A-1641986	1080279	0.4268	chip1
SNP_A-1644249	1094871	0.7611	chip1
SNP_A-1644365	1095178	1.4578	chip1
SNP_A-1646247	1102632	1.0668	chip1
SNP_A-1647725	1103563	1	chip1
SNP_A-1663469	1156438	0.6744	chip1
SNP_A-1687068	1224606	0.6815	chip2
SNP_A-1735913	1252554	0.7085	chip2
SNP_A-1699473	1269704	0.8759	chip2
SNP_A-1684288	1376941	1.7107	chip2
SNP_A-1725287	1395614	1.8719	chip1
SNP_A-1670121	1407603	1.3364	chip2
SNP_A-1727225	1413851	1.5242	chip1
SNP_A-1695683	1471239	0.9151	chip2
SNP_A-1657722	1471285	0.9717	chip2
SNP_A-1712054	1568271	1.5865	chip1
SNP_A-1698351	1626903	0.7829	chip2
SNP_A-1714837	1627431	1.4091	chip2
SNP_A-1720872	1636194	0.6166	chip1
SNP_A-1651883	1732419	0.9238	chip1
SNP_A-1653169	1736465	0.9811	chip1
SNP_A-1682374	1771722	0.8853	chip2
SNP_A-1710926	1771746	2.0313	chip2
SNP_A-1719445	1805181	1.4002	chip2
SNP_A-1702496	1819208	1.0268	chip1
SNP_A-1703766	1819238	1.0693	chip1
SNP_A-1751491	1834209	1.8083	chip2
SNP_A-1698797	1867989	1.8978	chip2
SNP_A-1731345	1868305	1	chip2
SNP_A-1727557	1868402	1.2831	chip2
SNP_A-1698287	1868732	1.852	chip2
SNP_A-1674585	1916360	0.8468	chip2
SNP_A-1710071	1926624	0.7911	chip2
SNP_A-1645879	1957306	0.7789	chip1
SNP_A-1649083	1985971	0.8121	chip1
SNP_A-1734082	1999243	1.7478	chip2
SNP_A-1652665	2005287	2.0405	chip1
SNP_A-1705230	2104190	0.8246	chip1
SNP_A-1706556	2104543	0.5437	chip1
SNP_A-1649972	2203745	0.5979	chip2
SNP_A-1723094	2225131	1.0911	chip2
SNP_A-1695336	2313149	1.3015	chip1
SNP_A-1755668	2369429	1.7883	chip2
SNP_A-1643001	2369478	1	chip2
SNP_A-1677428	2369887	1.5333	chip2
SNP_A-1753601	2370692	1.6965	chip2
SNP_A-1745624	2381423	0.9082	chip2
SNP_A-1651566	2381572	0.8807	chip2
SNP_A-1720832	2399245	1.0535	chip1
SNP_A-1726165	2421629	1.662	chip1
SNP_A-1642477	2442797	1.0308	chip2
SNP_A-1743885	2449181	1.5051	chip2
SNP_A-1696580	2493406	0.5194	chip2
SNP_A-1703414	2497139	0.712	chip1
SNP_A-1707410	2536609	1.3257	chip1
SNP_A-1708822	2536770	1.3455	chip1
SNP_A-1708960	2536797	2.0848	chip1
SNP_A-1709136	2538005	0.9318	chip1
SNP_A-1684136	2580141	0.8479	chip2
SNP_A-1716332	2587421	1.6043	chip1
SNP_A-1666552	2600712	1.5808	chip2
SNP_A-1656054	2647666	0.6605	chip1
SNP_A-1658007	2658111	0.6987	chip1
SNP_A-1711086	2815157	0.7889	chip2
SNP_A-1738160	3197527	1.1393	chip2
SNP_A-1652876	3238354	1.3809	chip2
SNP_A-1730717	3272144	1.1468	chip2
SNP_A-1688839	3305791	1.163	chip1
SNP_A-1692587	3331140	0.5502	chip1
SNP_A-1753787	3410784	0.6616	chip2
SNP_A-1651408	3461850	0.9637	chip2
SNP_A-1686070	3559945	1.9003	chip2
SNP_A-1757783	3604597	0.9349	chip2
SNP_A-1695755	3605364	1.0921	chip2
SNP_A-1641766	3638603	1	chip1
SNP_A-1645335	3647665	0.6263	chip1
SNP_A-1685526	3657456	1.5559	chip2
SNP_A-1677084	3658449	0.7985	chip2
SNP_A-1752717	3660210	1	chip2
SNP_A-1735522	3711604	0.8425	chip2
SNP_A-1671782	3711913	1.1198	chip2
SNP_A-1684512	3712450	1.4776	chip2
SNP_A-1751575	3722621	2.2587	chip2
SNP_A-1692948	3730037	0.6533	chip2
SNP_A-1704654	3737732	0.6384	chip1
SNP_A-1745924	3757562	1.1261	chip2
SNP_A-1758624	3788561	0.5762	chip2
SNP_A-1698265	3793322	1.9654	chip2
SNP_A-1753940	3797061	0.9442	chip1
SNP_A-1754050	3797134	0.7559	chip1
SNP_A-1755383	3802327	1.1511	chip1
SNP_A-1755873	3808627	0.5646	chip1
SNP_A-1756817	3811527	0.8404	chip2
SNP_A-1723624	3811676	0.5035	chip2
SNP_A-1707423	3848219	0.5698	chip2
SNP_A-1684979	3870877	1.5147	chip1
SNP_A-1685339	3875819	0.7651	chip1
SNP_A-1691823	3890871	1.1398	chip1
SNP_A-1698875	3953126	1.3127	chip2
SNP_A-1682407	4028445	2.0826	chip1
SNP_A-1647854	4059398	0.6445	chip2
SNP_A-1734939	4140574	1.4344	chip1
SNP_A-1743258	4190446	1.6796	chip1
SNP_A-1669438	4236210	0.9186	chip1
SNP_A-1707069	4261593	0.7302	chip2
SNP_A-1706668	4286346	0.6352	chip1
SNP_A-1708039	4286565	0.5738	chip1
SNP_A-1732842	4329293	0.5863	chip2
SNP_A-1678308	4364055	1	chip2
SNP_A-1644621	4392161	1.0826	chip1
SNP_A-1650025	4413748	1.219	chip1
SNP_A-1668739	4457860	1.101	chip2
SNP_A-1747243	4508425	2.5072	chip2
SNP_A-1698464	4515043	0.4364	chip1
SNP_A-1698572	4515709	0.7956	chip1
SNP_A-1741411	4538171	1.2482	chip2
SNP_A-1700709	4542655	0.6821	chip1
SNP_A-1750913	4558895	1	chip2
SNP_A-1705836	4569493	0.8385	chip1
SNP_A-1743706	4570482	1.4047	chip1
SNP_A-1743806	4571424	1.0205	chip1
SNP_A-1743942	4571564	1.6223	chip1
SNP_A-1644988	4593907	1.0262	chip2
SNP_A-1652594	4649348	0.8278	chip2
SNP_A-1737073	4649574	1.7651	chip2
SNP_A-1707265	4694220	1.7085	chip2
SNP_A-1697840	4723276	0.8288	chip1
SNP_A-1698184	4723930	1.5183	chip1
SNP_A-1736994	4737631	0.5828	chip1
SNP_A-1738366	4737986	1.0234	chip1
SNP_A-1740102	4745516	1.396	chip1
SNP_A-1689314	4756365	1.2773	chip2
SNP_A-1750630	4794562	1.4193	chip1
SNP_A-1674550	4802009	0.9095	chip1
SNP_A-1674666	4802120	0.743	chip1
SNP_A-1662642	4813791	0.6133	chip2
SNP_A-1681969	4817859	1.1232	chip1
SNP_A-1695497	4861546	0.7205	chip2
SNP_A-1742572	4898318	0.7669	chip1
SNP_A-1755156	4907076	1	chip2
SNP_A-1716465	4907389	1	chip2
SNP_A-1712785	4908220	1.7226	chip2
SNP_A-1666957	4914687	1	chip1
SNP_A-1751923	4919122	1.1827	chip2
SNP_A-1699119	4930531	0.3491	chip2
SNP_A-1651716	4930831	0.7746	chip2
SNP_A-1673809	4935368	0.715	chip1
SNP_A-1729916	4941861	0.9342	chip2
SNP_A-1745360	4951181	1	chip2
SNP_A-1682805	4975858	1.0956	chip1
SNP_A-1727543	4979204	0.7267	chip2
SNP_A-1750205	4988938	0.8139	chip2
SNP_A-1645114	4999453	1.4675	chip2
SNP_A-1731886	5013126	0.7683	chip1
SNP_A-1732006	5013223	1.2857	chip1
SNP_A-1732234	5013397	1.0834	chip1
SNP_A-1752880	5039110	1.3758	chip1
SNP_A-1753100	5041458	1	chip1
SNP_A-1753280	5042291	0.7945	chip1
SNP_A-1753420	5042360	1	chip1
SNP_A-1753514	5043202	0.8841	chip1
SNP_A-1751749	5080762	1.6016	chip2
SNP_A-1692248	5081022	1.3198	chip2
SNP_A-1641955	5082982	0.8694	chip2
SNP_A-1758410	5083919	0.8963	chip2
SNP_A-1716551	5103788	2.3848	chip2
SNP_A-1673992	5105592	1.5242	chip2
SNP_A-1703407	5106123	1.3542	chip2
SNP_A-1651358	5108476	0.7215	chip2
SNP_A-1691314	5114143	0.8541	chip2
SNP_A-1719841	5114495	0.9137	chip2
SNP_A-1753898	5144457	1.1665	chip1
SNP_A-1754185	5145801	0.8841	chip1
SNP_A-1679971	5163206	0.7079	chip1
SNP_A-1741801	5169766	1.4913	chip2
SNP_A-1683553	5170879	0.6284	chip1
SNP_A-1751965	5189690	1.0261	chip2
SNP_A-1686448	5245428	1.2203	chip2
SNP_A-1758174	5247470	1.0563	chip2
SNP_A-1693479	5247809	1.0399	chip2
SNP_A-1668486	5260067	1	chip2
SNP_A-1706353	5261654	1.6992	chip2
SNP_A-1677649	5282428	1	chip1
SNP_A-1678947	5284520	1	chip1
SNP_A-1666416	5331237	1.6769	chip2
SNP_A-1755840	5347079	1.0911	chip2
SNP_A-1676258	5347291	1	chip2
SNP_A-1714911	5348409	1	chip2
SNP_A-1734650	5363378	1.2843	chip2
SNP_A-1743655	5379126	1.0522	chip2
SNP_A-1664501	5431461	0.5114	chip1
SNP_A-1712525	5549726	0.9137	chip2
SNP_A-1729740	5552427	1.8254	chip2
SNP_A-1655675	5569309	0.8731	chip2
SNP_A-1727428	5578079	1.1903	chip1
SNP_A-1703531	5611810	0.9642	chip2
SNP_A-1693637	5617430	0.8168	chip2
SNP_A-1715341	5617555	1.1215	chip2
