Probe_Set	Phy_position	CPA	chiptype
SNP_A-1733255	250149	1	chip1
SNP_A-1665883	978629	0.9511	chip1
SNP_A-1678414	1500314	1.0971	chip2
SNP_A-1724159	1804162	1.2405	chip1
SNP_A-1663850	1844450	0.9956	chip2
SNP_A-1646603	1930883	1.9253	chip1
SNP_A-1653557	1999391	0.4358	chip1
SNP_A-1655805	2031652	1.1721	chip2
SNP_A-1647507	2194337	0.6451	chip1
SNP_A-1696000	2223328	1.4168	chip2
SNP_A-1703202	2486335	1	chip1
SNP_A-1753756	2573460	1	chip1
SNP_A-1755131	2574695	0.7345	chip1
SNP_A-1693316	2705543	0.9127	chip1
SNP_A-1732550	2738957	1.2174	chip2
SNP_A-1701527	2739316	0.6471	chip2
SNP_A-1675183	2740131	1.4321	chip2
SNP_A-1726352	2742157	0.8287	chip2
SNP_A-1660045	2747389	1	chip2
SNP_A-1750399	2747616	0.8404	chip2
SNP_A-1754305	2768817	0.8207	chip1
SNP_A-1672860	2777004	1.3771	chip2
SNP_A-1749689	2786729	1.1666	chip2
SNP_A-1697616	2871326	0.9826	chip1
SNP_A-1675863	2953320	0.5593	chip1
SNP_A-1676323	2973155	0.8125	chip1
SNP_A-1690071	3067896	0.6763	chip2
SNP_A-1737244	3099909	0.7616	chip1
SNP_A-1745546	3120090	0.6164	chip2
SNP_A-1744072	3124442	1.2087	chip1
SNP_A-1654039	3133925	1.5462	chip2
SNP_A-1724136	3162859	1.0667	chip2
SNP_A-1642613	3162961	1.4627	chip2
SNP_A-1692396	3186785	0.6075	chip2
SNP_A-1685766	3199333	0.9884	chip2
SNP_A-1693919	3202422	0.9738	chip2
SNP_A-1695061	3264779	1.0094	chip2
SNP_A-1710599	3301123	0.8397	chip1
SNP_A-1714771	3316151	1.2032	chip2
SNP_A-1677256	3317830	1.3204	chip2
SNP_A-1678886	3319038	0.8432	chip2
SNP_A-1740961	3374094	1.6842	chip2
SNP_A-1666808	3374382	1.1045	chip2
SNP_A-1752386	3375515	1.2628	chip1
SNP_A-1684642	3386476	1.0108	chip2
SNP_A-1744945	3387466	1.6952	chip2
SNP_A-1674601	3391404	0.8652	chip2
SNP_A-1703137	3411837	1.234	chip2
SNP_A-1648667	3426881	0.6407	chip1
SNP_A-1670201	3443070	0.6774	chip2
SNP_A-1735516	3460116	1.0907	chip2
SNP_A-1715413	3460648	1.2071	chip2
SNP_A-1678822	3460897	1	chip2
SNP_A-1645736	3487526	0.8904	chip2
SNP_A-1742434	3488259	1.2694	chip1
SNP_A-1742644	3488929	0.7196	chip1
SNP_A-1701617	3497742	1	chip2
SNP_A-1663092	3497801	0.7441	chip2
SNP_A-1731591	3498135	2.1749	chip2
SNP_A-1685779	3548845	1.4437	chip1
SNP_A-1694566	3583139	0.7273	chip1
SNP_A-1736892	3615009	0.9664	chip1
SNP_A-1691268	3657805	0.9228	chip2
SNP_A-1676848	3667286	1	chip2
