Probe_Set	Phy_position	CPA	chiptype
SNP_A-1713638	19208413	0.4186	chip2
SNP_A-1695161	19841990	1.5042	chip2
SNP_A-1711003	19852603	1.4517	chip1
SNP_A-1711181	19852668	1.5442	chip1
SNP_A-1711417	19852868	0.4684	chip1
SNP_A-1714692	19855501	0.7505	chip1
SNP_A-1717755	19915944	0.5591	chip2
SNP_A-1687995	19943075	1.6361	chip1
SNP_A-1713834	19988127	2.072	chip2
SNP_A-1729906	19989036	1.5294	chip2
SNP_A-1651282	20554844	1.1365	chip2
SNP_A-1687256	20555858	1.15	chip2
SNP_A-1672026	20556334	0.7955	chip2
SNP_A-1659920	20556643	0.6216	chip2
SNP_A-1680158	20567999	0.6619	chip2
SNP_A-1642713	20592297	1.0733	chip2
SNP_A-1659576	20689912	0.9695	chip2
SNP_A-1677486	21301783	0.8821	chip2
SNP_A-1669336	21306806	0.9797	chip1
SNP_A-1671133	21419154	1.0019	chip1
SNP_A-1674900	21446060	0.8121	chip1
SNP_A-1709351	21459780	1.6248	chip2
SNP_A-1756282	21490270	0.9663	chip2
SNP_A-1692266	21575498	0.3162	chip2
SNP_A-1659962	21588002	1	chip1
SNP_A-1736803	21597620	2.4123	chip2
SNP_A-1741383	21597810	1.1481	chip2
SNP_A-1660963	21598281	1.1121	chip2
SNP_A-1665215	21601298	1.0125	chip1
SNP_A-1647372	21646501	1.5263	chip2
SNP_A-1717976	21657901	0.7254	chip1
SNP_A-1738783	21661869	0.7468	chip2
SNP_A-1751313	21674230	0.8309	chip2
SNP_A-1656000	21719148	1	chip1
SNP_A-1716932	21802661	0.8414	chip1
SNP_A-1717108	21802980	1.1935	chip1
SNP_A-1734992	21855619	0.8331	chip2
SNP_A-1668262	21855703	0.7493	chip2
SNP_A-1729746	21855761	0.7127	chip2
SNP_A-1719069	21855811	1.1659	chip2
SNP_A-1653049	21873512	1.2358	chip1
SNP_A-1721109	21904433	0.9322	chip2
SNP_A-1663443	22065713	1.3339	chip1
SNP_A-1741311	22083695	0.9994	chip2
SNP_A-1668561	22085600	1	chip1
SNP_A-1657527	22151418	0.5578	chip1
SNP_A-1709694	22520553	1.1742	chip1
SNP_A-1708725	22527215	0.7574	chip2
SNP_A-1651467	22629682	0.6351	chip1
SNP_A-1651579	22629776	1.2265	chip1
SNP_A-1651739	22629880	0.5937	chip1
SNP_A-1685896	22678160	1.2799	chip2
SNP_A-1700595	22705973	0.8056	chip1
SNP_A-1723320	22761313	0.7597	chip2
SNP_A-1738853	22762706	0.7135	chip2
SNP_A-1754842	22792040	0.5908	chip2
SNP_A-1724573	23122733	1.2063	chip1
SNP_A-1677172	23139455	0.6792	chip2
SNP_A-1754274	23139577	1.3643	chip2
SNP_A-1650043	23153194	1	chip1
SNP_A-1653802	23169072	0.5652	chip2
SNP_A-1655054	23199211	1.0755	chip1
SNP_A-1658661	23250918	0.9325	chip1
SNP_A-1664223	23295536	1.1663	chip1
SNP_A-1704076	23304574	1	chip1
SNP_A-1750583	23325274	0.66	chip2
SNP_A-1713251	23325315	1	chip2
SNP_A-1709293	23325370	1.0779	chip2
SNP_A-1672598	23325412	0.549	chip2
SNP_A-1711271	23338712	1	chip1
SNP_A-1713322	23365544	1.251	chip1
SNP_A-1684522	23387069	0.7733	chip2
SNP_A-1716265	23395244	1	chip2
SNP_A-1677814	23395573	1.0594	chip2
SNP_A-1642272	23395922	0.6773	chip1
SNP_A-1656749	23560464	1	chip2
SNP_A-1677374	23582037	0.8481	chip2
SNP_A-1656551	23665751	0.4489	chip2
SNP_A-1700485	23688680	1.997	chip1
SNP_A-1753381	23754928	0.7999	chip2
SNP_A-1646672	23867899	1	chip2
SNP_A-1670463	23878559	0.563	chip1
SNP_A-1710310	23893833	1.1706	chip1
SNP_A-1652025	23979581	1.6965	chip1
SNP_A-1657172	24004685	0.9854	chip1
SNP_A-1739633	24006364	1.9595	chip2
SNP_A-1708745	24083426	0.7753	chip2
SNP_A-1753891	24165903	0.5443	chip2
SNP_A-1709420	24172593	0.617	chip1
SNP_A-1701543	24175402	0.6015	chip2
SNP_A-1747849	24175462	1.0219	chip2
SNP_A-1747013	24175622	0.8379	chip2
SNP_A-1741201	24175677	1.6952	chip2
SNP_A-1685980	24186704	0.7625	chip2
SNP_A-1747917	24187463	1	chip2
SNP_A-1738873	24187529	0.9716	chip2
SNP_A-1643945	24232763	1.4911	chip1
SNP_A-1644063	24232941	1	chip1
SNP_A-1649935	24272180	1.9131	chip1
SNP_A-1729418	24336592	1.7079	chip2
SNP_A-1705542	24374497	1	chip1
SNP_A-1708936	24384306	0.763	chip1
SNP_A-1709052	24385005	0.8501	chip1
SNP_A-1752570	24418502	0.8819	chip1
SNP_A-1754349	24428917	1.0512	chip1
SNP_A-1687241	24484827	0.8752	chip1
SNP_A-1658122	24495712	1.1243	chip2
SNP_A-1699342	24526963	0.8535	chip1
SNP_A-1691130	24534943	1.2894	chip2
SNP_A-1665394	24737820	0.9869	chip2
SNP_A-1747882	24764958	1.4248	chip1
SNP_A-1643698	24768832	0.9287	chip2
SNP_A-1705841	24833656	1.5234	chip2
SNP_A-1652622	24845173	1.536	chip2
SNP_A-1680937	24853171	0.9534	chip1
SNP_A-1682663	24859365	2.0978	chip1
SNP_A-1683047	24861760	1.2256	chip1
SNP_A-1683161	24862190	1.2045	chip1
SNP_A-1700211	24871590	0.6824	chip2
SNP_A-1721197	24872977	1	chip2
SNP_A-1747561	24899737	0.7834	chip2
SNP_A-1697799	24899817	1.0928	chip2
SNP_A-1753703	24899931	0.8893	chip2
SNP_A-1670105	24900185	1.1661	chip2
SNP_A-1707714	24902890	0.6429	chip1
SNP_A-1709738	24913908	1.257	chip1
SNP_A-1718306	24992741	1.0334	chip1
SNP_A-1755362	25000416	0.7606	chip2
SNP_A-1672618	25006309	0.6755	chip2
SNP_A-1667316	25039127	1	chip2
SNP_A-1673364	25040185	1	chip2
SNP_A-1651015	25043237	1.1079	chip1
SNP_A-1713265	25430180	1.16	chip2
SNP_A-1727689	25430569	1.059	chip2
SNP_A-1670422	25441728	0.9523	chip2
SNP_A-1690082	25517776	0.6076	chip1
SNP_A-1653624	25539791	1.019	chip2
SNP_A-1752715	25540093	1.0208	chip2
