Probe_Set	Phy_position	CPA	chiptype
SNP_A-1752387	180568	1.0404	chip2
SNP_A-1727971	181076	1	chip2
SNP_A-1733222	181226	1.8011	chip2
SNP_A-1747929	217598	1.3794	chip2
SNP_A-1659972	228574	1.3608	chip1
SNP_A-1660070	228648	1.5878	chip1
SNP_A-1688084	229189	1	chip2
SNP_A-1666777	253427	1	chip1
SNP_A-1668752	271424	0.7975	chip1
SNP_A-1668946	272252	1.4386	chip1
SNP_A-1721917	338138	1.9172	chip1
SNP_A-1738100	405401	0.7868	chip2
SNP_A-1749385	411777	1	chip2
SNP_A-1666898	448148	0.9769	chip2
SNP_A-1680134	465465	1.549	chip2
SNP_A-1733888	497994	1.567	chip2
SNP_A-1696909	539908	0.9136	chip1
SNP_A-1681466	553664	0.7376	chip2
SNP_A-1713820	554000	0.8336	chip2
SNP_A-1721600	554419	1.3721	chip2
SNP_A-1715981	604843	0.8082	chip2
SNP_A-1668155	794885	1	chip1
SNP_A-1668347	795253	0.7973	chip1
SNP_A-1668461	795285	1.363	chip1
SNP_A-1668575	795383	1.2646	chip1
SNP_A-1748565	806716	1	chip2
SNP_A-1721038	863110	1	chip1
SNP_A-1724020	956750	0.7837	chip2
SNP_A-1655512	991302	0.5768	chip1
SNP_A-1655650	991436	1.2778	chip1
SNP_A-1657396	995639	1	chip1
SNP_A-1657491	995823	1	chip1
SNP_A-1658773	995853	1.8643	chip1
SNP_A-1696530	1021032	0.8144	chip2
SNP_A-1667517	1037318	0.7412	chip1
SNP_A-1651142	1057421	0.7157	chip2
SNP_A-1654091	1057647	1.4858	chip2
SNP_A-1709908	1073568	0.7038	chip1
SNP_A-1663816	1131057	1.0456	chip2
SNP_A-1651171	1132808	0.9668	chip1
SNP_A-1651661	1133262	1.1964	chip1
SNP_A-1660030	1142538	1.339	chip1
SNP_A-1655563	1258591	0.9927	chip2
SNP_A-1741355	1270907	0.6928	chip2
SNP_A-1714608	1303293	1	chip1
SNP_A-1699124	1466620	1.2233	chip1
SNP_A-1703100	1477325	1	chip1
SNP_A-1704440	1477542	1	chip1
SNP_A-1704592	1478011	0.6455	chip1
SNP_A-1756810	1585073	0.6302	chip1
SNP_A-1757010	1585693	0.5921	chip1
SNP_A-1757126	1585785	1.4282	chip1
SNP_A-1643030	1589804	1.2735	chip1
SNP_A-1665629	1804452	0.5322	chip1
SNP_A-1665475	1804693	0.805	chip1
SNP_A-1665347	1804721	0.6343	chip1
SNP_A-1685261	1981169	0.6006	chip1
SNP_A-1650041	2091837	0.8128	chip1
SNP_A-1649927	2091894	1	chip1
SNP_A-1735645	2096466	2.2548	chip2
SNP_A-1756815	2096739	0.4805	chip2
SNP_A-1717223	2131936	1.3006	chip2
SNP_A-1678608	2149713	0.5461	chip2
SNP_A-1699999	2150100	1.1002	chip2
SNP_A-1648550	2150810	1.2061	chip2
SNP_A-1650711	2190552	0.7534	chip1
