Probe_Set	Phy_position	CPA	chiptype
SNP_A-1681161	48603	0.6439	chip1
SNP_A-1737140	109147	1.1954	chip1
SNP_A-1737238	109247	2.0001	chip1
SNP_A-1737424	109991	1.6738	chip1
SNP_A-1747176	132553	1	chip1
SNP_A-1747077	135814	0.8751	chip2
SNP_A-1749290	138852	0.9358	chip1
SNP_A-1673669	147542	1	chip1
SNP_A-1675236	147906	0.7835	chip1
SNP_A-1680711	166047	0.5784	chip1
SNP_A-1682173	166914	0.8809	chip1
SNP_A-1682599	170315	0.9264	chip1
SNP_A-1682719	170923	0.7432	chip1
SNP_A-1682831	170962	0.6177	chip1
SNP_A-1687723	186745	0.6266	chip1
SNP_A-1745818	198640	1.0663	chip2
SNP_A-1741639	198681	1.283	chip2
SNP_A-1741771	258039	1.355	chip2
SNP_A-1737379	258076	0.9942	chip2
SNP_A-1705389	258415	1.061	chip2
SNP_A-1670324	315536	1.7319	chip1
SNP_A-1755444	338254	1.1884	chip2
SNP_A-1673274	346160	0.7455	chip2
SNP_A-1685054	353069	0.8468	chip2
SNP_A-1696354	353639	1.4299	chip2
SNP_A-1660957	354841	1.0806	chip2
SNP_A-1680970	355341	0.5467	chip2
SNP_A-1695233	394143	1.2955	chip2
SNP_A-1645049	397639	1	chip1
SNP_A-1688233	413656	1.2113	chip1
SNP_A-1688367	413722	0.9473	chip1
SNP_A-1695352	426432	2.5841	chip1
SNP_A-1695592	426665	0.6667	chip1
SNP_A-1699088	442783	0.73	chip1
SNP_A-1702486	454004	1.6778	chip1
SNP_A-1702840	455209	1	chip1
SNP_A-1741156	464181	0.7128	chip1
SNP_A-1746215	483467	0.8889	chip1
SNP_A-1746349	483561	1.547	chip1
SNP_A-1746475	483933	1.1192	chip1
SNP_A-1649026	510673	1.0446	chip2
SNP_A-1749635	511037	0.842	chip2
SNP_A-1744291	529818	1.3976	chip2
SNP_A-1663228	540961	0.7091	chip2
SNP_A-1684331	579868	0.6819	chip1
SNP_A-1686267	584566	1.6151	chip1
SNP_A-1730825	653347	1.4886	chip2
SNP_A-1719336	676292	1	chip1
SNP_A-1725123	694554	0.7727	chip1
SNP_A-1727117	697831	0.7036	chip1
SNP_A-1727245	698042	1.5606	chip1
SNP_A-1728498	698428	1.6001	chip1
SNP_A-1728612	698460	1	chip1
SNP_A-1728800	698755	0.4706	chip1
SNP_A-1728898	698796	0.9895	chip1
SNP_A-1729026	698937	0.6031	chip1
SNP_A-1729143	699329	1.1682	chip1
SNP_A-1732402	711227	1.0389	chip1
SNP_A-1659767	779597	1.2096	chip1
SNP_A-1659964	780001	1	chip1
SNP_A-1758386	781930	1.7423	chip2
SNP_A-1668297	820579	1.1662	chip1
SNP_A-1687839	855594	1.1204	chip1
SNP_A-1738740	890731	1	chip1
SNP_A-1744157	895346	1.7964	chip2
SNP_A-1743728	928915	1.3549	chip1
SNP_A-1747300	946883	0.8371	chip1
SNP_A-1747486	947112	0.7202	chip1
SNP_A-1750940	966967	0.6683	chip1
