Probe_Set	Phy_position	CPA	chiptype
SNP_A-1716816	208367	1.1214	chip1
SNP_A-1716942	208629	0.7864	chip1
SNP_A-1718350	208831	0.8279	chip1
SNP_A-1666782	260504	1	chip2
SNP_A-1719127	260868	2.1985	chip2
SNP_A-1752201	261214	1.4178	chip2
SNP_A-1668813	367518	2.692	chip2
SNP_A-1643736	392014	2.305	chip2
SNP_A-1651170	508696	1.4251	chip2
SNP_A-1692535	795603	0.7838	chip1
SNP_A-1755316	845362	1.0796	chip2
SNP_A-1687890	863636	1.4753	chip2
SNP_A-1669859	1674184	1.2046	chip2
SNP_A-1682530	1677351	0.8154	chip2
SNP_A-1747384	1724278	1.0268	chip1
SNP_A-1750886	1738594	1.2677	chip1
SNP_A-1689409	1816661	1.1407	chip1
SNP_A-1689511	1817128	1.3983	chip1
SNP_A-1689641	1817532	0.673	chip1
SNP_A-1652172	1820250	1.2269	chip2
SNP_A-1675736	1892458	0.8545	chip2
SNP_A-1751523	1892498	1.2396	chip2
SNP_A-1670823	1903220	0.7049	chip1
SNP_A-1670967	1903563	0.918	chip1
SNP_A-1752986	2028461	0.648	chip1
SNP_A-1753142	2029478	1.1555	chip1
SNP_A-1669617	2030575	1.1767	chip2
SNP_A-1708212	2043386	1.1821	chip2
SNP_A-1644379	2059779	1.0018	chip1
SNP_A-1644497	2060007	0.6201	chip1
SNP_A-1644615	2060035	1.014	chip1
SNP_A-1644711	2060114	0.5669	chip1
SNP_A-1675465	2159236	1.0204	chip2
SNP_A-1693062	2276959	0.9494	chip2
SNP_A-1737281	2284570	1.2261	chip2
SNP_A-1683591	2365456	0.7217	chip1
SNP_A-1734628	2373003	0.8968	chip2
SNP_A-1749439	2484374	1	chip2
SNP_A-1648312	2484728	1.1171	chip2
SNP_A-1740048	2550484	1.4797	chip1
SNP_A-1740332	2551479	2.3308	chip1
SNP_A-1718692	2613232	1.7359	chip1
SNP_A-1715289	2628174	1.0299	chip2
SNP_A-1668835	2628943	1.7573	chip2
SNP_A-1729245	2629577	1.0946	chip1
SNP_A-1749809	2657660	1.0847	chip2
SNP_A-1723712	2657686	1	chip2
SNP_A-1664236	2657903	1.6727	chip2
SNP_A-1648732	2664996	0.7844	chip2
SNP_A-1706906	2717214	1.4556	chip1
SNP_A-1710432	2739155	0.6937	chip1
SNP_A-1710554	2739258	2.4492	chip1
SNP_A-1697240	2855065	1.7801	chip2
SNP_A-1694777	2902436	1.0798	chip2
SNP_A-1706977	2972588	1	chip2
SNP_A-1746728	3017980	0.9395	chip1
SNP_A-1746884	3018303	1.1514	chip1
SNP_A-1746996	3018937	1	chip1
SNP_A-1748502	3023320	1.3678	chip1
SNP_A-1674890	3072701	0.6598	chip1
SNP_A-1681795	3097895	0.9332	chip1
SNP_A-1683699	3101932	1.0312	chip1
SNP_A-1651722	3116045	0.9884	chip2
SNP_A-1679029	3168837	1	chip1
SNP_A-1691489	3171802	1.925	chip1
SNP_A-1691741	3172423	0.6028	chip1
SNP_A-1693137	3172603	1.7851	chip1
SNP_A-1693418	3173517	1	chip1
SNP_A-1745603	3189229	1.728	chip1
SNP_A-1745867	3191553	0.8365	chip1
SNP_A-1741057	3201532	0.4876	chip2
SNP_A-1737605	3203829	0.8478	chip2
SNP_A-1695968	3227032	1.7182	chip1
SNP_A-1738556	3238711	1.1118	chip1
SNP_A-1678137	3274345	0.877	chip1
SNP_A-1691591	3303352	0.9752	chip1
SNP_A-1672264	3355116	1.0908	chip2
SNP_A-1739226	3426655	1.2883	chip1
SNP_A-1739328	3426818	0.6156	chip1
SNP_A-1738304	3490548	1.914	chip2
SNP_A-1652464	3582485	1	chip2
SNP_A-1728892	3610074	1.3209	chip1
SNP_A-1729022	3610671	1.3293	chip1
SNP_A-1730325	3611538	0.9866	chip1
SNP_A-1747670	3633223	1.3064	chip1
SNP_A-1747796	3633400	1.112	chip1
SNP_A-1754843	3662953	1	chip1
