Probe_Set	Phy_position	CPA	chiptype
SNP_A-1658549	86460	1	chip1
SNP_A-1658659	86555	1	chip1
SNP_A-1643135	95685	1.0844	chip2
SNP_A-1748257	117701	1.6105	chip2
SNP_A-1734968	161423	0.6876	chip2
SNP_A-1667902	161523	0.5413	chip2
SNP_A-1669428	166783	1.6083	chip1
SNP_A-1669546	167011	0.9149	chip1
SNP_A-1669686	168303	1.617	chip1
SNP_A-1670947	168757	0.695	chip1
SNP_A-1671055	169018	0.6419	chip1
SNP_A-1697158	200165	0.8215	chip2
SNP_A-1697340	200721	1.7801	chip2
SNP_A-1730843	546278	1.1921	chip2
SNP_A-1655167	642894	1.4956	chip2
SNP_A-1675086	649631	0.7322	chip1
SNP_A-1702909	691220	0.61	chip2
SNP_A-1647500	691827	1.147	chip2
SNP_A-1734892	774513	1.2007	chip2
SNP_A-1714865	867023	0.6908	chip2
SNP_A-1659077	915957	1.194	chip1
SNP_A-1660215	1048669	0.5526	chip2
SNP_A-1664614	1176093	1	chip2
SNP_A-1654694	1181837	1.1669	chip1
SNP_A-1654816	1182243	1.4407	chip1
SNP_A-1654922	1182390	1	chip1
SNP_A-1727214	1194412	1.1521	chip2
SNP_A-1744743	1220405	2.0846	chip2
SNP_A-1725538	1317198	0.8171	chip2
SNP_A-1715626	1319697	0.8198	chip1
SNP_A-1717662	1332298	1.4819	chip1
SNP_A-1646540	1354212	0.7436	chip2
SNP_A-1679564	1358582	1.5203	chip2
SNP_A-1675439	1358818	0.5823	chip2
SNP_A-1646717	1367846	0.7438	chip1
SNP_A-1655716	1420408	0.496	chip1
SNP_A-1744699	1421397	0.7219	chip2
SNP_A-1712119	1422405	1.1216	chip2
SNP_A-1696958	1466100	1.7458	chip2
SNP_A-1678257	1476038	1.2175	chip1
SNP_A-1744065	1490954	1.5074	chip2
SNP_A-1726910	1491066	1.0866	chip2
SNP_A-1660338	1607461	0.5223	chip1
SNP_A-1661933	1608689	0.6247	chip1
SNP_A-1754312	1610999	1.9384	chip2
SNP_A-1731217	1611539	0.7123	chip2
SNP_A-1679304	1629609	0.8652	chip2
SNP_A-1756893	1629929	1.437	chip2
SNP_A-1719826	1646963	1	chip1
SNP_A-1746432	1653474	1.5598	chip2
SNP_A-1726869	1674963	1.1369	chip1
SNP_A-1661214	1739920	1.158	chip1
SNP_A-1664383	1752466	1	chip1
SNP_A-1706300	1774988	1.615	chip1
SNP_A-1646447	1885475	0.9543	chip1
SNP_A-1650069	1908313	1.0106	chip1
SNP_A-1698440	1973036	0.9602	chip1
SNP_A-1703676	2022922	1.357	chip1
SNP_A-1706137	2094285	1.3322	chip2
SNP_A-1667302	2119630	1	chip2
SNP_A-1649128	2119649	1.1384	chip2
SNP_A-1702639	2119679	1.0791	chip2
SNP_A-1651382	2119927	1.7394	chip2
SNP_A-1647343	2144559	0.9827	chip1
SNP_A-1699664	2232440	1.148	chip1
SNP_A-1699812	2232776	0.7789	chip1
SNP_A-1706526	2248608	0.6488	chip1
SNP_A-1706694	2249308	0.7802	chip1
SNP_A-1724346	2266723	0.823	chip2
SNP_A-1710836	2338880	1.0908	chip2
SNP_A-1664109	2348503	0.6776	chip1
SNP_A-1751935	2388652	1.6189	chip2
SNP_A-1744973	2405788	1.9155	chip2
SNP_A-1511055	2405887	1.0298	chip2
SNP_A-1678926	2406160	0.7693	chip2
SNP_A-1645368	2419755	0.6546	chip2
SNP_A-1673331	2424631	1.1693	chip1
SNP_A-1711205	2424778	1.0201	chip1
SNP_A-1724097	2542190	0.9975	chip1
SNP_A-1724211	2542254	0.6551	chip1
SNP_A-1724333	2542502	1	chip1
SNP_A-1724441	2543515	1	chip1
SNP_A-1708716	2692438	2.0188	chip1
SNP_A-1682092	2746326	0.9044	chip2
SNP_A-1745528	2747040	0.964	chip2
SNP_A-1695854	2884204	1.6499	chip1
SNP_A-1679212	2942534	0.7793	chip2
SNP_A-1680244	2944423	1.3929	chip2
SNP_A-1698232	3235121	1.1087	chip1
SNP_A-1698374	3235142	1.7622	chip1
SNP_A-1698494	3235704	0.8696	chip1
SNP_A-1714687	3303228	0.6059	chip2
SNP_A-1754371	3381158	1.1199	chip1
SNP_A-1713301	3473701	2.1873	chip2
SNP_A-1653542	3482340	1.2381	chip2
SNP_A-1731032	3489633	1.2577	chip1
SNP_A-1732467	3492216	1.6403	chip1
SNP_A-1734365	3496089	1.3288	chip1
SNP_A-1716148	3562336	0.9812	chip1
SNP_A-1720425	3675970	1.5142	chip2
SNP_A-1667738	3676026	1.3042	chip2
SNP_A-1653410	3887140	0.9788	chip2
SNP_A-1686052	4141694	0.5905	chip2
SNP_A-1725623	4157772	1.7308	chip1
