Probe_Set	Phy_position	CPA	chiptype
SNP_A-1691939	99536	1.443	chip1
SNP_A-1692179	99750	1.4463	chip1
SNP_A-1694206	110632	1.3997	chip1
SNP_A-1697684	125751	1.0243	chip1
SNP_A-1697782	125959	1.1255	chip1
SNP_A-1697946	126089	1.7725	chip1
SNP_A-1739941	150610	1.4007	chip2
SNP_A-1718529	150800	0.6911	chip2
SNP_A-1650018	150878	0.991	chip2
SNP_A-1676538	172752	1.1231	chip2
SNP_A-1753494	179871	0.6677	chip1
SNP_A-1648650	197005	0.5689	chip2
SNP_A-1757894	197145	0.7657	chip2
SNP_A-1681409	230695	0.7686	chip1
SNP_A-1643129	374457	1.0611	chip2
SNP_A-1740531	476112	0.8544	chip2
SNP_A-1758103	476483	0.7974	chip2
SNP_A-1656127	494390	1.8802	chip2
SNP_A-1725886	495811	1.0287	chip2
SNP_A-1732501	508013	1.7081	chip1
SNP_A-1732613	508210	0.8854	chip1
SNP_A-1732777	509145	1.0011	chip1
SNP_A-1663955	540438	1.4609	chip1
SNP_A-1697273	627543	1.5912	chip1
SNP_A-1697383	628511	1.3475	chip1
SNP_A-1714709	732110	0.8007	chip2
SNP_A-1701411	732587	0.7584	chip2
SNP_A-1652764	733169	0.8227	chip2
SNP_A-1754827	744412	1.4576	chip1
SNP_A-1754949	745299	1.2191	chip1
SNP_A-1732860	778579	0.9803	chip2
SNP_A-1682605	809095	1.0688	chip1
SNP_A-1698909	818578	0.7346	chip2
SNP_A-1709997	820493	0.6422	chip2
SNP_A-1689479	860506	0.7745	chip1
SNP_A-1689776	860684	0.9126	chip1
SNP_A-1691031	860792	0.7035	chip1
SNP_A-1703943	896816	0.4668	chip2
SNP_A-1740292	943062	0.9477	chip1
SNP_A-1740496	944415	1.2414	chip1
SNP_A-1675718	945604	1.4317	chip2
SNP_A-1741924	947119	1.2378	chip1
SNP_A-1745543	956570	1.1767	chip1
SNP_A-1747416	964362	0.6463	chip1
SNP_A-1748850	965496	0.6178	chip1
SNP_A-1748966	966128	0.9494	chip1
SNP_A-1749148	966471	1.4664	chip1
SNP_A-1749442	967228	1.4934	chip1
SNP_A-1732443	970503	1	chip2
SNP_A-1675102	978291	2.1183	chip1
SNP_A-1677121	983522	1	chip1
SNP_A-1677281	983795	0.8894	chip1
SNP_A-1694569	1032946	1.0932	chip2
SNP_A-1693635	1051649	1.2128	chip2
SNP_A-1734735	1098685	1.5063	chip1
SNP_A-1705165	1099945	1.0366	chip2
SNP_A-1657772	1142381	1	chip2
SNP_A-1728682	1192930	0.6533	chip1
SNP_A-1683128	1222151	1.1507	chip2
SNP_A-1758079	1229242	1.0915	chip2
SNP_A-1678158	1263711	0.7908	chip2
SNP_A-1669864	1279409	1	chip1
SNP_A-1644708	1319276	1.1602	chip2
SNP_A-1681812	1320099	1.4527	chip2
SNP_A-1715476	1331696	1.5379	chip1
SNP_A-1726184	1416716	0.8754	chip2
SNP_A-1747377	1435940	0.6128	chip2
SNP_A-1710157	1478115	0.851	chip2
SNP_A-1718705	1571543	1.152	chip2
SNP_A-1679601	1576069	1.4593	chip1
SNP_A-1679713	1576556	0.6273	chip1
SNP_A-1707529	1669790	1.5084	chip2
SNP_A-1688846	1703178	0.8903	chip2
SNP_A-1701977	1704739	1	chip2
SNP_A-1674883	1720435	1.3549	chip2
SNP_A-1752397	1720462	0.8948	chip2
SNP_A-1678818	1720713	1.182	chip2
SNP_A-1747596	1728629	0.5779	chip1
SNP_A-1747718	1729095	0.7262	chip1
SNP_A-1665742	1730724	1.332	chip2
SNP_A-1671989	1741603	1.343	chip1
SNP_A-1673623	1746389	1.1865	chip1
SNP_A-1684141	1807321	1	chip1
SNP_A-1686113	1825107	1.6649	chip1
SNP_A-1687877	1836708	1.1391	chip1
SNP_A-1656311	1855107	1	chip2
SNP_A-1699461	1855715	1.7166	chip2
SNP_A-1678476	1863571	0.9425	chip2
SNP_A-1731812	1880353	1	chip1
SNP_A-1664637	1922094	1.4473	chip1
SNP_A-1665879	1922442	1.3456	chip1
SNP_A-1719233	2040233	1.9301	chip2
SNP_A-1671377	2047154	0.5784	chip1
SNP_A-1671481	2049971	0.5923	chip1
SNP_A-1679152	2053584	1.4719	chip2
SNP_A-1654845	2102886	1.3372	chip2
SNP_A-1720710	2141100	1	chip1
SNP_A-1662264	2144947	1.5751	chip2
SNP_A-1667644	2193824	1.6827	chip2
SNP_A-1731288	2204327	0.4014	chip1
SNP_A-1681182	2210343	0.7292	chip2
SNP_A-1666935	2358587	2.4996	chip1
SNP_A-1667033	2358791	0.9193	chip1
SNP_A-1747573	2382544	0.8718	chip2
SNP_A-1710903	2404288	1	chip1
SNP_A-1712806	2415569	0.808	chip1
SNP_A-1744107	2543144	0.8694	chip2
SNP_A-1677213	2552266	1.1112	chip1
SNP_A-1727012	2592537	0.9893	chip2
SNP_A-1690873	2616993	0.5853	chip1
SNP_A-1690535	2630903	0.7435	chip2
SNP_A-1743196	2669836	1.2718	chip1
SNP_A-1727134	2713210	0.8861	chip2
SNP_A-1690619	2713904	1.3526	chip2
SNP_A-1677785	2718075	1.6264	chip1
SNP_A-1730884	2763874	0.8264	chip1
SNP_A-1732166	2765713	1.2591	chip1
SNP_A-1670076	2832260	0.6802	chip1
SNP_A-1715950	2879640	0.9535	chip1
SNP_A-1655516	2961743	1	chip1
SNP_A-1656981	3031099	0.5734	chip2
SNP_A-1666229	3049695	0.5147	chip1
SNP_A-1681614	3095349	0.6043	chip2
SNP_A-1758817	3095604	1.381	chip2
SNP_A-1708775	3095782	1.1834	chip2
SNP_A-1662978	3096594	2.2356	chip2
SNP_A-1734874	3096870	1.0063	chip2
