Probe_Set	Phy_position	CPA	chiptype
SNP_A-1680172	259695	0.8693	chip2
SNP_A-1658244	267232	1.0864	chip2
SNP_A-1736137	281134	1	chip2
SNP_A-1718308	284953	0.8886	chip1
SNP_A-1718412	285540	0.8903	chip1
SNP_A-1720120	298491	1.6811	chip1
SNP_A-1741699	504032	0.7195	chip2
SNP_A-1652909	523331	1.1089	chip1
SNP_A-1701682	577223	0.7001	chip1
SNP_A-1707234	608409	1.0735	chip1
SNP_A-1708591	609170	1.0685	chip1
SNP_A-1672880	737115	1.1007	chip2
SNP_A-1680664	752872	0.5165	chip2
SNP_A-1693862	757343	1.2089	chip1
SNP_A-1693998	757395	0.7443	chip1
SNP_A-1735146	793721	0.9284	chip2
SNP_A-1752946	855214	0.7554	chip1
SNP_A-1756526	900983	0.8365	chip1
SNP_A-1756726	901291	1.1617	chip1
SNP_A-1757259	1065777	0.5711	chip2
SNP_A-1705025	1070790	1.3818	chip2
SNP_A-1665680	1071747	1	chip2
SNP_A-1699123	1074360	1.592	chip2
SNP_A-1653870	1081195	1.0498	chip2
SNP_A-1752353	1109203	1.0224	chip2
SNP_A-1659685	1234414	1.2426	chip1
SNP_A-1678268	1364007	0.8762	chip2
SNP_A-1751543	1365416	0.8317	chip2
SNP_A-1692887	1468154	0.885	chip1
SNP_A-1693065	1469049	1.6553	chip1
SNP_A-1693386	1474759	0.6615	chip1
SNP_A-1705402	1541814	1.678	chip1
SNP_A-1707544	1553135	0.647	chip1
SNP_A-1678842	1582023	0.9954	chip2
SNP_A-1754970	1582399	0.9209	chip2
SNP_A-1643611	1601165	1	chip2
SNP_A-1736543	1636744	1	chip2
SNP_A-1675820	1636899	1.2022	chip2
SNP_A-1681962	1654242	0.7803	chip2
SNP_A-1749992	1737749	1.4179	chip1
SNP_A-1753570	1746496	0.6174	chip1
SNP_A-1753764	1747289	0.9544	chip1
SNP_A-1683147	1785194	1.1753	chip1
SNP_A-1690024	1828096	0.7825	chip1
SNP_A-1690208	1828859	1	chip1
SNP_A-1735499	1862265	1.1782	chip1
SNP_A-1654789	1870480	1.1018	chip2
SNP_A-1739044	1881083	0.9756	chip1
SNP_A-1740800	1889620	0.6609	chip1
SNP_A-1673805	1913396	0.8007	chip1
SNP_A-1675202	1913557	0.7648	chip1
SNP_A-1675350	1913602	1.1656	chip1
SNP_A-1700391	1972527	0.5428	chip1
SNP_A-1705350	1995604	0.8626	chip1
SNP_A-1671010	2013899	0.9927	chip2
SNP_A-1705355	2014269	1.0601	chip2
SNP_A-1711214	2014591	0.5402	chip2
SNP_A-1734460	2074135	1.0464	chip2
SNP_A-1699390	2114063	1	chip1
SNP_A-1706336	2138650	0.5333	chip1
SNP_A-1706448	2139120	1	chip1
SNP_A-1706554	2139260	0.9454	chip1
SNP_A-1752082	2164490	1	chip1
SNP_A-1684323	2190068	0.9643	chip1
SNP_A-1684441	2190634	1.1198	chip1
SNP_A-1695155	2255199	1.1077	chip2
SNP_A-1687592	2283989	0.918	chip2
SNP_A-1749076	2331722	0.6851	chip1
SNP_A-1749223	2341845	1.6671	chip2
SNP_A-1680151	2363105	0.4884	chip1
SNP_A-1683829	2373461	1	chip1
SNP_A-1683929	2373883	1.1924	chip1
SNP_A-1748751	2381642	0.8586	chip2
SNP_A-1752323	2383152	0.6392	chip2
SNP_A-1661205	2383559	0.5989	chip2
SNP_A-1729892	2383931	1.5168	chip2
SNP_A-1734857	2419307	0.7579	chip1
SNP_A-1697260	2432247	2.0682	chip2
SNP_A-1700083	2434595	0.5226	chip2
SNP_A-1689154	2434760	1.8133	chip2
SNP_A-1702013	2435437	0.8235	chip2
SNP_A-1721075	2435563	0.8574	chip2
SNP_A-1657848	2456713	1.2998	chip2
SNP_A-1725407	2526538	0.7823	chip1
SNP_A-1725523	2527042	0.6409	chip1
SNP_A-1727231	2532389	0.7301	chip1
SNP_A-1728676	2535688	1.2242	chip1
SNP_A-1662726	2537625	0.8324	chip2
SNP_A-1668330	2538488	1.2191	chip2
SNP_A-1754733	2579776	0.7215	chip1
SNP_A-1754915	2580073	1	chip1
SNP_A-1715675	2676476	0.4548	chip2
SNP_A-1743448	2719830	1.3938	chip1
SNP_A-1743564	2719953	1.9001	chip1
SNP_A-1745004	2720811	1	chip1
SNP_A-1718345	2725925	1.1125	chip2
SNP_A-1677023	2934715	1	chip1
SNP_A-1677421	2946469	0.9477	chip1
SNP_A-1677555	2947286	1.3754	chip1
SNP_A-1685941	2969651	1.659	chip1
SNP_A-1752979	3143203	1.4677	chip2
SNP_A-1758987	3143888	1	chip2
SNP_A-1708609	3144109	0.6907	chip2
SNP_A-1658102	3171107	1	chip2
SNP_A-1680450	3171577	1.1592	chip2
SNP_A-1732306	3180013	0.9397	chip1
SNP_A-1732412	3180797	0.5888	chip1
SNP_A-1732521	3180853	1.1186	chip1
SNP_A-1732637	3181527	0.6676	chip1
SNP_A-1656676	3196365	0.9438	chip1
SNP_A-1690832	3198140	0.6642	chip2
SNP_A-1665560	3201780	1.3417	chip2
SNP_A-1743835	3254644	0.6509	chip2
SNP_A-1672197	3280142	0.8041	chip1
SNP_A-1672545	3293486	0.9814	chip1
SNP_A-1696705	3299482	0.9567	chip1
SNP_A-1696971	3299647	1.2362	chip1
SNP_A-1698356	3300439	1	chip1
SNP_A-1710801	3345303	0.5507	chip1
SNP_A-1756318	3392248	0.377	chip1
SNP_A-1757690	3392591	1.0932	chip1
SNP_A-1643947	3420951	0.9411	chip1
SNP_A-1645751	3434489	0.8855	chip1
SNP_A-1645889	3434851	0.9932	chip1
SNP_A-1646013	3435054	0.9655	chip1
SNP_A-1689147	3482888	1.3982	chip1
SNP_A-1752843	3496070	1.3832	chip2
SNP_A-1648912	3496218	1.9599	chip2
SNP_A-1663222	3506105	1.0193	chip2
SNP_A-1699704	3526211	0.8719	chip1
SNP_A-1699808	3526296	1.0145	chip1
SNP_A-1752088	3580948	0.6151	chip1
SNP_A-1686989	3648434	1.0656	chip1
SNP_A-1695284	3689729	0.5493	chip1
SNP_A-1719403	3701122	0.9329	chip2
SNP_A-1745033	3701459	1.7476	chip2
SNP_A-1758621	3722747	2.0153	chip2
