Probe_Set	Phy_position	CPA	chiptype
SNP_A-1751708	450509	0.5003	chip1
SNP_A-1692698	451209	0.5938	chip2
SNP_A-1738064	451728	1.0554	chip2
SNP_A-1695707	451977	1.0565	chip2
SNP_A-1754765	457457	1.0507	chip1
SNP_A-1754869	457906	0.9302	chip1
SNP_A-1754987	457940	0.676	chip1
SNP_A-1688778	560251	0.5217	chip2
SNP_A-1697783	561244	0.6157	chip2
SNP_A-1752055	666202	0.9755	chip2
SNP_A-1716810	825901	0.569	chip1
SNP_A-1698493	895040	0.7866	chip2
SNP_A-1665886	895321	2.2976	chip2
SNP_A-1656950	906971	1.6614	chip1
SNP_A-1705294	953196	0.8376	chip1
SNP_A-1759020	1051470	1.4258	chip2
SNP_A-1653957	1226945	1.5123	chip1
SNP_A-1654242	1228614	1	chip1
SNP_A-1703006	1380508	2.3245	chip1
SNP_A-1684711	1734371	0.6524	chip1
SNP_A-1689024	1944194	1.0616	chip2
SNP_A-1698522	1945519	1	chip1
SNP_A-1658075	2144252	1.6056	chip1
SNP_A-1658171	2144387	0.9586	chip1
SNP_A-1663165	2180755	1	chip1
SNP_A-1708902	2283817	0.865	chip1
SNP_A-1654899	2339117	1.0895	chip2
SNP_A-1710765	2340069	0.7579	chip1
SNP_A-1643014	2492223	1.8046	chip1
SNP_A-1703076	2966475	1.0764	chip1
SNP_A-1729872	3043058	1.5749	chip2
SNP_A-1645058	3112396	1.1924	chip2
SNP_A-1667776	3155100	0.9649	chip2
SNP_A-1679460	3157118	1.0375	chip2
SNP_A-1656647	3157589	0.7833	chip2
SNP_A-1689950	3158660	0.8905	chip1
SNP_A-1690076	3159529	0.5807	chip1
SNP_A-1655163	3184608	1.042	chip2
SNP_A-1743289	3185739	1.4678	chip2
SNP_A-1742063	3195221	0.6343	chip2
SNP_A-1647739	3239516	1.2697	chip1
SNP_A-1647857	3240088	0.9504	chip1
SNP_A-1684942	3252191	1	chip2
SNP_A-1730108	3252484	1.3896	chip2
SNP_A-1684690	3267156	2.1046	chip2
SNP_A-1661993	3281195	1.1341	chip1
SNP_A-1711929	3299883	0.8173	chip2
SNP_A-1711104	3309819	1.0285	chip2
SNP_A-1716048	3356638	0.6382	chip1
SNP_A-1701006	3446119	1	chip1
SNP_A-1701104	3446202	0.8302	chip1
SNP_A-1701322	3446942	1.4741	chip1
SNP_A-1750130	3477002	1.4007	chip1
SNP_A-1695089	3565047	1.6652	chip2
SNP_A-1710211	3565280	0.7521	chip2
SNP_A-1745822	3890292	0.7758	chip2
SNP_A-1682459	3902351	1.7937	chip1
SNP_A-1689548	3922824	1.2867	chip2
SNP_A-1660937	3925017	1.5149	chip2
SNP_A-1733470	3955569	0.8901	chip2
SNP_A-1752402	4016484	1.8529	chip1
SNP_A-1752512	4016764	1.1635	chip1
SNP_A-1653048	4056773	1.2751	chip2
SNP_A-1662114	4358578	0.7458	chip2
SNP_A-1753506	4388058	1.3019	chip1
SNP_A-1744396	4937501	0.7664	chip1
SNP_A-1735048	4972892	1	chip2
SNP_A-1678817	5025487	0.5344	chip1
SNP_A-1724543	5145454	0.6407	chip1
SNP_A-1726761	5180020	0.7725	chip1
SNP_A-1661183	5239120	1.0382	chip2
SNP_A-1754301	5251867	0.6626	chip1
SNP_A-1756257	5255680	0.8247	chip1
SNP_A-1756376	5255813	1.4896	chip1
SNP_A-1705051	5265130	0.5994	chip2
SNP_A-1702223	5265560	1.1601	chip2
SNP_A-1701232	5373129	0.6431	chip1
SNP_A-1701368	5373392	1	chip1
SNP_A-1746357	5456464	0.8597	chip1
